ln_a,zeta_obs,Phi_N,Psi_N,delta_b_N,delta_gamma_N,delta_nu_N,zeta,u,delta_b,delta_gamma,delta_nu,vartheta_b,vartheta_gamma,vartheta_nu,alpha
3.661110297860533103e-01,1.780284750182784498e-06,1.340960996633665605e-04,-7.658453442768983007e-06,1.006727035409127780e+00,7.106609966880391782e-04,7.106609966880391782e-04,1.780284750182784498e-06,-5.878168692586197873e-06,1.006744669915205614e+00,7.341736714583839765e-04,7.341736714583839765e-04,2.637375194888010237e-06,-2.996442833184937008e-06,-2.996442833184937008e-06,-4.666297200174725654e-06
3.684136148790473353e-01,1.773605996887715932e-06,1.335157320572180519e-04,-7.968022376292476717e-06,1.006696745815520044e+00,6.947816671264446910e-04,6.947816671264446910e-04,1.773605996887715932e-06,-6.194416379404761209e-06,1.006715329064658215e+00,7.195593326440637020e-04,7.195593326440637020e-04,2.625324344444284333e-06,-2.593911937823919380e-06,-2.593911937823919380e-06,-4.770716802421909314e-06
3.707161999720413603e-01,1.766785919050455238e-06,1.329178830621683934e-04,-8.276205194092542216e-06,1.006665544844421945e+00,6.757496222073839341e-04,6.757496222073839341e-04,1.766785919050455238e-06,-6.509419275042086978e-06,1.006685073102246974e+00,7.017872993075523159e-04,7.017872993075523159e-04,2.613046318141584416e-06,-2.200212934378149212e-06,-2.200212934378149212e-06,-4.873794843524209912e-06
3.730187850650354409e-01,1.759826436466482053e-06,1.323029898878309331e-04,-8.582962950838454505e-06,1.006633444949321943e+00,6.536380214314516709e-04,6.536380214314516709e-04,1.759826436466482053e-06,-6.823136514371972029e-06,1.006653914358865087e+00,6.809305674889395759e-04,6.809305674889395759e-04,2.600544206392357496e-06,-1.817155971443602798e-06,-1.817155971443602798e-06,-4.975534195985196411e-06
3.753213701580294659e-01,1.752729462794773244e-06,1.316714849344769941e-04,-8.888257698368529381e-06,1.006600458621140115e+00,6.285275597698804402e-04,6.285275597698804402e-04,1.752729462794773244e-06,-7.135528235573756138e-06,1.006621865205846733e+00,6.570696727121754952e-04,6.570696727121754952e-04,2.587821090395696607e-06,-1.446510413827856138e-06,-1.446510413827856138e-06,-5.075937927540253721e-06
3.776239552510235464e-01,1.745496905304809414e-06,1.310237957756468167e-04,-9.192052474102531452e-06,1.006566598383276556e+00,6.005061530017426772e-04,6.005061530017426772e-04,1.745496905304809414e-06,-7.446555568797721826e-06,1.006588938049982840e+00,6.302923752769335137e-04,6.302923752769335137e-04,2.574880041744110849e-06,-1.090000528668243088e-06,-1.090000528668243088e-06,-5.175009296206594991e-06
3.799265403440175715e-01,1.738130664630201817e-06,1.303603451430184054e-04,-9.494311289433184155e-06,1.006531876786779467e+00,5.696686087741662310e-04,5.696686087741662310e-04,1.738130664630201817e-06,-7.756180624802981702e-06,1.006555145328653866e+00,6.006933312733782121e-04,6.006933312733782121e-04,2.561724122041170476e-06,-7.493013482347126038e-07,-7.493013482347126038e-07,-5.272751745400392811e-06
3.822291254370115965e-01,1.730632634528884413e-06,1.296815509134783097e-04,-9.794999118101845341e-06,1.006496306405625374e+00,5.361162845794255642e-04,5.361162845794255642e-04,1.730632634528884413e-06,-8.064366483572960081e-06,1.006520499505076049e+00,5.683737505137174181e-04,5.683737505137174181e-04,2.548356382529846626e-06,-4.260347175770806043e-07,-4.260347175770806043e-07,-5.369168899121555294e-06
3.845317105300056770e-01,1.723004701649822782e-06,1.289878260983342738e-04,-1.009408188456286142e-05,1.006459899832113258e+00,4.999567338509640141e-04,4.999567338509640141e-04,1.723004701649822782e-06,-8.371077182913038640e-06,1.006485013063662004e+00,5.334410425826162025e-04,5.334410425826162025e-04,2.534779863731401697e-06,-1.217655345172768372e-07,-1.217655345172768372e-07,-5.464264557205785386e-06
3.868342956229997021e-01,1.715248745306189927e-06,1.282795788346163292e-04,-1.039152645234120285e-05,1.006422669672373704e+00,4.613033413879726171e-04,4.613033413879726171e-04,1.715248745306189927e-06,-8.676277707035012074e-06,1.006448698505494788e+00,4.960084522161126858e-04,4.960084522161126858e-04,2.520997595094660531e-06,1.620018112058242678e-07,1.620018112058242678e-07,-5.558042690644567974e-06
3.891368807159937271e-01,1.707366637254947545e-06,1.275572123784063773e-04,-1.068730061238796675e-05,1.006384628541984627e+00,4.202749493181341341e-04,4.202749493181341341e-04,1.707366637254947545e-06,-8.979933975133020055e-06,1.006411568343910101e+00,4.561946852186661940e-04,4.561946852186661940e-04,2.507012594655503591e-06,4.238267934905756130e-07,4.238267934905756130e-07,-5.650507436972648590e-06
3.914394658089878076e-01,1.699360241482788734e-06,1.268211251001442712e-04,-1.098137307143782270e-05,1.006345789061701801e+00,3.769954748090819491e-04,3.769954748090819491e-04,1.699360241482788734e-06,-9.282012829955033119e-06,1.006373635100191732e+00,4.141235261289020748e-04,4.141235261289020748e-04,2.492827868706430518e-06,6.623358946856086591e-07,6.623358946856086591e-07,-5.741663095723395017e-06
3.937420509019818327e-01,1.691231413998380504e-06,1.260717104818538301e-04,-1.127371344037270106e-05,1.006306163853292412e+00,3.315935207314618920e-04,3.315935207314618920e-04,1.691231413998380504e-06,-9.582482026374319919e-06,1.006334911299371582e+00,3.699234488369591649e-04,3.699234488369591649e-04,2.478446411476027188e-06,8.762255348703787148e-07,8.762255348703787148e-07,-5.831514123951766532e-06
3.960446359949758577e-01,1.682982002630844684e-06,1.253093571162339800e-04,-1.156429222259589310e-05,1.006265765535480083e+00,2.842019804708032730e-04,2.842019804708032730e-04,1.682982002630844684e-06,-9.881310219965047995e-06,1.006295409466140045e+00,3.237272213506634921e-04,3.237272213506634921e-04,2.463871204818178319e-06,1.064264781526237596e-06,1.064264781526237596e-06,-5.920065131824893317e-06
3.983472210879699382e-01,1.674613846834429163e-06,1.245344487075645233e-04,-1.185308080242025592e-05,1.006224606719992032e+00,2.349576380714235178e-04,2.349576380714235178e-04,1.674613846834429163e-06,-1.017846695558582633e-05,1.006255142120858759e+00,2.756715058937668299e-04,2.756715058937668299e-04,2.449105217910873138e-06,1.225297836158841050e-06,1.225297836158841050e-06,-6.007320878280378696e-06
4.006498061809639633e-01,1.666128777499299150e-06,1.237473640743694270e-04,-1.214005143347450991e-05,1.006182700007712816e+00,1.840007648827969382e-04,1.840007648827969382e-04,1.666128777499299150e-06,-1.047392265597521139e-05,1.006214121775680814e+00,2.258964555066977702e-04,2.258964555066977702e-04,2.434151406964444459e-06,1.358246295132652860e-06,1.358246295132652860e-06,-6.093286266751789715e-06
4.029523912739580438e-01,1.657528616768388958e-06,1.229484771537888137e-04,-1.242517722713134234e-05,1.006140057984939329e+00,1.314747138597786576e-04,1.314747138597786576e-04,1.657528616768388958e-06,-1.076764861036295275e-05,1.006172360930770449e+00,1.745453083012304821e-04,1.745453083012304821e-04,2.419012714939074729e-06,1.462111182613157893e-06,1.462111182613157893e-06,-6.177966340961448731e-06
4.052549763669520688e-01,1.648815177860255864e-06,1.221381570076074245e-04,-1.270843214096069319e-05,1.006096693219738158e+00,7.752551264842844211e-05,7.752551264842844211e-05,1.648815177860255864e-06,-1.105961696310043754e-05,1.006129872070627540e+00,1.217639805008301923e-04,1.217639805008301923e-04,2.403692071271434773e-06,1.535974754177479762e-06,1.535974754177479762e-06,-6.261366280780379464e-06
4.075575614599460939e-01,1.639990264897863197e-06,1.213167678298870895e-04,-1.298979096721195864e-05,1.006052618258402420e+00,2.230145656551275451e-05,2.230145656551275451e-05,1.639990264897863197e-06,-1.134980070231409459e-05,1.006086667660509359e+00,6.770065937476913288e-05,6.770065937476913288e-05,2.388192391610273994e-06,1.579002070287858359e-06,1.579002070287858359e-06,-6.343491398154821366e-06
4.098601465529401744e-01,1.631055672743232307e-06,1.204846689561557489e-04,-1.326922932132820060e-05,1.006007845622006736e+00,-3.404729744579106869e-05,-3.404729744579106869e-05,1.631055672743232307e-06,-1.163817364858496850e-05,1.006042760142952464e+00,1.250539714854880533e-05,1.250539714854880533e-05,2.372516577560829027e-06,1.590442339443428743e-06,1.590442339443428743e-06,-6.424347133099526617e-06
4.121627316459341994e-01,1.622013186837893535e-06,1.196422148741006536e-04,-1.354672363049573005e-05,1.005962387803060576e+00,-9.136913482954116673e-05,-9.136913482954116673e-05,1.622013186837893535e-06,-1.192471044365783652e-05,1.005998161934391621e+00,-4.367029305490982745e-05,-4.367029305490982745e-05,2.356667516437889916e-06,1.569630031450375849e-06,1.569630031450375849e-06,-6.503939049756954576e-06
4.144653167389282800e-01,1.612864583049063331e-06,1.187897552357190193e-04,-1.382225112223219982e-05,1.005916257262256641e+00,-1.495113843761590607e-04,-1.495113843761590607e-04,1.612864583049063331e-06,-1.220938653918313607e-05,1.005952885421874221e+00,-1.006738382194265029e-04,-1.006738382194265029e-04,2.340648081027363306e-06,1.515985761826832363e-06,1.515985761826832363e-06,-6.582272832522593264e-06
4.167679018319223050e-01,1.603611627521483375e-06,1.179276348708772080e-04,-1.409578981301604788e-05,1.005869466425313608e+00,-2.083207151352667438e-04,-2.083207151352667438e-04,1.603611627521483375e-06,-1.249217818549456430e-05,1.005906942959870154e+00,-1.583520023932884799e-04,-1.583520023932884799e-04,2.324461129356201776e-06,1.429016948963134761e-06,1.429016948963134761e-06,-6.659354282235587920e-06
4.190704869249163300e-01,1.594256076534839939e-06,1.170561938022313418e-04,-1.436731849696042338e-05,1.005822027679912356e+00,-2.676435283251623991e-04,-2.676435283251623991e-04,1.594256076534839939e-06,-1.277306242042558344e-05,1.005860346867173627e+00,-2.165512786434600789e-04,-2.165512786434600789e-04,2.308109504470523136e-06,1.308318246188261273e-06,1.308318246188261273e-06,-6.735189312434581788e-06
4.213730720179104106e-01,1.584799676366698926e-06,1.161757672614621061e-04,-1.463681673453413995e-05,1.005773953372722795e+00,-3.273263433176975840e-04,-3.273263433176975840e-04,1.584799676366698926e-06,-1.305201705816744102e-05,1.005813109423897345e+00,-2.751182750850278132e-04,-2.751182750850278132e-04,2.291596034221796867e-06,1.153571751472253239e-06,1.153571751472253239e-06,-6.809783945678194822e-06
4.236756571109044356e-01,1.575244163160875885e-06,1.152866857067788543e-04,-1.490426484133250915e-05,1.005725255806521945e+00,-3.872161768151434328e-04,-3.872161768151434328e-04,1.575244163160875885e-06,-1.332902067817163390e-05,1.005765242868556397e+00,-3.339000941024568769e-04,-3.339000941024568769e-04,2.274923531060935486e-06,9.645469979741983777e-07,9.645469979741983777e-07,-6.883144309929712587e-06
4.259782422038984606e-01,1.565591262801159923e-06,1.143892748416463410e-04,-1.516964387690058990e-05,1.005675947237400170e+00,-4.471609143749281446e-04,-4.471609143749281446e-04,1.565591262801159923e-06,-1.360405261409942998e-05,1.005716759395242521e+00,-3.927447039185304450e-04,-3.927447039185304450e-04,2.258094791840141362e-06,7.411007291897425631e-07,7.411007291897425631e-07,-6.955276635005555879e-06
4.282808272968925412e-01,1.555842690790328172e-06,1.134838556346899965e-04,-1.543293563361123767e-05,1.005626039872055344e+00,-5.070096734782124316e-04,-5.070096734782124316e-04,1.555842690790328172e-06,-1.387709294282091098e-05,1.005667671150883846e+00,-4.515013017069287944e-04,-4.515013017069287944e-04,2.241112597622381895e-06,4.831764628904003393e-07,4.831764628904003393e-07,-7.026187249086811109e-06
4.305834123898865662e-01,1.546000152134351729e-06,1.125707443407369972e-04,-1.569412262560044517e-05,1.005575545865172282e+00,-5.666131573803500623e-04,-5.666131573803500623e-04,1.546000152134351729e-06,-1.414812247346609238e-05,1.005617990232592573e+00,-5.100206674864857063e-04,-5.100206674864857063e-04,2.223979713498328757e-06,1.908038485369596727e-07,1.908038485369596727e-07,-7.095882575293651189e-06
4.328859974828805912e-01,1.536065341231731224e-06,1.116502525229489388e-04,-1.595318807776218719e-05,1.005524477316886545e+00,-6.258239990233699585e-04,-6.258239990233699585e-04,1.536065341231731224e-06,-1.441712273653045681e-05,1.005567728685096140e+00,-5.681555080772481177e-04,-5.681555080772481177e-04,2.206698888410640907e-06,-1.359021767415211746e-07,-1.359021767415211746e-07,-7.164369128321876116e-06
4.351885825758746718e-01,1.526039941767863765e-06,1.107226870760039892e-04,-1.621011591480497178e-05,1.005472846270333287e+00,-6.844970943343488745e-04,-6.844970943343488745e-04,1.526039941767863765e-06,-1.468407597303710653e-05,1.005516898498252321e+00,-6.257607904422004619e-04,-6.257607904422004619e-04,2.189272854985426212e-06,-4.967424280891935284e-07,-4.967424280891935284e-07,-7.231653511140980341e-06
4.374911676688686968e-01,1.515925626614375401e-06,1.097883502502866999e-04,-1.646489075037206961e-05,1.005420664709275380e+00,-7.424899242774922557e-04,-7.424899242774922557e-04,1.515925626614375401e-06,-1.494896512375769485e-05,1.005465511604646700e+00,-6.826940637824614831e-04,-6.826940637824614831e-04,2.171704329370774092e-06,-8.914347028887917169e-07,-8.914347028887917169e-07,-7.297742411753158221e-06
4.397937527618627773e-01,1.505724057733317886e-06,1.088475396770452908e-04,-1.671749787622763074e-05,1.005367944555814352e+00,-7.996628650722378308e-04,-7.996628650722378308e-04,1.505724057733317886e-06,-1.521177381849431348e-05,1.005413579877269870e+00,-7.388157697982605972e-04,-7.388157697982605972e-04,2.153996011082188957e-06,-1.319615194500764916e-06,-1.319615194500764916e-06,-7.362642600012776624e-06
4.420963378548568024e-01,1.495436886086160703e-06,1.079005483944760229e-04,-1.696792325151030300e-05,1.005314697668178381e+00,-8.558794860350584822e-04,-8.558794860350584822e-04,1.495436886086160703e-06,-1.547248636542414166e-05,1.005361115127274552e+00,-7.939895405733619427e-04,-7.939895405733619427e-04,2.136150582854818948e-06,-1.780840083176263308e-06,-1.780840083176263308e-06,-7.426360924505557417e-06
4.443989229478508274e-01,1.485065751547480952e-06,1.069476648746945030e-04,-1.721615349205639193e-05,1.005260935838588887e+00,-9.110068345472876247e-04,-9.110068345472876247e-04,1.485065751547480952e-06,-1.573108774050891183e-05,1.005308129101810444e+00,-8.480824835852520316e-04,-8.480824835852520316e-04,2.118170710502326274e-06,-2.274587297253559501e-06,-2.274587297253559501e-06,-7.488904309486781211e-06
4.467015080408449079e-01,1.474612282823276122e-06,1.059891730515578971e-04,-1.746217585979410362e-05,1.005206670791205070e+00,-9.649157076975160407e-04,-9.649157076975160407e-04,1.474612282823276122e-06,-1.598756357697082855e-05,1.005254633481935889e+00,-9.009654533896326858e-04,-9.009654533896326858e-04,2.100059042782281400e-06,-2.800258437438599593e-06,-2.800258437438599593e-06,-7.550279751878121888e-06
4.490040931338389329e-01,1.464078097373797066e-06,1.050253523492961343e-04,-1.770597825221060189e-05,1.005151914180139494e+00,-1.017480910191360293e-03,-1.017480910191360293e-03,1.464078097373797066e-06,-1.624190015483680397e-05,1.005200639880603930e+00,-9.525133095720130904e-04,-9.525133095720130904e-04,2.081818211267931991e-06,-3.357180856738647701e-06,-3.357180856738647701e-06,-7.610494318322010749e-06
4.513066782268330135e-01,1.453464801340833397e-06,1.040564777119186283e-04,-1.794754919189334356e-05,1.005096677587551834e+00,-1.068581498167979829e-03,-1.068581498167979829e-03,1.453464801340833397e-06,-1.649408439055251080e-05,1.005146159840723419e+00,-1.002605160605769732e-03,-1.002605160605769732e-03,2.063450830226242458e-06,-3.944609888352617037e-06,-3.944609888352617037e-06,-7.669555142293155061e-06
4.536092633198270385e-01,1.442773989479346069e-06,1.030828196333594203e-04,-1.818687781614722649e-05,1.005040972521811682e+00,-1.118101008606092652e-03,-1.118101008606092652e-03,1.442773989479346069e-06,-1.674410382666787915e-05,1.005091204833291618e+00,-1.051124593299421163e-03,-1.051124593299421163e-03,2.044959496502068549e-06,-4.561731213646291564e-06,-4.561731213646291564e-06,-7.727469421266542694e-06
4.559118484128210635e-01,1.432007245093372817e-06,1.021046441883230834e-04,-1.842395386668880069e-05,1.004984810415733953e+00,-1.165927674048500371e-03,-1.165927674048500371e-03,1.432007245093372817e-06,-1.699194662159542808e-05,1.005035786255598751e+00,-1.097959887562118550e-03,-1.097959887562118550e-03,2.026346789408331061e-06,-5.207663362124683250e-06,-5.207663362124683250e-06,-7.784244413940850325e-06
4.582144335058151441e-01,1.421166139976097829e-06,1.011222130638008809e-04,-1.865876767941901634e-05,1.004928202624884026e+00,-1.211954622416650234e-03,-1.211954622416650234e-03,1.421166139976097829e-06,-1.723760153944291915e-05,1.004979915429502269e+00,-1.143004216258878625e-03,-1.143004216258878625e-03,2.007615270622075576e-06,-5.881460335183808839e-06,-5.881460335183808839e-06,-7.839887437517218812e-06
4.605170185988091691e-01,1.410252234354025913e-06,1.001357835912176447e-04,-1.889131017427546415e-05,1.004871160425949927e+00,-1.256080061731449293e-03,-1.256080061731449293e-03,1.410252234354025913e-06,-1.748105793992143993e-05,1.004923603599769732e+00,-1.186155829971763560e-03,-1.186155829971763560e-03,1.988767484086310664e-06,-6.582114345268227271e-06,-6.582114345268227271e-06,-7.894405865031684706e-06
4.628196036918031941e-01,1.399267076835140912e-06,9.914560877918130876e-05,-1.912157284516555141e-05,1.004813695015183805e+00,-1.298207449598630034e-03,-1.298207449598630034e-03,1.399267076835140912e-06,-1.772230576833041176e-05,1.004866861932488753e+00,-1.227318226525308306e-03,-1.227318226525308306e-03,1.969805955917476309e-06,-7.308558661966300764e-06,-7.308558661966300764e-06,-7.947807122741526264e-06
4.651221887847972747e-01,1.388212204360980576e-06,9.815193734679943831e-05,-1.934954774998142349e-05,1.004755817506906013e+00,-1.338245647359145949e-03,-1.338245647359145949e-03,1.388212204360980576e-06,-1.796133554562044313e-05,1.004809701513542874e+00,-1.266400305176664095e-03,-1.266400305176664095e-03,1.950733194318454892e-06,-8.059670556482533089e-06,-8.059670556482533089e-06,-8.000098687564147519e-06
4.674247738777912997e-01,1.377089142162532404e-06,9.715501375753325349e-05,-1.957522750069769132e-05,1.004697538932078471e+00,-1.376109058846425055e-03,-1.376109058846425055e-03,1.377089142162532404e-06,-1.819813835853516040e-05,1.004752133347154075e+00,-1.303316505412284399e-03,-1.303316505412284399e-03,1.931551689496993029e-06,-8.834274335865162023e-06,-8.834274335865162023e-06,-8.051288084568058277e-06
4.697273589707853247e-01,1.365899403719851771e-06,9.615507825355489816e-05,-1.979860525355301167e-05,1.004638870236935544e+00,-1.411717753731825484e-03,-1.411717753731825484e-03,1.365899403719851771e-06,-1.843270584983316117e-05,1.004694168354484995e+00,-1.337986930332492894e-03,-1.337986930332492894e-03,1.912263913589422440e-06,-9.631144458334144453e-06,-9.631144458334144453e-06,-8.101382884514909860e-06
4.720299440637794053e-01,1.354644490725329924e-06,9.515236689058151408e-05,-2.001967469931615056e-05,1.004579822281682411e+00,-1.444997575479639151e-03,-1.444997575479639151e-03,1.354644490725329924e-06,-1.866503020859082190e-05,1.004635817372308226e+00,-1.370337454645275971e-03,-1.370337454645275971e-03,1.892872320589576734e-06,-1.044900872102919808e-05,-1.044900872102919808e-05,-8.150390701452081782e-06
4.743325291567734303e-01,1.343325893050511675e-06,9.414711157315642641e-05,-2.023843005363745129e-05,1.004520405839250285e+00,-1.475880233969692956e-03,-1.475880233969692956e-03,1.343325893050511675e-06,-1.889510416058693920e-05,1.004577091151731993e+00,-1.400299817327345158e-03,-1.400299817327345158e-03,1.873379346282795469e-06,-1.128655151151574527e-05,-1.128655151151574527e-05,-8.198319190355309437e-06
4.766351142497675109e-01,1.331945088716370897e-06,9.313954009034361361e-05,-2.045486604748641862e-05,1.004460631594112918e+00,-1.504303382883953296e-03,-1.504303382883953296e-03,1.331945088716370897e-06,-1.912292095877004815e-05,1.004518000356989127e+00,-1.427811699048873008e-03,-1.427811699048873008e-03,1.853787408184890563e-06,-1.214241711440078891e-05,-1.214241711440078891e-05,-8.245176044819653647e-06
4.789376993427615359e-01,1.320503543866972037e-06,9.212987615181376390e-05,-2.066897791767597809e-05,1.004400510141161496e+00,-1.530210681987070279e-03,-1.530210681987070279e-03,1.320503543866972037e-06,-1.934847437380900754e-05,1.004458555564282873e+00,-1.452816784491834344e-03,-1.452816784491834344e-03,1.834098905485999650e-06,-1.301521306447333332e-05,-1.301521306447333332e-05,-8.290968994798939134e-06
4.812402844357555609e-01,1.309002712746409006e-06,9.111833942429519307e-05,-2.088076139747409163e-05,1.004340051984636162e+00,-1.553551844467259812e-03,-1.553551844467259812e-03,1.309002712746409006e-06,-1.957175868472768178e-05,1.004398767260690439e+00,-1.475264809728349044e-03,-1.475264809728349044e-03,1.814316218999194901e-06,-1.390351353783720084e-05,-1.390351353783720084e-05,-8.335705804393280747e-06
4.835428695287496415e-01,1.297444037678947977e-06,9.010514556835248930e-05,-2.109021270730321380e-05,1.004279267537113718e+00,-1.574282669534324882e-03,-1.574282669534324882e-03,1.297444037678947977e-06,-1.979276866962426519e-05,1.004338645843122491e+00,-1.495111594855827713e-03,-1.495111594855827713e-03,1.794441711113768733e-06,-1.480586277260677718e-05,-1.480586277260677718e-05,-8.379394269681883592e-06
4.858454546217436665e-01,1.285828949052285775e-06,8.909050627548323591e-05,-2.129732854552799195e-05,1.004218167118549276e+00,-1.592365060505341072e-03,-1.592365060505341072e-03,1.285828949052285775e-06,-2.001149959647570596e-05,1.004278201617338606e+00,-1.512319062119438316e-03,-1.512319062119438316e-03,1.774477725753079521e-06,-1.572077851082844701e-05,-1.572077851082844701e-05,-8.422042216603099144e-06
4.881480397147377470e-01,1.274158865303833029e-06,8.807462930549482419e-05,-2.150210607933179303e-05,1.004156760955373429e+00,-1.607767028636512613e-03,-1.607767028636512613e-03,1.274158865303833029e-06,-2.022794721402795831e-05,1.004217444797015579e+00,-1.526855239780400752e-03,-1.526855239780400752e-03,1.754426588336880017e-06,-1.664675545342628256e-05,-1.664675545342628256e-05,-8.463657498879001396e-06
4.904506248077317720e-01,1.262435192909938851e-06,8.705771852414190834e-05,-2.170454293568217566e-05,1.004095059179640037e+00,-1.620462682989657699e-03,-1.620462682989657699e-03,1.262435192909938851e-06,-2.044210774277223553e-05,1.004156385502868343e+00,-1.538694252018568730e-03,-1.538694252018568730e-03,1.734290605748011803e-06,-1.758226872010226337e-05,-1.758226872010226337e-05,-8.504247995984230653e-06
4.927532099007257971e-01,1.250659326377976588e-06,8.603997394100466184e-05,-2.190463719238580203e-05,1.004033071828226209e+00,-1.630432206647845555e-03,-1.630432206647845555e-03,1.250659326377976588e-06,-2.065397786600782650e-05,1.004095033761824185e+00,-1.547816295183814276e-03,-1.547816295183814276e-03,1.714072066303390816e-06,-1.852577730628454059e-05,-1.852577730628454059e-05,-8.543821611159269284e-06
4.950557949937198776e-01,1.238832648241198303e-06,8.502159174757539025e-05,-2.210238736923293210e-05,1.003970808842081119e+00,-1.637661819620426108e-03,-1.637661819620426108e-03,1.238832648241198303e-06,-2.086355472099173295e-05,1.004033399506244040e+00,-1.554207600736459216e-03,-1.554207600736459216e-03,1.693773239729183138e-06,-1.947572752938630966e-05,-1.947572752938630966e-05,-8.582386269465645606e-06
4.973583800867139026e-01,1.226956529056287912e-06,8.400276435554054444e-05,-2.229779241923167613e-05,1.003908280065525904e+00,-1.642143728801778897e-03,-1.642143728801778897e-03,1.226956529056287912e-06,-2.107083589017538864e-05,1.003971492573196400e+00,-1.557860385241077424e-03,-1.557860385241077424e-03,1.673396377140088690e-06,-2.043055645682537359e-05,-2.043055645682537359e-05,-8.619949915883845165e-06
4.996609651797079277e-01,1.215032327403516403e-06,8.298368043523296706e-05,-2.249085171993228001e-05,1.003845495245600850e+00,-1.643876065369751340e-03,-1.643876065369751340e-03,1.215032327403516403e-06,-2.127581939252876509e-05,1.003909322703778528e+00,-1.558772787799636225e-03,-1.558772787799636225e-03,1.652943711022639647e-06,-2.138869530845600634e-05,-2.138869530845600634e-05,-8.656520513452724944e-06
5.019635502727020082e-01,1.203061389889431165e-06,8.196452495423299999e-05,-2.268156506484135542e-05,1.003782464031457655e+00,-1.642862810031415349e-03,-1.642862810031415349e-03,1.203061389889431165e-06,-2.147850367495192511e-05,1.003846899542482518e+00,-1.556948795331607703e-03,-1.556948795331607703e-03,1.632417455222433745e-06,-2.234857282627553230e-05,-2.234857282627553230e-05,-8.692106041449527547e-06
5.042661353656960888e-01,1.191045051151993453e-06,8.094547921609725660e-05,-2.286993265492623419e-05,1.003719195973800105e+00,-1.639113706541665003e-03,-1.639113706541665003e-03,1.191045051151993453e-06,-2.167888760377424074e-05,1.003784232636611318e+00,-1.552398156126568026e-03,-1.552398156126568026e-03,1.611819804935216297e-06,-2.330861860449498832e-05,-2.330861860449498832e-05,-8.726714493609514508e-06
5.065687204586900583e-01,1.178984633868086068e-06,7.992672089920114034e-05,-2.305595509020942670e-05,1.003655700524366923e+00,-1.632644163939176623e-03,-1.632644163939176623e-03,1.178984633868086068e-06,-2.187697045634134021e-05,1.003721331435736053e+00,-1.545136282113811167e-03,-1.545136282113811167e-03,1.591152936701735523e-06,-2.426726637329786976e-05,-2.426726637329786976e-05,-8.760353876385647314e-06
5.088713055516841388e-01,1.166881448763315429e-06,7.890842409566818086e-05,-2.323963336145315375e-05,1.003591987035461708e+00,-1.623475147958483014e-03,-1.623475147958483014e-03,1.166881448763315429e-06,-2.207275191268983790e-05,1.003658205291199756e+00,-1.535184140307723757e-03,-1.535184140307723757e-03,1.570419008406280999e-06,-2.522295722985694018e-05,-2.522295722985694018e-05,-8.793032207246086757e-06
5.111738906446782194e-01,1.154736794624032882e-06,7.789075935037339399e-05,-2.342096884193374862e-05,1.003528064759520166e+00,-1.611633062093158859e-03,-1.611633062093158859e-03,1.154736794624032882e-06,-2.226623204730971531e-05,1.003594863455662178e+00,-1.522568133903920038e-03,-1.522568133903920038e-03,1.549620159278846340e-06,-2.617414281043420424e-05,-2.617414281043420424e-05,-8.824757513009739312e-06
5.134764757376721889e-01,1.142551958311498357e-06,7.687389370000422646e-05,-2.359996327930605469e-05,1.003463942848725088e+00,-1.597149618796002467e-03,-1.597149618796002467e-03,1.142551958311498357e-06,-2.245741132099455633e-05,1.003531315082688113e+00,-1.507319973512024269e-03,-1.507319973512024269e-03,1.528758509900826134e-06,-2.711928839765204835e-05,-2.711928839765204835e-05,-8.855537828219450740e-06
5.157790608306662694e-01,1.130328214778111852e-06,7.585799071215408086e-05,-2.377661878755737816e-05,1.003399630354657068e+00,-1.580061701315094982e-03,-1.580061701315094982e-03,1.130328214778111852e-06,-2.264629057277926737e-05,1.003467569226375478e+00,-1.489476539023978008e-03,-1.489476539023978008e-03,1.507836162214169404e-06,-2.805687595729526189e-05,-2.805687595729526189e-05,-8.885381193550734416e-06
5.180816459236603500e-01,1.118066827085644967e-06,7.484321052444274235e-05,-2.395093783905109751e-05,1.003335136227987423e+00,-1.560411216672929211e-03,-1.560411216672929211e-03,1.118066827085644967e-06,-2.283287101196545190e-05,1.003403634841023351e+00,-1.469079732625067471e-03,-1.469079732625067471e-03,1.486855199533949575e-06,-2.898540709927854757e-05,-2.898540709927854757e-05,-8.914295654257204990e-06
5.203842310166543195e-01,1.105769046425400290e-06,7.382970988364039684e-05,-2.412292325665937404e-05,1.003270469318207958e+00,-1.538244940304985377e-03,-1.538244940304985377e-03,1.105769046425400290e-06,-2.301715421023397523e-05,1.003339520780838656e+00,-1.446176323464049571e-03,-1.446176323464049571e-03,1.465817686564241895e-06,-2.990340595769966464e-05,-2.990340595769966464e-05,-8.942289258650720058e-06
5.226868161096484000e-01,1.093436112140222818e-06,7.281764218478033277e-05,-2.429257820598501437e-05,1.003205638373400932e+00,-1.513614352880341199e-03,-1.513614352880341199e-03,1.093436112140222818e-06,-2.319914209384479049e-05,1.003275235799682363e+00,-1.420817784504962078e-03,-1.420817784504962078e-03,1.444725669417264265e-06,-3.080942198518437427e-05,-3.080942198518437427e-05,-8.969370056615736894e-06
