log10_a,Q,N_T,log10_H_Hd
-6.9233674040081601,7.1836333148359142,0.13920532357000487,10.570850789427446
-6.890981797734562,7.1556693344984792,0.13974933067111706,10.521410405609801
-6.858596191460963,7.1277053541610425,0.14029760635605057,10.471966586510248
-6.8262105851873658,7.0997413738236075,0.14085020106323171,10.422519304637499
-6.7938249789137668,7.0717773934861716,0.14140716602888292,10.373068532168917
-6.7614393726401678,7.0438134131487358,0.14196855330285907,10.323614240945199
-6.7290537663665697,7.0158494328112999,0.14253441576486242,10.274156402464913
-6.6966681600929716,6.9878854524738641,0.14310480714104695,10.224694987878928
-6.6642825538193735,6.9599214721364282,0.14367978202102308,10.175229967984739
-6.6318969475457745,6.9319574917989923,0.14425939587527367,10.125761313220675
-6.5995113412721773,6.9039935114615574,0.14484370507299371,10.076288993659979
-6.5671257349985783,6.8760295311241206,0.14543276690036497,10.026812979004776
-6.5347401287249802,6.8480655507866857,0.14602663957927842,9.9773332385799129
-6.5023545224513821,6.8201015704492498,0.14662538228651756,9.9278497413266571
-6.4699689161777831,6.7921375901118139,0.14722905517341525,9.8783624557962906
-6.437583309904185,6.764173609774379,0.14783771938599832,9.8288713501435421
-6.4051977036305869,6.7362096294369431,0.14845143708563396,9.7793763921198931
-6.3728120973569888,6.7082456490995073,0.14907027147019231,9.7298775490667442
-6.3404264910833898,6.6802816687620714,0.14969428679574087,9.6803747879084341
-6.3080408848097917,6.6523176884246356,0.15032354839878587,9.6308680751451003
-6.2756552785361936,6.6243537080871997,0.15095812271907696,9.5813573768453999
-6.2432696722625955,6.5963897277497638,0.15159807732299219,9.5318426586390679
-6.2108840659889974,6.568425747412328,0.15224348092751999,9.4823238857093113
-6.1784984597153985,6.540461767074893,0.15289440342485672,9.432801022785041
-6.1461128534418004,6.5124977867374572,0.15355091590763773,9.3832740341329348
-6.1137272471682023,6.4845338064000213,0.15421309069482111,9.3337428835493235
-6.0813416408946033,6.4565698260625854,0.15488100135824454,9.2842075343519035
-6.0489560346210052,6.4286058457251496,0.15555472274987478,9.2346679493712589
-6.0165704283474071,6.4006418653877137,0.15623433102977177,9.1851240909421978
-5.984184822073809,6.3726778850502788,0.15691990369478878,9.135575920894901
-5.9517992158002109,6.3447139047128429,0.15761151960803177,9.0860234005458551
-5.9194136095266128,6.3167499243754071,0.15830925902910092,9.0364664906886123
-5.8870280032530138,6.2887859440379712,0.15901320364513938,8.9869051515843061
-5.8546423969794157,6.2608219637005353,0.15972343660271371,8.9373393429519705
-5.8222567907058167,6.2328579833630995,0.16044004254055283,8.88776902395864
-5.7898711844322186,6.2048940030256636,0.16116310762317207,8.8381941532092121
-5.7574855781586205,6.1769300226882278,0.16189271957541063,8.7886146887360876
-5.7250999718850224,6.1489660423507928,0.16262896771791133,8.739030587988557
-5.6927143656114243,6.1210020620133569,0.16337194300357316,8.6894418078219502
-5.6603287593378262,6.0930380816759211,0.16412173805500735,8.6398483044865326
-5.6279431530642281,6.0650741013384861,0.16487844720302963,8.5902500336161385
-5.5955575467906291,6.0371101210010494,0.16564216652622266,8.5406469502165283
-5.5631719405170301,6.0091461406636135,0.16641299389160238,8.491039008653491
-5.530786334243432,5.9811821603261786,0.16719102899642599,8.4414261626406351
-5.4984007279698339,5.9532181799887427,0.16797637341117758,8.3918083652269093
-5.4660151216962358,5.9252541996513068,0.16876913062377116,8.3421855687838118
-5.4336295154226377,5.897290219313871,0.16956940608501145,8.2925577249923013
-5.4012439091490396,5.8693262389764351,0.1703773072553541,8.2429247848293734
-5.3688583028754415,5.8413622586390002,0.17119294365300905,8.193286698554326
-5.3364726966018425,5.8133982783015634,0.1720164269034323,8.1436434156946778
-5.3040870903282444,5.7854342979641276,0.17284787079025271,8.0939948850317442
-5.2717014840546454,5.7574703176266926,0.17368739130768346,8.0443410545858605
-5.2393158777810473,5.7295063372892567,0.17453510671446781,7.9946818716012142
-5.2069302715074492,5.7015423569518209,0.17539113758941249,7.9450172825303369
-5.1745446652338511,5.6735783766143859,0.17625560688856359,7.8953472330181738
-5.142159058960253,5.6456143962769501,0.17712864000408154,7.8456716678857612
-5.1097734526866549,5.6176504159395142,0.17801036482487434,7.7959905311134943
-5.077387846413056,5.5896864356020783,0.17890091179905115,7.7463037658239626
-5.0450022401394579,5.5617224552646425,0.17980041399825969,7.6966113142643469
-5.0126166338658598,5.5337584749272066,0.18070900718397442,7.64691311778836
-4.9802310275922608,5.5057944945897708,0.18162682987580497,7.597209116837722
-4.9478454213186627,5.4778305142523349,0.18255402342189647,7.5474992509231535
-4.9154598150450646,5.4498665339148999,0.18349073207149758,7.4977834586048715
-4.8830742087714665,5.4219025535774641,0.18443710304977409,7.448061677472559
-4.8506886024978684,5.3939385732400282,0.18539328663494967,7.3983338441248323
-4.8183029962242694,5.3659745929025924,0.18635943623785861,7.3485998941481334
-4.7859173899506713,5.3380106125651565,0.18733570848399916,7.2988597620950735
-4.7535317836770732,5.3100466322277207,0.18832226329817947,7.2491133814621875
-4.7211461774034751,5.2820826518902857,0.18931926399185225,7.1993606846670959
-4.6887605711298761,5.2541186715528498,0.19032687735323855,7.1496016030250278
-4.656374964856278,5.226154691215414,0.19134527374034468,7.0998360667247278
-4.6239893585826799,5.1981907108779781,0.19237462717698159,7.0500640048036773
-4.5916037523090809,5.1702267305405423,0.19341511545190029,7.000285345122645
-4.5592181460354828,5.1422627502031064,0.19446692022116188,6.9505000143395215
-4.5268325397618847,5.1142987698656706,0.19553022711386597,6.9007079378824301
-4.4944469334882866,5.0863347895282356,0.19660522584136686,6.8509090399220804
-4.4620613272146885,5.0583708091907997,0.19769211031011238,6.8011032433433307
-4.4296757209410904,5.0304068288533639,0.19879107873824611,6.7512904697159586
-4.3972901146674914,5.002442848515928,0.19990233377612088,6.701470639264584
-4.3649045083938933,4.9744788681784931,0.20102608263087676,6.6516436708377338
-4.3325189021202943,4.9465148878410563,0.20216253719524485,6.6018094818760007
-4.3001332958466962,4.9185509075036205,0.20331191418074468,6.5519679883792987
-4.2677476895730981,4.8905869271661855,0.20447443525545156,6.5021191048731337
-4.2353620832995,4.8626229468287496,0.20565032718651746,6.4522627443739013
-4.2029764770259019,4.8346589664913138,0.20683982198763773,6.4023988183531442
-4.1705908707523038,4.8066949861538779,0.20804315707166587,6.3525272367007615
-4.1382052644787057,4.7787310058164429,0.20926057540858606,6.3026479076870974
-4.1058196582051067,4.7507670254790071,0.21049232568906548,6.2527607379238983
-4.0734340519315086,4.7228030451415703,0.21173866249381654,6.2028656323240794
-4.0410484456579097,4.6948390648041354,0.21299984646901185,6.1529624940602829
-4.0086628393843116,4.6668750844666995,0.21427614450800617,6.1030512245221304
-3.9762772331107135,4.6389111041292637,0.21556782993963036,6.0531317232721848
-3.9438916268371154,4.6109471237918278,0.21687518272333747,6.0032038880005327
-3.9115060205635173,4.5829831434543928,0.21819848965149297,5.9532676144779453
-3.8791204142899192,4.555019163116957,0.21953804455911649,5.9033227965075667
-3.8467348080163206,4.5270551827795211,0.22089414854139686,5.8533693258750707
-3.8143492017427216,4.4990912024420853,0.22226711017931905,5.8034070922972374
-3.7819635954691235,4.4711272221046494,0.22365724577375812,5.7534359833688677
-3.7495779891955254,4.4431632417672136,0.22506487958841284,5.7034558845079895
-3.7171923829219273,4.4151992614297777,0.22649034410197133,5.653466678899286
-3.6848067766483288,4.3872352810923427,0.22793398026992023,5.6034682474356705
-3.6524211703747307,4.3592713007549069,0.22939613779643109,5.553460468657935
-3.6200355641011326,4.331307320417471,0.23087717541677821,5.5034432186923992
-3.5876499578275336,4.3033433400800352,0.23237746119076838,5.4534163711864805
-3.5552643515539355,4.2753793597425993,0.23389737280768585,5.4033797972420974
-3.522878745280337,4.2474153794051634,0.23543729790328319,5.3533333653468125
-3.4904931390067389,4.2194513990677276,0.23699763438937735,5.3032769413026335
-3.4581075327331408,4.1914874187302926,0.23857879079663927,5.2532103881523726
-3.4257219264595427,4.1635234383928568,0.24018118663119753,5.2031335661034506
-3.3933363201859441,4.1355594580554209,0.24180525274570938,5.1530463324490468
-3.360950713912346,4.1075954777179851,0.24345143172558945,5.1029485414864899
-3.328565107638747,4.0796314973805492,0.24512017829112268,5.0528400444327497
-3.2961795013651489,4.0516675170431133,0.24681195971622938,5.0027206893369156
-3.2637938950915508,4.0237035367056775,0.24852725626469213,4.9525903209895308
-3.2314082888179523,3.9957395563682425,0.25026656164470024,4.9024487808286379
-3.1990226825443542,3.9677755760308067,0.25203038348261553,4.852295906842377
-3.1666370762707561,3.9398115956933708,0.25381924381691384,4.8021315334679988
-3.134251469997158,3.9118476153559349,0.25563367961331263,4.7519554914870996
-3.1018658637235594,3.8838836350184995,0.25747424330215207,4.7017676079169162
-3.0694802574499604,3.8559196546810632,0.25934150333915956,4.6515677058974685
-3.0370946511763632,3.8279556743436283,0.26123604479079238,4.6013556045743762
-3.0047090449027642,3.799991694006192,0.2631584699454268,4.5511311189770662
-2.9723234386291666,3.772027713668757,0.26510939895173202,4.50089405989221
-2.9399378323555676,3.7440637333313207,0.26708947048565312,4.4506442337320333
-2.9075522260819686,3.7160997529938844,0.26909934244750766,4.4003814423972996
-2.8751666198083714,3.6881357726564494,0.27113969269079569,4.3501054831345813
-2.8427810135347724,3.6601717923190131,0.27321121978441881,4.2998161483874915
-2.8103954072611748,3.6322078119815782,0.27531464381010801,4.2495132256415031
-2.7780098009875758,3.6042438316441419,0.27745070719697446,4.1991964972618678
-2.7456241947139786,3.5762798513067069,0.27962017559521196,4.1488657403241884
-2.7132385884403796,3.5483158709692706,0.28182383879111539,4.0985207264370107
-2.6808529821667806,3.5203518906318343,0.28406251166570723,4.0481612215558425
-2.6484673758931829,3.4923879102943993,0.28633703519942105,3.9977869857877892
-2.6160817696195839,3.464423929956963,0.28864827752544203,3.947397773185918
-2.5836961633459867,3.4364599496195281,0.29099713503447533,3.8969933315323337
-2.5513105570723877,3.4084959692820918,0.29338453353389859,3.8465734021086506
-2.5189249507987901,3.3805319889446568,0.29581142946444433,3.7961377194524357
-2.4865393445251911,3.3525680086072205,0.29827881117777433,3.7456860110977379
-2.4541537382515921,3.3246040282697842,0.30078770027852841,3.695217997297596
-2.4217681319779949,3.2966400479323492,0.30333915303467829,3.6447333907257864
-2.3893825257043959,3.2686760675949129,0.30593426186027622,3.5942318961545778
-2.3569969194307983,3.2407120872574779,0.30857415687496986,3.5437132101044808
-2.3246113131571993,3.2127481069200416,0.31126000754496369,3.4931770204609718
-2.2922257068836021,3.1847841265826067,0.31399302441042926,3.4426230060520941
-2.2598401006100031,3.1568201462451704,0.31677446090472849,3.392050836179191
-2.2274544943364054,3.1288561659077354,0.31960561527119052,3.3414601700912896
-2.1950688880628064,3.1008921855702991,0.32248783258360381,3.2908506563910942
-2.1626832817892074,3.0729282052328628,0.32542250687702651,3.2402219323576862
-2.1302976755156102,3.0449642248954278,0.32841108339601022,3.1895736231670728
-2.0979120692420112,3.0170002445579915,0.33145506096785415,3.1389053409869776
-2.0655264629684136,2.9890362642205566,0.33455599450907547,3.0882166839161505
-2.0331408566948146,2.9610722838831203,0.33771549767390685,3.0375072347306662
-2.0007552504212174,2.9331083035456853,0.34093524565429478,2.9867765593899995
-1.9683696441476184,2.905144323208249,0.34421697814161129,2.9360242052431116
-1.9359840378740194,2.8771803428708127,0.34756250246107728,2.8852496988591971
-1.903598431600422,2.8492163625333777,0.3509736968907658,2.8344525433876435
-1.871212825326823,2.8212523821959414,0.35445251417799178,2.7836322153265467
-1.8388272190532255,2.7932884018585065,0.35800098526691798,2.7327881605469826
-1.8064416127796266,2.7653244215210702,0.36162122325233315,2.6819197893794047
-1.7740560065060291,2.7373604411836352,0.36531542757577068,2.6310264705168516
-1.7416704002324301,2.7093964608461989,0.36908588848148122,2.5801075234237154
-1.7092847939588327,2.6814324805087639,0.37293499175122402,2.5291622088553032
-1.6768991876852337,2.6534685001713276,0.37686522373845122,2.4781897169868472
-1.6445135814116347,2.6255045198338913,0.38087917672420057,2.427189152515342
-1.6121279751380373,2.5975405394964564,0.38497955461894506,2.3761595159248987
-1.5797423688644383,2.5695765591590201,0.38916917903675285,2.3250996798864749
-1.5473567625908409,2.5416125788215851,0.39345099577042875,2.2740083594821687
-1.5149711563172419,2.5136485984841488,0.39782808169886918,2.2228840745856444
-1.4825855500436445,2.4856846181467138,0.40230365216066061,2.1717251022716777
-1.4501999437700455,2.4577206378092775,0.40688106883106273,2.1205294165398234
-1.4178143374964465,2.4297566574718412,0.41156384814292424,2.0692946118825244
-1.385428731222849,2.4017926771344063,0.41635567029586673,2.0180178062561138
-1.3530431249492501,2.37382869679697,0.4212603889022446,1.9666955177585552
-1.3206575186756526,2.345864716459535,0.42628204132301228,1.9153235076917294
-1.2882719124020536,2.3179007361220987,0.43142485975176964,1.8638965805691872
-1.2558863061284562,2.2899367557846637,0.43669328311093142,1.8124083288597626
-1.2235006998548572,2.2619727754472274,0.44209196983031079,1.7608508066067734
-1.1911150935812582,2.2340087951097911,0.44762581158542603,1.7092141112147372
-1.1587294873076608,2.2060448147723561,0.45329994808069707,1.6574858461961322
-1.1263438810340618,2.1780808344349198,0.45911978297143385,1.6056504288599642
-1.0939582747604644,2.1501168540974849,0.46509100102829137,1.553688194822312
-1.0615726684868654,2.1221528737600486,0.47121958665880254,1.5015742343447511
-1.0291870622132679,2.0941888934226136,0.47751184391282941,1.4492768715686213
-0.99680145593966896,2.0662249130851773,0.4839744181125244,1.3967556630870701
-0.96441584966607152,2.0382609327477423,0.49061431926280324,1.343958741112689
-0.93203024339247253,2.010296952410306,0.49743894741571382,1.290819248998536
-0.89964463711887355,1.9823356943146704,0.50445542743743932,1.2372504945316674
-0.86725903084527611,1.9587649965592748,0.51052576585582188,1.1830936247123032
-0.83487342457167713,1.9361882459500468,0.5164787060822803,1.1280399668209919
-0.80248781829807969,1.9051669120453103,0.52488839359824924,1.0719538506832156
-0.7701022120244807,1.8622275075421264,0.53699131601801797,1.0148741292302519
-0.73771660575088327,1.7912127462254139,0.55828097589595627,0.95714464826637413
-0.70533099947728428,1.6574966313498294,0.60331947654434848,0.90263046854857043
-0.67294539320368529,1.5863132614396358,0.6303925109296914,0.84994447626491554
-0.64055978693008786,1.5298412075749264,0.65366261220351096,0.79812689410742588
-0.60817418065648887,1.4803074050712901,0.67553536284028859,0.7471364321479127
-0.57578857438289144,1.4359843110057497,0.69638643844208126,0.69700547873620577
-0.54340296810929245,1.3965605740548346,0.7160448451559509,0.64778891742361699
-0.51101736183569502,1.3619867202836182,0.73422154937880846,0.59955845144283748
-0.47863175556209603,1.3320581179466988,0.75071799535402417,0.55240827560244299
-0.44624614928849704,1.3063476093626567,0.76549303786599487,0.50645973352591445
-0.41386054301489961,1.2842991865525821,0.77863476865097092,0.46186195512099015
-0.38147493674130062,1.2653400508474728,0.79030138920382786,0.41878956530422679
-0.34908933046770318,1.248950005664661,0.80067256132308051,0.37743822857700549
-0.31670372419410425,1.2346874454750394,0.80992157461782188,0.3380177286429405
-0.28431811792050676,1.2221897069175267,0.81820358520453484,0.30074210615448127
-0.25193251164690783,1.211162687370047,0.82565291222059389,0.26581688005940601
-0.21954690537331037,1.2013679452420973,0.83238445303989028,0.23342415342881365
-0.18716129909971138,1.1926108000967384,0.83849651530816693,0.20370720413497154
-0.15477569282611239,1.1847305229168312,0.84407380468089832,0.17675674737982444
-0.12239008655251496,1.1775926549083708,0.84919007929597745,0.15260117741778761
-0.090004480278915985,1.17108311048876,0.85391035960090211,0.13120259264636014
-0.057618874005318545,1.1651036233195622,0.8582927560991046,0.1124593478517442
-0.02523326773171956,1.1595681055388769,0.86239005300622507,0.096214570920682044
0.0071523385418778788,1.1543995301623702,0.86625121881273348,0.08226895670292593
0.039537944815476858,1.1495269717204379,0.86992304191292824,0.070395546633784528
0.071923551089075846,1.1448824110341342,0.87345214701720608,0.060354218640192407
0.10430915736267328,1.140396765597286,0.87688779043164611,0.051904099733553713
0.13669476363627225,1.1359942193507138,0.88028616956480443,0.044812785761694798
0.16908036990986972,1.1315829752165849,0.88371778464464801,0.038861802444574212
0.20146597618346868,1.1270381442039126,0.88728141557831086,0.033847867968045543
0.23385158245706611,1.1221658388410707,0.8911338818090927,0.029578724276701888
0.2662371887306651,1.1166174568961884,0.89556185408354194,0.025859120182645336
0.29862279500426253,1.1096658273040607,0.90117220463525094,0.022453056311847883
0.33100840127786152,1.0998551505431182,0.90921063515153899,0.019023535587648001
0.36339400755146051,1.0872856258098327,0.91972153062832906,0.01549679919777321
0.39577961382505794,1.0759150236841277,0.92944143169952131,0.012444147542861324
0.42816522009865693,1.0667484312832618,0.9374281420756666,0.0099785510199214122
0.46055082637225436,1.0594058342471593,0.94392532839940935,0.0079968569460176584
0.49293643264585335,1.0535266369291254,0.94919289645571026,0.0064057775093522883
0.52532203891945084,1.0488204845325175,0.95345201085171605,0.0051293695234314214
0.55770764519304972,1.0450541754423808,0.95688819153963101,0.0041060783019804146
0.5900932514666487,1.0420405695574915,0.95965553474050991,0.0032861469668286065
0.62247885774024614,1.039629594751375,0.96188104402621177,0.0026294427765957331
0.65486446401384513,1.0377009731844402,0.96366875028675603,0.0021036520881829919
0.68725007028744256,1.036158350949292,0.96510345072626691,0.001682793343561882
0.71963567656104155,1.0349245685977335,0.96625399603272111,0.0013459996571233178
0.75202128283463898,1.0339378563295554,0.96717611593211839,0.0010765269868168847
0.78440688910823797,1.0331487766866845,0.9679148081721658,0.00086094919828294634
0.81679249538183696,1.0325177702664747,0.96850633354418447,0.00068850679370843998
0.84917810165543439,1.0320131870591223,0.96897986628412314,0.00055058124208158022
0.88156370792903338,1.0316097083209725,0.96935884950867723,0.00044027150120791052
0.91394931420263081,1.031287082158054,0.96966210214464899,0.00035205338524552397
0.9463349204762298,1.0310291108761183,0.96990471893683849,0.00028150590320574802
0.97872052674982724,1.0308228402351653,0.97009879968498403,0.00022509161411031196
1.0111061330234263,1.0306579105251721,0.97025403850095093,0.00017998047273348828
1.0434917392970238,1.0305260372752738,0.97037819892839861,0.00014390864157499101
1.0758773455706228,1.0304205957711898,0.9704774963776589,0.00011506538394568924
1.1082629518442217,1.0303362886749079,0.97055690553816876,9.2002488617295351e-05
1.1406485581178192,1.0302688801543047,0.97062040721857834,7.3561760345735479e-05
1.1730341643914182,1.0302149832326573,0.97067118637913108,5.8816987432444032e-05
1.2054197706650156,1.0301718897169276,0.97071179089810122,4.7027505173994449e-05
1.2378053769386146,1.0301374341869804,0.97074425878837622,3.7601044075167352e-05
1.270190983212212,1.030109885229141,0.97077022008924485,3.0064010181514491e-05
1.302576589485811,1.0300878584599198,0.97079097844633955,2.4037713181649842e-05
1.33496219575941,1.0300702469764837,0.97080757641068893,1.9219353507048162e-05
1.3673478020330074,1.0300561657435208,0.97082084769443089,1.5366816702285429e-05
1.3997334083066064,1.0300449071247109,0.97083145898116341,1.2286513300931228e-05
1.4321190145802039,1.030035905326026,0.97083994337409141,9.8236546392712606e-06
1.4645046208538028,1.030028707965186,0.97084672715141362,7.8544768926072027e-06
1.4968902271274003,1.0300229533392742,0.97085215116620316,6.2800231756898549e-06
1.5292758334009993,1.0300183522486297,0.97085648796150403,5.0211716301182849e-06
1.5616614396745983,1.0300146734638687,0.97085995545778836,4.0146598829531135e-06
1.5940470459481957,1.0300117321058688,0.97086272789873029,3.2099062457442532e-06
1.6264326522217947,1.0300093803549122,0.97086494460412409,2.5664680107398046e-06
1.6588182584953921,1.0300075000221247,0.97086671696907045,2.0520091722967341e-06
1.6912038647689911,1.0300059966099346,0.97086813406068162,1.6406754800809228e-06
1.7235894710425885,1.0300047945631188,0.97086926709322219,1.3117951944309011e-06
1.7559750773161875,1.0300038334717658,0.97087017300641121,1.048840261733617e-06
1.7883606835897849,1.030003065035352,0.97087089732658005,8.3859571336332082e-07
1.8207462898633839,1.0300024506353818,0.97087147645437732,6.7049555717902661e-07
1.8531318961369829,1.0300019593945919,0.97087193949395367,5.360917871229408e-07
1.8855175024105804,1.0300015666251909,0.97087230971551686,4.2862982778155386e-07
1.9179031086841793,1.0300012525881594,0.97087260572472789,3.4270908255590384e-07
1.9502887149577768,1.0300010015012495,0.97087284239770411,2.7401152526615255e-07
1.9826743212313755,1.0300008007458317,0.97087303162860861,2.1908469501358184e-07
2.0150599275049732,1.0300006402327353,0.97087318292738489,1.751681902320686e-07
2.0474455337785722,1.0300005118952078,0.97087330389767801,1.4005494337361114e-07
2.0798311400521712,1.030000409283512,0.97087340061895622,1.1198030266750971e-07
2.1122167463257684,1.030000327240792,0.97087347795203316,8.953334914077777e-08
2.1446023525993674,1.0300002616439039,0.97087353978335622,7.1585987642663242e-08
2.176987958872965,1.0300002091962062,0.97087358922031886,5.7236254923687601e-08
2.209373565146564,1.0300001672618853,0.97087362874742378,4.5762990403823117e-08
2.2417591714201612,1.0300001337334872,0.97087366035114542,3.6589593266466452e-08
2.2741447776937602,1.0300001069260081,0.97087368561975962,2.9255044763737081e-08
2.3065303839673579,1.0300000854922085,0.97087370582316768,2.3390739417234438e-08
