ln_a,zeta_obs,Phi_N,Psi_N,delta_b_N,delta_gamma_N,delta_nu_N,zeta,u,delta_b,delta_gamma,delta_nu,vartheta_b,vartheta_gamma,vartheta_nu,alpha
5.526204223185710029e-01,3.966864299546219278e-09,3.953109306985474536e-06,1.716126461656529019e-06,9.940601501523436134e-01,-1.316314301255689517e-03,-1.316314301255689517e-03,3.966864299546219278e-09,1.720093325956075188e-06,9.940549898723657352e-01,-1.323194674559513909e-03,-1.323194674559513909e-03,6.593319388693843874e-09,2.143054147518903049e-06,2.143054147518903049e-06,2.429173323027650223e-08
5.549230074115650835e-01,3.992496426605420375e-09,7.176952684239789048e-06,1.702794510725078008e-06,9.943062928423002100e-01,-1.325205808837519620e-03,-1.325205808837519620e-03,3.992496426605420375e-09,1.706787007151683373e-06,9.943011724812788055e-01,-1.332032956866126402e-03,-1.332032956866126402e-03,6.634975783538668314e-09,1.375406090218619902e-06,1.375406090218619902e-06,1.364156462141423451e-08
5.572255925045590530e-01,4.003610671135189873e-09,1.032609595475979919e-05,1.682120403251220400e-06,9.945489865726023782e-01,-1.192366812209538166e-03,-1.192366812209538166e-03,4.003610671135189873e-09,1.686124013922355576e-06,9.945439282005605897e-01,-1.199111308265227681e-03,-1.199111308265227681e-03,6.652111788390813598e-09,6.423774942814125892e-07,6.423774942814125892e-07,3.001396579735779965e-09
5.595281775975531335e-01,4.000244713042170450e-09,1.338928663202750366e-05,1.654291255978109309e-06,9.947872190870178377e-01,-9.344660848824331211e-04,-9.344660848824331211e-04,4.000244713042170450e-09,1.658291500691151512e-06,9.947822442125157094e-01,-9.410992508851977450e-04,-9.410992508851977450e-04,6.644805135863596692e-09,2.162451061053637807e-08,2.162451061053637807e-08,-7.587436746993280995e-09
5.618307626905472141e-01,3.982487127947479318e-09,1.635534214160667063e-05,1.619520011895423701e-06,9.950200190012502555e-01,-5.815405450227927042e-04,-5.815405450227927042e-04,3.982487127947479318e-09,1.623502499023371186e-06,9.950151484937531654e-01,-5.880345550188861847e-04,-5.880345550188861847e-04,6.613229870734726183e-09,-4.226304566595733656e-07,-4.226304566595733656e-07,-1.808260625910703843e-08
5.641333477835411836e-01,3.950480038603360918e-09,1.921335786655389599e-05,1.578045040068599166e-06,9.952464588967618875e-01,-1.735596397061767257e-04,-1.735596397061767257e-04,3.950480038603360918e-09,1.581995520107202507e-06,9.952417129102015814e-01,-1.798876217866055417e-04,-1.798876217866055417e-04,6.557657857724079399e-09,-6.463981394604796053e-07,-6.463981394604796053e-07,-2.844147144436846698e-08
5.664359328765352641e-01,3.904421184482803100e-09,2.195294227478891225e-05,1.530129219764468811e-06,9.954656582523271346e-01,2.440198123143735311e-04,2.440198123143735311e-04,3.904421184482803100e-09,1.534033640948951659e-06,9.954610561514042333e-01,2.378836777505777321e-04,2.378836777505777321e-04,6.478458564675391683e-09,-6.304430115119416207e-07,-6.304430115119416207e-07,-3.862188259712322363e-08
5.687385179695293447e-01,3.844565050712825545e-09,2.456445436596118036e-05,1.476058475221588872e-06,9.956767861407026521e-01,6.252090811425074779e-04,6.252090811425074779e-04,3.844565050712825545e-09,1.479903040272301637e-06,9.956723464315818672e-01,6.192894689814182341e-04,6.192894689814182341e-04,6.376096937877828384e-09,-3.820792167417504633e-07,-3.820792167417504633e-07,-4.858302297886837727e-08
5.710411030625233142e-01,3.771222795451871680e-09,2.703921937949279564e-05,1.416139784221861630e-06,9.958790636193008972e-01,9.284120855829817694e-04,9.284120855829817694e-04,3.771222795451871680e-09,1.419911007017313526e-06,9.958748038862798024e-01,9.227324415549125348e-04,9.227324415549125348e-04,6.251129371160263485e-09,6.590240291041086987e-08,6.590240291041086987e-08,-5.828621055546645622e-08
5.733436881555173947e-01,3.684760837302832464e-09,2.936970193445308366e-05,1.350698735782027200e-06,9.960717657529117863e-01,1.120794900400334847e-03,1.120794900400334847e-03,3.684760837302832464e-09,1.354383496619330121e-06,9.960677026024219449e-01,1.115377366413857450e-03,1.115377366413857450e-03,6.104197948930487564e-09,6.590109731771214239e-07,6.590109731771214239e-07,-6.769558592443900306e-08
5.756462732485114753e-01,3.585598097415764846e-09,3.154962103491311013e-05,1.280076754504872072e-06,9.962542232220041871e-01,1.181648361270341103e-03,1.181648361270341103e-03,3.585598097415764846e-09,1.283662352602287757e-06,9.962503722349463908e-01,1.176513711859932020e-03,1.176513711859932020e-03,5.936023296896832096e-09,1.327086753126314511e-06,1.327086753126314511e-06,-7.677862745490454909e-08
5.779488583415055558e-01,3.474202020148787210e-09,3.357399799639312562e-05,1.204628137480833896e-06,9.964258234900413846e-01,1.104409971809903589e-03,1.104409971809903589e-03,3.474202020148787210e-09,1.208102339500982758e-06,9.964221991830228831e-01,1.099577562451899745e-03,1.099577562451899745e-03,5.747396487769673021e-09,1.991908459473631412e-06,1.991908459473631412e-06,-8.550645460738207823e-08
5.802514434344995253e-01,3.351083608200563419e-09,3.543913555311807784e-05,1.124717061872152300e-06,9.965860115253216689e-01,8.971611331616928791e-04,8.971611331616928791e-04,3.351083608200563419e-09,1.128068145480352818e-06,9.965826273208852060e-01,8.926488605797715161e-04,8.926488605797715161e-04,5.539170512731616330e-09,2.575546726207305847e-06,2.575546726207305847e-06,-9.385390350203754623e-08
5.825540285274936059e-01,3.216791792122168594e-09,3.714253340345372153e-05,1.040714717029561838e-06,9.967342900947288031e-01,5.815804722911467823e-04,5.815804722911467823e-04,3.216791792122168594e-09,1.043931508821684026e-06,9.967311583002023134e-01,5.774047462558600614e-04,5.774047462558600614e-04,5.312251838595698018e-09,3.008573158888390304e-06,3.008573158888390304e-06,-1.017993824833311675e-07
5.848566136204876864e-01,3.071907502623735863e-09,3.868275152421912398e-05,9.529966955224346743e-07,9.968702196662742043e-01,1.904959836960925710e-04,1.904959836960925710e-04,3.071907502623735863e-09,9.560686030250583833e-07,9.968673514604651231e-01,1.866717092839923408e-04,1.866717092839923408e-04,5.067592526945810715e-09,3.237268766166825574e-06,3.237268766166825574e-06,-1.093245371863325800e-07
5.871591987134816559e-01,2.917037823696004171e-09,4.005923715718245269e-05,8.619407456449787999e-07,9.969934179726168688e-01,-2.356790014973873424e-04,-2.356790014973873424e-04,2.917037823696004171e-09,8.648577834686747991e-07,9.969908233992664792e-01,-2.391384326312620458e-04,-2.391384326312620458e-04,4.806183302185214164e-09,3.229098353543996307e-06,3.229098353543996307e-06,-1.164137722821398252e-07
5.894617838064757365e-01,2.752810576036620579e-09,4.127213405862768407e-05,7.679249477469997943e-07,9.971035592975839856e-01,-6.532324844765759458e-04,-6.532324844765759458e-04,2.752810576036620579e-09,7.706777583230364323e-07,9.971012472643090430e-01,-6.563151955098680407e-04,-6.563151955098680407e-04,4.529047831716068320e-09,2.975913365118328228e-06,2.975913365118328228e-06,-1.230536890460226565e-07
5.917643688994698170e-01,2.579869618236457208e-09,4.232209324016326994e-05,6.713263327108826172e-07,9.972003735514667344e-01,-1.019704946845147392e-03,-1.019704946845147392e-03,2.579869618236457208e-09,6.739062023291190632e-07,9.971983518328597640e-01,-1.022400571654463915e-03,-1.022400571654463915e-03,4.237238337798080146e-09,2.494592218942354804e-06,2.494592218942354804e-06,-1.292325032098155670e-07
5.940669539924637865e-01,2.398871065472513377e-09,4.321010307218529608e-05,5.725199177637832247e-07,9.972836451985445105e-01,-1.298231301551966291e-03,-1.298231301551966291e-03,2.398871065472513377e-09,5.749187888292556975e-07,9.972819204421780048e-01,-1.300530976707283239e-03,-1.300530976707283239e-03,3.931832512682123491e-09,1.825097452274537751e-06,1.825097452274537751e-06,-1.349395060235406047e-07
5.963695390854578671e-01,2.210480522128471624e-09,4.393735352807097677e-05,4.718780969094690588e-07,9.973532120925577837e-01,-1.461233516241974882e-03,-1.461233516241974882e-03,2.210480522128471624e-09,4.740885774315975436e-07,9.973517898268254855e-01,-1.463129870551701335e-03,-1.463129870551701335e-03,3.613931571708642795e-09,1.026194493337973821e-06,1.026194493337973821e-06,-1.401646235692856231e-07
5.986721241784519476e-01,2.015371316962993484e-09,4.450514493569521522e-05,3.697702941301913094e-07,9.974089642638448439e-01,-1.493101325101914073e-03,-1.493101325101914073e-03,2.015371316962993484e-09,3.717856654471543248e-07,9.974078489068485265e-01,-1.494588467763702591e-03,-1.494588467763702591e-03,3.284659166609973897e-09,1.693105601907838930e-07,1.693105601907838930e-07,-1.448981162718257127e-07
6.009747092714459171e-01,1.814223628219464786e-09,4.491484639984500441e-05,2.665627695862613196e-07,9.974508426870893896e-01,-1.391610620229741854e-03,-1.391610620229741854e-03,1.814223628219464786e-09,2.683769932144807821e-07,9.974500375561097254e-01,-1.392684128202599731e-03,-1.392684128202599731e-03,2.945160803497093849e-09,-6.688088521832171269e-07,-6.688088521832171269e-07,-1.491304438348045228e-07
6.032772943644399977e-01,1.607724301259258232e-09,4.516790363777927831e-05,1.626184634877430838e-07,9.974788380427818124e-01,-1.167963375348099334e-03,-1.167963375348099334e-03,1.607724301259258232e-09,1.642261877890023439e-07,9.974783453642184217e-01,-1.168620280099255410e-03,-1.168620280099255410e-03,2.596603373133266510e-09,-1.413880763697524347e-06,-1.413880763697524347e-06,-1.528523023756812489e-07
6.055798794574340782e-01,1.396567100616304329e-09,4.526589089007241489e-05,5.829676896964884245e-08,9.974929894702606603e-01,-8.454749892424140347e-04,-8.454749892424140347e-04,1.396567100616304329e-09,5.969333607026514678e-08,9.974928103902525045e-01,-8.457137625866950701e-04,-8.457137625866950701e-04,2.240174406841599561e-09,-2.001510064128258048e-06,-2.001510064128258048e-06,-1.560548222887747800e-07
6.078824645504281587e-01,1.181453106736554199e-09,4.521059731955742533e-05,-4.604685720922084977e-08,9.974933832970750425e-01,-4.570701781129673678e-04,-4.570701781129673678e-04,1.181453106736554199e-09,-4.486540410248429784e-08,9.974935178932873292e-01,-4.568907164965574494e-04,-4.568907164965574494e-04,1.877080717119712229e-09,-2.383519641567197103e-06,-2.383519641567197103e-06,-1.587298991559618705e-07
6.101850496434221283e-01,9.630909668743721271e-10,4.500413526817844485e-05,-1.500615113841167198e-07,9.974801517196041356e-01,-4.186365449093502211e-05,-4.186365449093502211e-05,9.630909668743721271e-10,-1.490984204172423593e-07,9.974805990148654100e-01,-4.126726080926605309e-05,-4.126726080926605309e-05,1.508546161228935808e-09,-2.532571244861734037e-06,-2.532571244861734037e-06,-1.608706173680420082e-07
6.124876347364162088e-01,7.421967383157279614e-10,4.464905613618258144e-05,-2.534017210528503315e-07,9.974534714041594086e-01,3.588140242716133621e-04,3.588140242716133621e-04,7.421967383157279614e-10,-2.526595243145346283e-07,9.974542293827323158e-01,3.598246623688715188e-04,3.598246623688715188e-04,1.135808369158261843e-09,-2.444646895898879652e-06,-2.444646895898879652e-06,-1.624717180974260837e-07
6.147902198294102893e-01,5.194931160915380779e-10,4.414845955408271328e-05,-3.557285849886934058e-07,9.974135619765128746e-01,7.055392139297515536e-04,7.055392139297515536e-04,5.194931160915380779e-10,-3.552090918726018548e-07,9.974146276037885173e-01,7.069600502972419242e-04,7.069600502972419242e-04,7.601143930126985880e-10,-2.139182608221615800e-06,-2.139182608221615800e-06,-1.635300604355671470e-07
6.170928049224042589e-01,2.957079101523872977e-10,4.350608285445820494e-05,-4.567111443398862493e-07,9.973606843708020531e-01,9.646560505560896302e-04,9.646560505560896302e-04,2.957079101523872977e-10,-4.564154364297338752e-07,9.973620536171113882e-01,9.664817123018086195e-04,9.664817123018086195e-04,3.827153509507522601e-10,-1.656883047521876890e-06,-1.656883047521876890e-06,-1.640450268916985026e-07
6.193953900153983394e-01,7.157172060460820647e-11,4.272636040125415264e-05,-5.560279264627567876e-07,9.972951390154934925e-01,1.111501258543554386e-03,1.111501258543554386e-03,7.157172060460820647e-11,-5.559563547421521821e-07,9.972968068845576850e-01,1.113725083962523003e-03,1.113725083962523003e-03,4.860243795288736347e-12,-1.055473765496237124e-06,-1.055473765496237124e-06,-1.640188315437440425e-07
6.216979751083924199e-01,-1.521851546161558530e-10,4.181444577617908211e-05,-6.533685830404942382e-07,9.972172638436677117e-01,1.132690730712545375e-03,1.132690730712545375e-03,-1.521851546161558530e-10,-6.535207681951103582e-07,9.972192244059723265e-01,1.135304813785325759e-03,1.135304813785325759e-03,-3.722107934877003501e-10,-4.038445522898312126e-07,-4.038445522898312126e-07,-1.634567000019827481e-07
6.240005602013863895e-01,-3.748364657761993934e-10,4.077619376585277954e-05,-7.484355324513855936e-07,9.971274321261828222e-01,1.027265137264995890e-03,1.027265137264995890e-03,-3.748364657761993934e-10,-7.488103689171618271e-07,9.971296785572896226e-01,1.030260378740664555e-03,1.030260378740664555e-03,-7.472734873861936174e-10,2.248150703506945176e-07,2.248150703506945176e-07,-1.623669037380403801e-07
6.263031452943804700e-01,-5.956642314626413484e-10,3.961810312557636230e-05,-8.409455140444157631e-07,9.970260501380785456e-01,8.066080577922444053e-04,8.066080577922444053e-04,-5.956642314626413484e-10,-8.415411782758784078e-07,9.970285747616133287e-01,8.099742225053478944e-04,8.099742225053478944e-04,-1.119126326981146896e-09,7.602021003969802405e-07,7.602021003969802405e-07,-1.607606458146004548e-07
6.286057303873745505e-01,-8.139632068787645282e-10,3.834722481987790110e-05,-9.306309686892666354e-07,9.969135546797004421e-01,4.931713203171169454e-04,4.931713203171169454e-04,-8.139632068787645282e-10,-9.314449318961454278e-07,9.969163490144961060e-01,4.968971000447015233e-04,4.968971000447015233e-04,-1.486597038816130487e-09,1.141705655773070969e-06,1.141705655773070969e-06,-1.586518091669625343e-07
6.309083154803685201e-01,-1.029045351166638625e-09,3.697104351468861983e-05,-1.017241174567021688e-06,9.967904104833981149e-01,1.181564818434671562e-04,1.181564818434671562e-04,-1.029045351166638625e-09,-1.018270219918188293e-06,9.967934652940578788e-01,1.222295627231399068e-04,1.222295627231399068e-04,-1.848548344171571338e-09,1.324181598006504911e-06,1.324181598006504911e-06,-1.560565909924520408e-07
6.332109005733626006e-01,-1.240244045640136854e-09,3.549734226381528730e-05,-1.100543087838732456e-06,9.966571075434599303e-01,-2.816020841855297954e-04,-2.816020841855297954e-04,-1.240244045640136854e-09,-1.101783331884372671e-06,9.966604128934556384e-01,-2.771949508579923081e-04,-2.771949508579923081e-04,-2.203882773390932393e-09,1.282159232624849966e-06,1.282159232624849966e-06,-1.529930563930188044e-07
6.355134856663566811e-01,-1.446917838959028869e-09,3.393406143936401713e-05,-1.180321862277534847e-06,9.965141584106715911e-01,-6.672368891827778429e-04,-6.672368891827778429e-04,-1.446917838959028869e-09,-1.181768780116493813e-06,9.965177037170119823e-01,-6.625098140623118456e-04,-6.625098140623118456e-04,-2.551546395918607347e-09,1.012105122169569394e-06,1.012105122169569394e-06,-1.494806504165588271e-07
6.378160707593506507e-01,-1.648453539251241777e-09,3.228916295869804456e-05,-1.256381047657327548e-06,9.963620954933095630e-01,-1.001576290699071484e-03,-1.001576290699071484e-03,-1.648453539251241777e-09,-1.258029501196578810e-06,9.963658695818131683e-01,-9.965441726942851196e-04,-9.965441726942851196e-04,-2.890531417971129509e-09,5.325627034331143201e-07,5.325627034331143201e-07,-1.455397096636334213e-07
6.401186558523447312e-01,-1.844268531990133841e-09,3.057050982460882680e-05,-1.328542491163570685e-06,9.962014684036429868e-01,-1.252646006472537838e-03,-1.252646006472537838e-03,-1.844268531990133841e-09,-1.330386759695560731e-06,9.962054595639220356e-01,-1.247324459433755538e-03,-1.247324459433755538e-03,-3.219877693040282591e-09,-1.178076752476247393e-07,-1.178076752476247393e-07,-1.411910126808523099e-07
6.424212409453388117e-01,-2.033812269917313382e-09,2.878576907952917698e-05,-1.396645987106292845e-06,9.960328413835217720e-01,-1.396617177244493992e-03,-1.396617177244493992e-03,-2.033812269917313382e-09,-1.398679799376210253e-06,9.960370374229199353e-01,-1.391022458046989232e-03,-1.391022458046989232e-03,-3.538673274978161969e-09,-8.840653701879204940e-07,-8.840653701879204940e-07,-1.364554028352470288e-07
6.447238260383327813e-01,-2.216566950801697854e-09,2.694234371149598545e-05,-1.460548735998789173e-06,9.958567908350237641e-01,-1.419935524436084610e-03,-1.419935524436084610e-03,-2.216566950801697854e-09,-1.462765302949590975e-06,9.958611791309326389e-01,-1.414084463224286317e-03,-1.414084463224286317e-03,-3.846054211740996719e-09,-1.700307635799214874e-06,-1.700307635799214874e-06,-1.313535089601506651e-07
6.470264111313268618e-01,-2.392047463821397913e-09,2.504733611762038591e-05,-1.520124683445739154e-06,9.956739029732238899e-01,-1.320449842656574524e-03,-1.320449842656574524e-03,-2.392047463821397913e-09,-1.522516730909560655e-06,9.956784705234166255e-01,-1.314359775732936190e-03,-1.314359775732936190e-03,-4.141203824397810558e-09,-2.495943743354964053e-06,-2.495943743354964053e-06,-1.259055787172886429e-07
6.493289962243209423e-01,-2.559800740068577594e-09,2.310754272522606899e-05,-1.575263811757666411e-06,9.954847716088068843e-01,-1.107456291356528032e-03,-1.107456291356528032e-03,-2.559800740068577594e-09,-1.577823612497735039e-06,9.954895050796443989e-01,-1.101144996906537003e-03,-1.101144996906537003e-03,-4.423351737493643497e-09,-3.202321386689831358e-06,-3.202321386689831358e-06,-1.201314283964878339e-07
6.516315813173150229e-01,-2.719404682549406321e-09,2.112947657598943034e-05,-1.625871452940281917e-06,9.952899960593185602e-01,-8.006780425566852608e-04,-8.006780425566852608e-04,-2.719404682549406321e-09,-1.628590857622831306e-06,9.952948818318914093e-01,-7.941636791261939398e-04,-7.941636791261939398e-04,-4.691772922533183552e-09,-3.759082070087017501e-06,-3.759082070087017501e-06,-1.140505018654042545e-07
6.539341664103089924e-01,-2.870466873128497816e-09,1.911941233957046508e-05,-1.671867681482677285e-06,9.950901791801226581e-01,-4.282980604076580674e-04,-4.282980604076580674e-04,-2.870466873128497816e-09,-1.674738148355805856e-06,9.950952033945676956e-01,-4.215991078142348482e-04,-4.215991078142348482e-04,-4.945786987908980233e-09,-4.119660920096975353e-06,-4.119660920096975353e-06,-1.076820215924170083e-07
6.562367515033030729e-01,-3.012623256964032012e-09,1.708344652963969231e-05,-1.713186830473866275e-06,9.948859255001822888e-01,-2.424720004637218466e-05,-2.424720004637218466e-05,-3.012623256964032012e-09,-1.716199453730830406e-06,9.948910740985434931e-01,-1.738240223144886304e-05,-1.738240223144886304e-05,-5.184757899863147460e-09,-4.255438204903288684e-06,-4.255438204903288684e-06,-1.010452069406769481e-07
6.585393365962971535e-01,-3.145536989705346591e-09,1.502756476305839709e-05,-1.749777156652459205e-06,9.946778394440339843e-01,3.749869012602750733e-04,3.749869012602750733e-04,-3.145536989705346591e-09,-1.752922693642164507e-06,9.946830982121148690e-01,3.819985920348437135e-04,3.819985920348437135e-04,-5.408094255540985754e-09,-4.158184731387428679e-06,-4.158184731387428679e-06,-9.415952987133396798e-08
6.608419216892911230e-01,-3.268897601330865583e-09,1.295770777255541588e-05,-1.781600660859286421e-06,9.944665236199361491e-01,7.337276114138526970e-04,7.337276114138526970e-04,-3.268897601330865583e-09,-1.784869558460617316e-06,9.944718782286114944e-01,7.408670896476951713e-04,7.408670896476951713e-04,-5.615250157445635157e-09,-3.840607548247368326e-06,-3.840607548247368326e-06,-8.704497612821978630e-08
6.631445067822852035e-01,-3.382420586589030924e-09,1.087982851752192349e-05,-1.808633051837628625e-06,9.942525771550984048e-01,1.020342921834191917e-03,1.020342921834191917e-03,-3.382420586589030924e-09,-1.812015472424217587e-06,9.942580132015156336e-01,1.027590983723888690e-03,1.027590983723888690e-03,-5.805726665618628839e-09,-3.334980109480488751e-06,-3.334980109480488751e-06,-7.972228093590439916e-08
6.654470918752792841e-01,-3.485847480124736206e-09,8.799934033776900648e-06,-1.830863825067303626e-06,9.940365940618784979e-01,1.210054260486376080e-03,1.210054260486376080e-03,-3.485847480124736206e-09,-1.834349672547428433e-06,9.940420971108961945e-01,1.217391659176565721e-03,1.217391659176565721e-03,-5.979073736396032620e-09,-2.690015638802159950e-06,-2.690015638802159950e-06,-7.221311198868538234e-08
6.677496769682732536e-01,-3.578946419570577155e-09,6.724107463108421268e-06,-1.848296415677048859e-06,9.938191616234319792e-01,1.287075812306618609e-03,1.287075812306618609e-03,-3.578946419570577155e-09,-1.851875362096619348e-06,9.938247172495182635e-01,1.294483313755005185e-03,1.294483313755005185e-03,-6.134892500513300796e-09,-1.966298133927277912e-06,-1.966298133927277912e-06,-6.454017855277456633e-08
6.700522620612673341e-01,-3.661513147215691731e-09,4.658507815281482208e-06,-1.860948376397461088e-06,9.936008587929768821e-01,1.245906327259875632e-03,1.245906327259875632e-03,-3.661513147215691731e-09,-1.864609889544676794e-06,9.936064526226454641e-01,1.253364766818054234e-03,1.253364766818054234e-03,-6.272837693215011024e-09,-1.230708728720331461e-06,-1.230708728720331461e-06,-5.672725318791052074e-08
6.723548471542614147e-01,-3.733372354952026573e-09,2.609347229641773421e-06,-1.868851528469101186e-06,9.933822546069761561e-01,1.091676085406362729e-03,1.091676085406362729e-03,-3.733372354952026573e-09,-1.872584900824053304e-06,9.933878723616785811e-01,1.099166425009658922e-03,1.099166425009658922e-03,-6.392620027755116733e-09,-5.503658589457282543e-07,-5.503658589457282543e-07,-4.879910113995463335e-08
6.746574322472553842e-01,-3.794379241828697198e-09,5.828476161643238515e-07,-1.872052035401998880e-06,9.931639066185317111e-01,8.395386936493091316e-04,8.395386936493091316e-04,-3.794379241828697198e-09,-1.875846414643827540e-06,9.931695341577756464e-01,8.470420793078844773e-04,8.470420793078844773e-04,-6.494008302298629323e-09,1.337012881206002331e-08,1.337012881206002331e-08,-4.078132105469359183e-08
6.769600173402494647e-01,-3.844421131387239909e-09,-1.414819616044267844e-06,-1.870610356037997912e-06,9.929463593625672546e-01,5.131827287709012043e-04,5.131827287709012043e-04,-3.844421131387239909e-09,-1.874454777169385172e-06,9.929519827268987742e-01,5.206805478795787636e-04,5.206805478795787636e-04,-6.576831047970034926e-09,4.102950601902147362e-07,4.102950601902147362e-07,-3.270010854421622976e-08
6.792626024332435453e-01,-3.883418988376723049e-09,-3.377605636584369909e-06,-1.864601043660731841e-06,9.927301428684995876e-01,1.426143823639866375e-04,1.426143823639866375e-04,-3.883418988376723049e-09,-1.868484462649108611e-06,9.927357483218874901e-01,1.500883202145830838e-04,1.500883202145830838e-04,-6.640977560193688313e-09,6.056935210098605025e-07,6.056935210098605025e-07,-2.458196063844171883e-08
6.815651875262376258e-01,-3.911328681479699029e-09,-5.299662102236714592e-06,-1.854112370811078032e-06,9.925157712387148168e-01,-2.385772295417562788e-04,-2.385772295417562788e-04,-3.911328681479699029e-09,-1.858023699492557635e-06,9.925213453098132854e-01,-2.311451347437860448e-04,-2.311451347437860448e-04,-6.686398202736682217e-09,5.832422193793105944e-07,5.832422193793105944e-07,-1.645334376909773229e-08
6.838677726192315953e-01,-3.928141859061361821e-09,-7.175418624561946808e-06,-1.839245773715917780e-06,9.923037413121280625e-01,-5.962203683143635531e-04,-5.962203683143635531e-04,-3.928141859061361821e-09,-1.843173915574979220e-06,9.923092708338747681e-01,-5.888476726520635880e-04,-5.888476726520635880e-04,-6.713103929256306563e-09,3.462542239768935666e-07,3.462542239768935666e-07,-8.340350352799874602e-09
6.861703577122256759e-01,-3.933886336322691846e-09,-8.999653795686005835e-06,-1.820115124497945010e-06,9.920945314313719399e-01,-8.985580799093438294e-04,-8.985580799093438294e-04,-3.933886336322691846e-09,-1.824049010834267671e-06,9.921000035784044435e-01,-8.912618838660067147e-04,-8.912618838660067147e-04,-6.721165025451168636e-09,-8.281524677527947248e-08,-8.281524677527947248e-08,-2.683691606441401280e-10
6.884729428052197564e-01,-3.928625931396491984e-09,-1.076755455043024671e-05,-1.796845852357664943e-06,9.918886003298905685e-01,-1.118981382873595687e-03,-1.118981382873595687e-03,-3.928625931396491984e-09,-1.800774478289061364e-06,9.918940026533253906e-01,-1.111778284960439475e-03,-1.111778284960439475e-03,-6.710709130918433454e-09,-6.645271852106316712e-07,-6.645271852106316712e-07,7.738207406621034345e-09
6.907755278982137259e-01,-3.912459731155729502e-09,-1.247475983366138605e-05,-1.769573945637272649e-06,9.916863861516526102e-01,-1.238266627912415225e-03,-1.238266627912415225e-03,-3.912459731155729502e-09,-1.773486405368428379e-06,9.916917066108686951e-01,-1.231172682290941406e-03,-1.231172682290941406e-03,-6.681918648782648636e-09,-1.346063803190897723e-06,-1.346063803190897723e-06,1.565621998904745902e-08
6.930781129912078065e-01,-3.885520810920681106e-09,-1.411738601592565404e-05,-1.738444874287865305e-06,9.914883056117113069e-01,-1.246134329742233822e-03,-1.246134329742233822e-03,-3.885520810920681106e-09,-1.742330395098785921e-06,9.914935326028966323e-01,-1.239165008161838581e-03,-1.239165008161838581e-03,-6.635027689201028973e-09,-2.065942057136865681e-06,-2.065942057136865681e-06,2.346390916361672054e-08
6.953806980842018870e-01,-3.847974472136433564e-09,-1.569203311465595366e-05,-1.703612476275464248e-06,9.912947533008433787e-01,-1.142010003510641157e-03,-1.142010003510641157e-03,-3.847974472136433564e-09,-1.707460450747600658e-06,9.912998756821955748e-01,-1.135180161707650699e-03,-1.135180161707650699e-03,-6.570318717204268287e-09,-2.759409245627101450e-06,-2.759409245627101450e-06,3.114100519344576069e-08
6.976832831771958565e-01,-3.800016095223227459e-09,-1.719577248520056279e-05,-1.665237851732724092e-06,9.911061011324265868e-01,-9.349391650557046466e-04,-9.349391650557046466e-04,-3.800016095223227459e-09,-1.669037867827947244e-06,9.911111082460301036e-01,-9.282630135843928602e-04,-9.282630135843928602e-04,-6.488119084587702665e-09,-3.364044903945101830e-06,-3.364044903945101830e-06,3.866873992997960803e-08
6.999858682701899371e-01,-3.741868728667613403e-09,-1.862611810920733821e-05,-1.623488305367807361e-06,9.909226979249916578e-01,-6.426822502950637521e-04,-6.426822502950637521e-04,-3.741868728667613403e-09,-1.627230174096474977e-06,9.909275796155139204e-01,-6.361733295986778548e-04,-6.361733295986778548e-04,-6.388797619639674179e-09,-3.825085941421053886e-06,-3.825085941421053886e-06,4.602978658157918808e-08
7.022884533631840176e-01,-3.673780548435277726e-09,-1.998098481077372686e-05,-1.578536371256900557e-06,9.907448691098549309e-01,-2.900844217593594480e-04,-2.900844217593594480e-04,-3.673780548435277726e-09,-1.582210151805335788e-06,9.907496157403103965e-01,-2.837555811521380871e-04,-2.837555811521380871e-04,-6.272761428628378744e-09,-4.100026115864505222e-06,-4.100026115864505222e-06,5.320813868088942655e-08
7.045910384561779871e-01,-3.596022323340849475e-09,-2.125863758705510810e-05,-1.530558945379262443e-06,9.905729165502066280e-01,9.312568156099992596e-05,9.312568156099992596e-05,-3.596022323340849475e-09,-1.534154967702603323e-06,9.905775190151097087e-01,9.926230143181033840e-05,9.926230143181033840e-05,-6.140453031512377205e-09,-4.162112378977942884e-06,-4.162112378977942884e-06,6.018894397386377190e-08
7.068936235491720677e-01,-3.508885012494426592e-09,-2.245763669818674605e-05,-1.479736540971900622e-06,9.904071184561454855e-01,4.749098980089974881e-04,4.749098980089974881e-04,-3.508885012494426592e-09,-1.483245425984394981e-06,9.904115681924234860e-01,4.808428797129350816e-04,4.808428797129350816e-04,-5.992347914506857883e-09,-4.002462194561600717e-06,-4.002462194561600717e-06,6.695831180853961402e-08
7.091962086421661482e-01,-3.412677601653758114e-09,-2.357678320608533307e-05,-1.426252670929489752e-06,9.902477293795267643e-01,8.236425843122967619e-04,8.236425843122967619e-04,-3.412677601653758114e-09,-1.429665348531143579e-06,9.902520183755723071e-01,8.293612457064213853e-04,8.293612457064213853e-04,-5.828952537683962487e-09,-3.630648155488218250e-06,-3.630648155488218250e-06,7.350311375814984216e-08
