ln_a,a,Q,H_over_Hd,Q_prime,H_prime_over_Hd,D_over_Hd2,Xi_over_Hd2,Bq_over_Hd,Sigma_A,friedmann_scaled_residual,current_scaled_residual
0.0,1.0,1.049781069887542,1.1897388874932742,-0.000562730273186158,-0.5048002902725142,3240.924472753217,3241.829364825985,0.7766990291262136,1.0,-7.49833445899323e-14,-1.0925188068246002e-13
0.00028782313662425573,1.0002878645616775,1.0497809079231666,1.18959364813763,-0.0005627134824470611,-0.504426160947308,3237.96894553383,3238.873837606598,0.7766990291262136,1.0,-9.048316861973195e-14,-1.3197540248382913e-13
0.0005756462732485115,1.0005758119893609,1.0497807459636215,1.189448516430732,-0.000562696709181665,-0.5040522709664059,3235.016121962364,3235.9210140351324,0.7766990291262136,1.0,9.155155422572068e-14,1.3355377227198187e-13
0.0008634694098727672,1.0008638423069043,1.0497805840089014,1.189303492303476,-0.0005626799534082095,-0.5036786202231952,3232.065999464437,3232.9708915372053,0.7766990291262136,1.0,8.299210219188271e-14,1.2083002235681306e-13
0.001151292546497023,1.001151955538169,1.0497804220590015,1.1891585756870797,-0.0005626632151437538,-0.5033052086109382,3229.1185754754933,3230.0234675482616,0.7766990291262136,1.0,-1.486475537310302e-14,-2.1596591110126695e-14
0.0014391156831212787,1.0014401517070224,1.0497802601139168,1.189013766512866,-0.0005626464944050538,-0.5029320360228653,3226.173847435351,3227.0787395081193,0.7766990291262136,1.0,2.4815529509167433e-14,3.654636338759196e-14
0.0017269388197455344,1.0017284308373398,1.049780098173642,1.1888690647118345,-0.0005626297912103075,-0.5025591023523562,3223.2318127774465,3224.1367048502148,0.7766990291262136,1.0,-1.6526767302074916e-13,-2.4094679742389655e-13
0.00201476195636979,1.0020167929530028,1.0497799362381726,1.1887244702155904,-0.000562613105575374,-0.5021864074925465,3220.2924689521374,3221.1973610249056,0.7766990291262136,1.0,1.2047152308640385e-14,1.771647351338352e-14
0.002302585092994046,1.0023052380778996,1.049779774307503,1.188579982955131,-0.000562596437518719,-0.5018139513368416,3217.355813396231,3218.2607054689993,0.7766990291262136,1.0,8.215012056778522e-14,1.1954060237554047e-13
0.0025904082296183016,1.002593766235926,1.0497796123816283,1.1884356028617733,-0.0005625797870576299,-0.5014417337785239,3214.421843556301,3215.3267356290694,0.7766990291262136,1.0,5.502460862209084e-14,8.026470837817395e-14
0.0028782313662425573,1.002882377450984,1.0497794504605433,1.1882913298667943,-0.00056256315420969,-0.5010697547109053,3211.490556879607,3212.3954489523753,0.7766990291262136,1.0,-1.7821819098163918e-13,-2.5942842860603757e-13
0.003166054502866813,1.0031710717469833,1.0497792885442434,1.1881471639019399,-0.0005625465389906865,-0.500698014027112,3208.561950826926,3209.4668428996943,0.7766990291262136,1.0,1.1744283267457878e-14,1.7043347820428076e-14
0.0034538776394910688,1.0034598491478393,1.049779126632723,1.1880031048981996,-0.0005625299414196321,-0.5003265116206025,3205.636022841742,3206.5409149145103,0.7766990291262136,1.0,-7.121698592078246e-14,-1.0391686829674381e-13
0.0037417007761153245,1.003748709677475,1.0497789647259774,1.1878591527873148,-0.0005625133615125877,-0.4999552473845303,3202.71277038813,3203.6176624608984,0.7766990291262136,1.0,9.085251658908123e-14,1.326093400229773e-13
0.00402952391273958,1.0040376533598208,1.0497788028240012,1.1877153075004878,-0.0005624967992879548,-0.49958422121228846,3199.7921909183306,3200.697082991099,0.7766990291262136,1.0,5.708515157634045e-14,8.316166217679003e-14
0.004317347049363836,1.0043266802188129,1.0497786409267895,1.187571568969381,-0.0005624802547623724,-0.49921343299708965,3196.874281897854,3197.779173970622,0.7766990291262136,1.0,1.0894987498951484e-13,1.589209905642199e-13
0.004605170185988092,1.0046157902783952,1.049778479034337,1.1874279371253404,-0.0005624637279539095,-0.4988428826322917,3193.9590407859596,3194.863932858728,0.7766990291262136,1.0,-5.637787820060166e-14,-8.201812594000494e-14
0.004892993322612347,1.004904983562518,1.0497783171466388,1.187284411900173,-0.0005624472188788677,-0.4984725700110714,3191.046465055186,3191.9513571279545,0.7766990291262136,1.0,-1.7011963771006766e-14,-2.4520123719736e-14
0.005180816459236603,1.0051942600951387,1.0497781552636898,1.1871409932252865,-0.0005624307275553202,-0.4981024950267863,3188.136552169741,3189.0414442425094,0.7766990291262136,1.0,-7.531188508742508e-14,-1.0989232318563832e-13
0.005468639595860859,1.0054836199002217,1.049777993385485,1.1869976810324836,-0.0005624142539998393,-0.49773265757264074,3185.2292996054607,3186.134191678229,0.7766990291262136,1.0,7.953258621268146e-14,1.158062929672017e-13
0.005756462732485115,1.0057730630017383,1.0497778315120188,1.186854475253106,-0.0005623977982310303,-0.4973630575420451,3182.3247048282874,3183.2295969010556,0.7766990291262136,1.0,-6.872769382672487e-14,-9.988243402863519e-14
0.00604428586910937,1.0060625894236663,1.0497776696432866,1.1867113758191639,-0.0005623813602648716,-0.4969936948281424,3179.4227653226217,3180.32765739539,0.7766990291262136,1.0,3.6159065495146866e-14,5.275777513547208e-14
0.006332109005733626,1.0063521991899909,1.049777507779283,1.186568382662205,-0.0005623649401193731,-0.4966245693242822,3176.5234785629796,3177.428370635748,0.7766990291262136,1.0,1.2154056660590939e-13,1.7704494843804554e-13
0.006619932142357882,1.0066418923247038,1.0497773459200028,1.1864254957138187,-0.000562348537812509,-0.49625568092380995,3173.626842026581,3174.5317340993493,0.7766990291262136,1.0,-6.835674608290804e-14,-9.955710713358499e-14
0.0069077552789821375,1.0069316688518042,1.049777184065441,1.1862827149060426,-0.0005623321533605234,-0.4958870295198957,3170.732853203609,3171.6377452763772,0.7766990291262136,1.0,-8.478277034155982e-14,-1.2330661787921206e-13
0.007195578415606393,1.0072215287952975,1.0497770222155927,1.1861400401706053,-0.0005623157867810767,-0.49551861500585215,3167.84150957812,3168.7464016508884,0.7766990291262136,1.0,-5.239699446108806e-14,-7.652357064344201e-14
0.007483401552230649,1.0075114721791962,1.0497768603704525,1.1859974714394008,-0.0005622994380912618,-0.4951504372749357,3164.952808640071,3165.8577007128392,0.7766990291262136,1.0,1.321816228550913e-13,1.9255725165695396e-13
0.007771224688854905,1.0078014990275201,1.049776698530015,1.1858550086440163,-0.0005622831073095846,-0.4947824962205442,3162.0667478733403,3162.9716399461086,0.7766990291262136,1.0,2.4211049629642976e-15,3.857232821983853e-15
0.00805904782547916,1.0080916093642955,1.0497765366942755,1.1857126517166265,-0.0005622667944522369,-0.4944147917358428,3159.1833247782624,3160.0882168510307,0.7766990291262136,1.0,3.21136668772112e-14,4.6533457061816915e-14
0.008346870962103417,1.008381803213556,1.0497763748632285,1.185570400589025,-0.0005622504995371273,-0.494047323714169,3156.302536847249,3157.2074289200173,0.7766990291262136,1.0,-2.316951544222271e-15,-3.2955106325913324e-15
0.008634694098727672,1.0086720805993417,1.049776213036869,1.1854282551932454,-0.0005622342225812962,-0.49368009204877356,3153.424381580412,3154.3292736531803,0.7766990291262136,1.0,3.0759641437171487e-14,4.493686199396776e-14
0.008922517235351927,1.0089624415456997,1.049776051215192,1.185286215461219,-0.0005622179636023314,-0.4933130966329623,3150.5488564770103,3151.4537485497785,0.7766990291262136,1.0,3.919633302119461e-14,5.716267914998678e-14
0.009210340371976183,1.0092528860766845,1.0497758893981919,1.1851442813249793,-0.0005622017226175387,-0.49294633736001253,3147.675959040462,3148.5808511132304,0.7766990291262136,1.0,4.9850286271122e-14,7.248709817058724e-14
0.00949816350860044,1.0095434142163566,1.0497757275858637,1.1850024527165264,-0.000562185499644486,-0.4925798141232279,3144.805686775056,3145.7105788478243,0.7766990291262136,1.0,-1.823713323950888e-14,-2.673859658031841e-14
0.009785986645224695,1.0098340259887844,1.0497755657782024,1.1848607295681008,-0.0005621692946998685,-0.492213526815826,3141.9380371927673,3142.8429292655355,0.7766990291262136,1.0,1.0818367138791652e-13,1.5731413739424155e-13
0.01007380978184895,1.0101247214180427,1.0497754039752025,1.1847191118115628,-0.0005621531078021041,-0.49184747533119516,3139.073007797673,3139.9778998704414,0.7766990291262136,1.0,7.804586477352021e-15,1.1261049036491754e-14
0.010361632918473206,1.0104155005282134,1.0497752421768591,1.1845775993792893,-0.00056213693896758,-0.4914816595625227,3136.2105961084835,3137.1154881812517,0.7766990291262136,1.0,8.144027569644798e-14,1.184160315807721e-13
0.010649456055097463,1.010706363343385,1.0497750803831667,1.1844361922031403,-0.0005621207882149732,-0.49111607940322394,3133.3507996326152,3134.2556917053835,0.7766990291262136,1.0,-1.9562995605166827e-13,-2.8453009013949466e-13
0.010937279191721718,1.0109973098876537,1.0497749185941205,1.1842948902158412,-0.0005621046555594792,-0.49075073474636804,3130.493615900779,3131.398507973547,0.7766990291262136,1.0,5.994839927643889e-14,8.694229984852825e-14
0.011225102328345973,1.0112883401851216,1.0497747568097149,1.1841536933491117,-0.0005620885410206243,-0.4903856254854555,3127.6390424201923,3128.5439344929605,0.7766990291262136,1.0,-1.6363059773154326e-14,-2.3820443638977714e-14
0.01151292546497023,1.0115794542598986,1.0497745950299449,1.1840126015354624,-0.0005620724446147627,-0.4900207515136716,3124.7870767194895,3125.6919687922577,0.7766990291262136,1.0,-6.96915706956303e-15,-9.939781585678587e-15
0.011800748601594486,1.011870652136101,1.0497744332548051,1.183871614707102,-0.0005620563663596401,-0.48965611272434034,3121.9377163214167,3122.842608394185,0.7766990291262136,1.0,-5.50272075322822e-14,-8.017167165435143e-14
