ln_a,zeta,u,delta_b,delta_gamma,delta_nu,theta_b,theta_gamma,theta_nu,alpha,Phi_N,Psi_N,delta_b_N,delta_gamma_N,delta_nu_N,slip_residual,canonical_denominator
0.029933606208922596,8.245833079726238e-07,1.2460358859068827e-06,0.9999975262500369,-3.298333337419096e-06,-3.298333337419096e-06,1.2523630155002181e-06,1.2588175552213568e-06,1.2588175552213568e-06,4.21997090261187e-05,4.2145257793425557e-07,4.2145257793425885e-07,1.0000012643576945,1.6858102062084345e-06,1.6858102062084345e-06,-3.282252670610414e-21,4705.324548633499
0.03223619130191664,8.878919882853544e-07,1.3410353952849117e-06,0.9999973363239864,-3.5515680846111096e-06,-3.5515680846111096e-06,1.3483632323304474e-06,1.3558500919808376e-06,1.3558500919808376e-06,4.2216185482536296e-05,4.5314340699956205e-07,4.531434069995573e-07,1.0000013594301722,1.8125734965285373e-06,1.8125734965285373e-06,4.7645603283054394e-21,4679.646572048087
0.03453877639491069,9.511845549312257e-07,1.4359197461096649e-06,0.9999971464462754,-3.8047383810181748e-06,-3.8047383810181748e-06,1.4443202371552231e-06,1.4529161855278852e-06,1.4529161855278852e-06,4.223266930257193e-05,4.847351911784368e-07,4.847351911784392e-07,1.0000014542055138,1.9389406034204847e-06,1.9389406034204847e-06,-2.4352197233561135e-21,4654.065506961701
0.036841361487904734,1.0144612378159956e-06,1.5306901436064956e-06,0.9999969566162141,-4.057845146519308e-06,-4.057845146519308e-06,1.5402349528413557e-06,1.5500168143370179e-06,1.5500168143370179e-06,4.224916115010607e-05,5.162289057905023e-07,5.162289057905e-07,1.000001548686645,2.0649154279066747e-06,2.0649154279066747e-06,2.329340604949326e-21,4628.581365449088
0.03914394658089878,1.0777222671289242e-06,1.6253477852638621e-06,0.9999967668331119,-4.310889302124764e-06,-4.310889302124764e-06,1.6361082979513557e-06,1.6471529552596484e-06,1.6471529552596484e-06,4.226566169552036e-05,5.4762551813494e-07,5.476255181349379e-07,1.0000016428764678,2.1905018389306848e-06,2.1905018389306848e-06,2.0117032497289633e-21,4603.19415543628
0.041446531673892825,1.1409678733489462e-06,1.7198938608962098e-06,0.9999965770962773,-4.56387177000075e-06,-4.56387177000075e-06,1.7319411867730084e-06,1.7443255835407712e-06,1.7443255835407712e-06,4.2282171615781616e-05,5.789259875472687e-07,5.789259875472636e-07,1.00000173677786,2.315703673584089e-06,2.315703673584089e-06,5.1880768019325896e-21,4577.9038807222105
0.04374911676688687,1.2041982872479804e-06,1.8143295527020651e-06,0.999996387405018,-4.816793473482668e-06,-4.816793473482668e-06,1.8277345293444308e-06,1.8415356728312107e-06,1.8415356728312107e-06,4.229869159450879e-05,6.101312654540829e-07,6.101312654540847e-07,1.000001830393676,2.4405247373255927e-06,2.4405247373255927e-06,-1.7999450129153882e-21,4552.710541002252
0.04605170185988092,1.2674137398981244e-06,1.9086560353282963e-06,0.9999961977586405,-5.0696553371039225e-06,-5.0696553371039225e-06,1.923489231485538e-06,1.938784195206329e-06,1.938784195206329e-06,4.231522232187133e-05,6.412422954301759e-07,6.412422954301719e-07,1.0000019237267463,2.564968804209263e-06,2.564968804209263e-06,3.917527381051139e-21,4527.614131906683
0.04835428695287496,1.3306144626756784e-06,2.0028744759290746e-06,0.9999960081564506,-5.322458286612016e-06,-5.322458286612016e-06,2.0192061948244806e-06,2.0360721211797847e-06,2.0360721211797847e-06,4.2331764494819777e-05,6.722600132533991e-07,6.722600132533963e-07,1.0000020167798784,2.6890396171042825e-06,2.6890396171042825e-06,2.8587361969832636e-21,4502.614645010665
0.05065687204586901,1.3938006872669955e-06,2.09698603422766e-06,0.9999958185977532,-5.575203248991973e-06,-5.575203248991973e-06,2.114886316827159e-06,2.1334004197204266e-06,2.1334004197204266e-06,4.2348318816726635e-05,7.031853469606622e-07,7.031853469606644e-07,1.000002109555856,2.8127408879186665e-06,2.8127408879186665e-06,-2.2234614865425384e-21,4477.712067895269
0.052959457138863054,1.4569726456742412e-06,2.1909918625778787e-06,0.9999956290818522,-5.827891152489394e-06,-5.827891152489394e-06,2.210530490826693e-06,2.23077005826922e-06,2.23077005826922e-06,4.2364885998089324e-05,7.340192169036339e-07,7.340192169036375e-07,1.00000220205744,2.9360762978221205e-06,2.9360762978221205e-06,-3.5998900258307764e-21,4452.906384117731
0.0552620422318571,1.52013057022085e-06,2.2848931060249753e-06,0.9999954396080506,-6.080522926632298e-06,-6.080522926632298e-06,2.306139606052504e-06,2.3281820027558496e-06,2.3281820027558496e-06,4.238146675576657e-05,7.647625358041277e-07,7.647625358041252e-07,1.0000022942873688,3.059049497467603e-06,3.059049497467603e-06,2.4352197233561135e-21,4428.197573307495
0.057564627324851146,1.5832746935571505e-06,2.378690902366567e-06,0.9999952501756504,-6.333099502253628e-06,-6.333099502253628e-06,2.401714547659782e-06,2.425637217615776e-06,2.425637217615776e-06,4.239806181359049e-05,7.954162088094179e-07,7.954162088094166e-07,1.0000023862483576,3.18166410721264e-06,3.18166410721264e-06,1.2705494208814505e-21,4403.58561114493
0.05986721241784519,1.6464052486662943e-06,2.472386382213963e-06,0.9999950607839524,-6.5856218115149974e-06,-6.5856218115149974e-06,2.4972561967595405e-06,2.5231366658079525e-06,2.5231366658079525e-06,4.241467190212383e-05,8.259811335476715e-07,8.259811335476685e-07,1.000002477943099,3.303923717340854e-06,3.303923717340854e-06,2.964615315390051e-21,4379.070469413279
0.06216979751083924,1.7095224688699542e-06,2.5659806690529317e-06,0.9999948714322566,-6.838090787929484e-06,-6.838090787929484e-06,2.5927654304483965e-06,2.6206813088323387e-06,2.6206813088323387e-06,4.243129775884708e-05,8.564582001829754e-07,8.564582001829775e-07,1.0000025693742638,3.4258318882822423e-06,3.4258318882822423e-06,-2.117582368135751e-21,4354.652116014371
0.06447238260383328,1.772626587834617e-06,2.6594748793052937e-06,0.9999946821198621,-7.090507366386824e-06,-7.090507366386824e-06,2.688243121839414e-06,2.7182721067485426e-06,2.7182721067485426e-06,4.244794012802914e-05,8.86848291470676e-07,8.868482914706766e-07,1.0000026605445,3.547392150834351e-06,3.547392150834351e-06,-6.352747104407253e-22,4330.330515011239
0.06677496769682734,1.8357178395788925e-06,2.752870122391996e-06,0.9999944928460666,-7.3428724831826566e-06,-7.3428724831826566e-06,2.7836901400946842e-06,2.81591001819628e-06,2.81591001819628e-06,4.246459976089675e-05,9.171522828130995e-07,9.171522828131036e-07,1.0000027514564338,3.6686080063853275e-06,3.6686080063853275e-06,-4.0234064994579266e-21,4306.105626645903
0.06907755278982138,1.8987964584767783e-06,2.846167500789483e-06,0.9999943036101668,-7.595187076031609e-06,-7.595187076031609e-06,2.879107350451454e-06,2.913596000409446e-06,2.913596000409446e-06,4.248127741555427e-05,9.473710423127028e-07,9.473710423127049e-07,1.0000028421126692,3.7894829271263234e-06,3.7894829271263234e-06,-2.117582368135751e-21,4281.97740737825
0.07138013788281541,1.961862679265691e-06,2.939368110093629e-06,0.9999941144114588,-7.847452084099426e-06,-7.847452084099426e-06,2.9744956142560594e-06,3.011331009238067e-06,3.011331009238067e-06,4.249797385714734e-05,9.775054308279342e-07,9.775054308279378e-07,1.000002932515789,3.91002035627509e-06,3.91002035627509e-06,-3.5998900258307764e-21,4257.945809904947
0.07368272297580947,2.0249167370542985e-06,3.032473039083181e-06,0.9999939252492368,-8.099668448034317e-06,-8.099668448034317e-06,3.0698557889976237e-06,3.109115999170096e-06,3.109115999170096e-06,4.2514689857906056e-05,1.0075563020288861e-06,1.0075563020288825e-06,1.000003022668354,4.030223708298407e-06,4.030223708298407e-06,3.5998900258307764e-21,4234.010783188679
0.07598530806880352,2.087958867326833e-06,3.1254833697773544e-06,0.9999937361227945,-8.351837109984226e-06,-8.351837109984226e-06,3.165188728336152e-06,3.2069519233476665e-06,3.2069519233476665e-06,4.253142619666654e-05,1.0375245024505251e-06,1.0375245024505215e-06,1.0000031125729039,4.150096369125192e-06,4.150096369125192e-06,3.5998900258307764e-21,4210.172272529883
0.07828789316179756,2.150989305949452e-06,3.218400177496576e-06,0.9999935470314241,-8.60395901362229e-06,-8.60395901362229e-06,3.260495282134018e-06,3.3048397335868195e-06,3.3048397335868195e-06,4.2548183659771304e-05,1.0674108715471258e-06,1.0674108715471243e-06,1.0000032022319565,4.269641696364015e-06,4.269641696364015e-06,1.4823076576950256e-21,4186.430219526378
0.0805904782547916,2.214008289181889e-06,3.3112245309316193e-06,0.9999933579744168,-8.856035104193445e-06,-8.856035104193445e-06,3.3557762964960938e-06,3.4027803804059594e-06,3.4027803804059594e-06,4.2564963040732434e-05,1.0972162417497313e-06,1.0972162417497302e-06,1.0000032916480095,4.388863019533032e-06,4.388863019533032e-06,1.0587911840678754e-21,4162.784562134464
0.08289306334778565,2.27701605367666e-06,3.40395749219245e-06,0.9999931689510626,-9.10806632851129e-06,-9.10806632851129e-06,3.4510326137898245e-06,3.5007748130343006e-06,3.5007748130343006e-06,4.258176514008907e-05,1.1269414385157905e-06,1.12694143851579e-06,1.0000033808235391,4.50776364025851e-06,4.50776364025851e-06,4.235164736271502e-22,4139.235234713831
0.0851956484407797,2.340012836491406e-06,3.4966001168781518e-06,0.9999929799606503,-9.360053635007451e-06,-9.360053635007451e-06,3.5462650726866347e-06,3.5988239794417527e-06,3.5988239794417527e-06,4.259859076518425e-05,1.1565872803867435e-06,1.1565872803867456e-06,1.000003469761001,4.626346832505156e-06,4.626346832505156e-06,-2.117582368135751e-21,4115.782168078649
0.08749823353377374,2.4029988750943937e-06,3.5891534541356153e-06,0.9999927910024673,-9.611997973753607e-06,-9.611997973753607e-06,3.6414745081923426e-06,3.69692882635787e-06,3.69692882635787e-06,4.261544073117084e-05,1.1861545790412222e-06,1.1861545790412216e-06,1.0000035584628297,4.7446158427888544e-06,4.7446158427888544e-06,6.352747104407253e-22,4092.42528945116
0.08980081862676778,2.4659744073718765e-06,3.681618546721082e-06,0.9999926020758,-9.863900296490953e-06,-9.863900296490953e-06,3.7366617516806553e-06,3.7950902992939687e-06,3.7950902992939687e-06,4.2632315860168344e-05,1.215644139349204e-06,1.2156441393492054e-06,1.0000036469314402,4.8625738903933746e-06,4.8625738903933746e-06,-1.4823076576950256e-21,4069.164522563075
0.09210340371976183,2.528939671635315e-06,3.773996431061271e-06,0.9999924131799334,-1.0115761556659083e-05,-1.0115761556659083e-05,3.831827630926507e-06,3.893309342565152e-06,3.893309342565152e-06,4.264921698164777e-05,1.245056759425957e-06,1.245056759425956e-06,1.0000037351692266,4.980224167586001e-06,4.980224167586001e-06,1.0587911840678754e-21,4045.999787659039
0.09440598881275589,2.591894906628533e-06,3.86628813731425e-06,0.999992224314151,-1.036758270942465e-05,-1.036758270942465e-05,3.926972970139361e-06,3.991586899312396e-06,3.991586899312396e-06,4.26661449325482e-05,1.2743932306857187e-06,1.2743932306857175e-06,1.000003823178563,5.097569839832351e-06,5.097569839832351e-06,1.2705494208814505e-21,4022.9310015219553
0.09670857390574993,2.6548403515364657e-06,3.958494689432696e-06,0.9999920354777355,-1.0619364711716351e-05,-1.0619364711716351e-05,4.022098589999166e-06,4.089923911527348e-06,4.089923911527348e-06,4.2683100556962935e-05,1.3036543378962284e-06,1.30365433789623e-06,1.0000039109618037,5.214614046014432e-06,5.214614046014432e-06,-1.6940658945086007e-21,3999.9580775320123
0.09901115899874396,2.7177762459905315e-06,4.05061710522153e-06,0.9999918466699677,-1.0871108522246444e-05,-1.0871108522246444e-05,4.11720530768689e-06,4.188321320071792e-06,4.188321320071792e-06,4.270008470664179e-05,1.3328408592309987e-06,1.3328408592309984e-06,1.0000039985212834,5.331359898639675e-06,5.331359898639675e-06,2.117582368135751e-22,3977.080925662146
0.10131374409173802,2.780702830079027e-06,4.142656396403509e-06,0.9999916578901273,-1.1122815101552338e-05,-1.1122815101552338e-05,4.21229393692328e-06,4.286780064705416e-06,4.286780064705416e-06,4.2717098240754776e-05,1.3619535663244835e-06,1.3619535663244815e-06,1.0000040858593167,5.447810484061697e-06,5.447810484061697e-06,1.9058241313221758e-21,3954.2994525313734
0.10361632918473207,2.8436203443530644e-06,4.2346135686774105e-06,0.9999914691374927,-1.1374485412020353e-05,-1.1374485412020353e-05,4.307365288000428e-06,4.385301084106466e-06,4.385301084106466e-06,4.273414202593205e-05,1.3909932243243464e-06,1.3909932243243462e-06,1.0000041729781988,5.5639688626892895e-06,5.5639688626892895e-06,2.117582368135751e-22,3931.613561436568
0.10591891427772611,2.9065290298349024e-06,4.326489621779941e-06,0.9999912804113408,-1.162612041791907e-05,-1.162612041791907e-05,4.402420167817305e-06,4.48388531589645e-06,4.48388531589645e-06,4.2751216936439506e-05,1.4199605919450375e-06,1.4199605919450383e-06,1.0000042598802061,5.679838069200693e-06,5.679838069200693e-06,-8.470329472543003e-22,3909.0231523740654
0.10822149937072015,2.969429128027293e-06,4.418285549549091e-06,0.9999910917109468,-1.1877721085436724e-05,-1.1877721085436724e-05,4.497459379916978e-06,4.582533696666594e-06,4.582533696666594e-06,4.276832385412541e-05,1.4488564215217998e-06,1.4488564215217981e-06,1.0000043465675954,5.795421112759641e-06,5.795421112759641e-06,1.6940658945086007e-21,3886.5281220790407
0.1105240844637142,3.0323208809201667e-06,4.510002339983012e-06,0.9999909030355848,-1.2129288382707956e-05,-1.2129288382707956e-05,4.592483724519574e-06,4.6812471620001355e-06,4.6812471620001355e-06,4.278546366851979e-05,1.4776814590628511e-06,1.4776814590628456e-06,1.0000044330426048,5.910720977224094e-06,5.910720977224094e-06,5.505714157152952e-21,3864.1283640532865
0.11282666955670825,3.0952045310000996e-06,4.601640975303218e-06,0.9999907143845275,-1.2380823279851701e-05,-1.2380823279851701e-05,4.6874939985598e-06,4.780026646499265e-06,4.780026646499265e-06,4.280263727688354e-05,1.506436444303123e-06,1.506436444303118e-06,1.0000045193074534,6.025740621361169e-06,6.025740621361169e-06,4.870439446712227e-21,3841.82376859706
0.11512925464970229,3.1580803212581993e-06,4.693202432015038e-06,0.9999905257570455,-1.2632326749002755e-05,-1.2632326749002755e-05,4.782490995721962e-06,4.878873083809618e-06,4.878873083809618e-06,4.2819845584206954e-05,1.5351221107568333e-06,1.5351221107568386e-06,1.0000046053643414,6.140482979057397e-06,6.140482979057397e-06,-5.293955920339377e-21,3819.6142228447698
0.11743183974269633,3.2209484951988785e-06,4.78468768096934e-06,0.9999903371524085,-1.2883799764346864e-05,-1.2883799764346864e-05,4.877475506476453e-06,4.977787406646347e-06,4.977787406646347e-06,4.283708950328599e-05,1.5637391857704585e-06,1.5637391857704613e-06,1.0000046912154514,6.254950959530495e-06,6.254950959530495e-06,-2.752857078576476e-21,3797.499610794982
0.11973442483569038,3.28380929684877e-06,4.876097687424284e-06,0.9999901485698842,-1.3135243302156414e-05,-1.3135243302156414e-05,4.972448318116536e-06,5.076770546820556e-06,5.076770546820556e-06,4.285436995484375e-05,1.5922883905755144e-06,1.5922883905755144e-06,1.0000047768629465,6.369147447540723e-06,6.369147447540723e-06,5.873528336860952e-39,3775.47981333724
0.12203700992868444,3.3466629707657044e-06,4.967433411107007e-06,0.999989960008739,-1.3386658340826356e-05,-1.3386658340826356e-05,5.067410214795255e-06,5.175823435265952e-06,5.175823435265952e-06,4.2871687867412576e-05,1.6207704403412972e-06,1.6207704403413023e-06,1.0000048623089723,6.483075303601671e-06,6.483075303601671e-06,-5.082197683525802e-21,3753.554708296739
0.12433959502167848,3.4095097620469944e-06,5.05869580627398e-06,0.9999897714682375,-1.3638045860907346e-05,-1.3638045860907346e-05,5.162361977561273e-06,5.2749470020645e-06,5.2749470020645e-06,4.288904417767428e-05,1.6491860442269866e-06,1.6491860442269858e-06,1.0000049475556563,6.596737364188575e-06,6.596737364188575e-06,8.470329472543003e-22,3731.7241704453136
0.12664218011467251,3.4723499163391118e-06,5.149885821773468e-06,0.9999895829476427,-1.3889406845144476e-05,-1.3889406845144476e-05,5.2573043843970106e-06,5.374142176474463e-06,5.374142176474463e-06,4.2906439830074216e-05,1.677535905434353e-06,1.6775359054343561e-06,1.000005032605108,6.710136441949395e-06,6.710136441949395e-06,-3.1763735522036263e-21,3709.988071565844
0.12894476520766657,3.535183679847087e-06,5.241004401107313e-06,0.9999893944462159,-1.4140742278514892e-05,-1.4140742278514892e-05,5.3522382102563584e-06,5.473409886958118e-06,5.473409886958118e-06,4.292387577740937e-05,1.7058207212602264e-06,1.7058207212602258e-06,1.0000051174594193,6.823275325914359e-06,6.823275325914359e-06,6.352747104407253e-22,3688.3462804455403
0.13124735030066062,3.5980112993436473e-06,5.332052482492143e-06,0.9999892059632169,-1.4392053148264346e-05,-1.4392053148264346e-05,5.447164227102022e-06,5.572751061209158e-06,5.572751061209158e-06,4.294135298034353e-05,1.7340411831484953e-06,1.7340411831484953e-06,1.0000052021206645,6.9361567817042245e-06,6.9361567817042245e-06,4.8999517225700986e-39,3666.7986629474967
0.13354993539365467,3.660833022178371e-06,5.423030998920385e-06,0.9999890174979035,-1.464334044394384e-05,-1.464334044394384e-05,5.542083203942906e-06,5.672166626180243e-06,5.672166626180243e-06,4.295887240802135e-05,1.7621979767420139e-06,1.7621979767420137e-06,1.0000052865909002,7.048783551737698e-06,7.048783551737698e-06,2.117582368135751e-22,3645.3450820027
0.1358525204866487,3.723649096289197e-06,5.513940878224939e-06,0.9999888290495317,-1.4894605157455676e-05,-1.4894605157455676e-05,5.6369959068753736e-06,5.771657508114502e-06,5.771657508114502e-06,4.2976435037583285e-05,1.790291781935748e-06,1.790291781935742e-06,1.0000053708721663,7.16115835544408e-06,7.16115835544408e-06,5.929230630780102e-21,3623.98539768142
0.13815510557964275,3.786459770208653e-06,5.60478304313506e-06,0.999988640617356,-1.5145848283078375e-05,-1.5145848283078375e-05,5.7319030991159356e-06,5.871224632568548e-06,5.871224632568548e-06,4.299404185463234e-05,1.8183232729264041e-06,1.8183232729264069e-06,1.0000054549664854,7.273283889461865e-06,7.273283889461865e-06,-2.752857078576476e-21,3602.719467196254
0.1404576906726368,3.849265293077974e-06,5.695558411344881e-06,0.9999884522006289,-1.539707081752318e-05,-1.539707081752318e-05,5.826805541046809e-06,5.970868924448459e-06,5.970868924448459e-06,4.301169385307357e-05,1.846293118266907e-06,1.8462931182669063e-06,1.0000055388758629,7.385162827856343e-06,7.385162827856343e-06,8.470329472543003e-22,3581.5471449502274
0.14276027576563083,3.912065914653753e-06,5.786267895569597e-06,0.9999882637986012,-1.5648273759960644e-05,-1.5648273759960644e-05,5.921703990249347e-06,6.070591308033699e-06,6.070591308033699e-06,4.3029392035285526e-05,1.8742019809158465e-06,1.874201980915844e-06,1.000005622602288,7.496797822317743e-06,7.496797822317743e-06,2.541098841762901e-21,3560.4682825612986
0.14506286085862488,3.974861885320151e-06,5.876912403610505e-06,0.9999880754105216,-1.589945811206954e-05,-1.589945811206954e-05,6.016599201546546e-06,6.170392707010229e-06,6.170392707010229e-06,4.304713741217477e-05,1.9020505182903517e-06,1.9020505182903538e-06,1.0000057061477323,7.608191502372478e-06,7.608191502372478e-06,-2.117582368135751e-21,3539.4827288953
0.14736544595161893,4.037653456098378e-06,5.967492838415388e-06,0.9999878870356369,-1.615062487807473e-05,-1.615062487807473e-05,6.111491927041122e-06,6.270274044499239e-06,6.270274044499239e-06,4.306493100303975e-05,1.929839382317012e-06,1.92983938231701e-06,1.000005789514152,7.719346475586823e-06,7.719346475586823e-06,1.6940658945086007e-21,3518.590330112128
0.149668031044613,4.100440878657773e-06,6.058010098141323e-06,0.9999876986731921,-1.6401775064791547e-05,-1.6401775064791547e-05,6.206382916156211e-06,6.370236243088634e-06,6.370236243088634e-06,4.308277383601357e-05,1.9575692194835533e-06,1.95756921948355e-06,1.0000058727034866,7.830265327773744e-06,7.830265327773744e-06,3.3881317890172014e-21,3497.7909296717353
0.15197061613760704,4.163224405326148e-06,6.148465076216091e-06,0.9999875103224304,-1.665290968166718e-05,-1.665290968166718e-05,6.301272915674907e-06,6.470280224863406e-06,6.470280224863406e-06,4.310066694780279e-05,1.9852406708899407e-06,1.9852406708899432e-06,1.000005955717659,7.940950623197187e-06,7.940950623197187e-06,-2.541098841762901e-21,3477.0843683891926
0.15427320123060106,4.226004289100287e-06,6.238858661399631e-06,0.9999873219825925,-1.6904029740822648e-05,-1.6904029740822648e-05,6.39616266978004e-06,6.5704069114363626e-06,6.5704069114363626e-06,4.311861138391825e-05,2.0128543722993456e-06,2.0128543722993447e-06,1.0000060385585767,8.051404904775878e-06,8.051404904775878e-06,8.470329472543003e-22,3456.470484455603
0.15657578632359512,4.2887807836571584e-06,6.329191737846459e-06,0.9999871336529175,-1.7155136257097718e-05,-1.7155136257097718e-05,6.491052920095153e-06,6.670617223980127e-06,6.670617223980127e-06,4.31366081986298e-05,2.040410954189299e-06,2.0404109541893005e-06,1.000006121228131,8.161630694288118e-06,8.161630694288118e-06,-1.6940658945086007e-21,3435.949113478125
0.15887837141658917,4.351554143365635e-06,6.419465185168721e-06,0.9999869453326421,-1.740623024809775e-05,-1.740623024809775e-05,6.585944405726304e-06,6.7709120832600626e-06,6.7709120832600626e-06,4.3154658455199e-05,2.0679110418030887e-06,2.067911041803086e-06,1.0000062037281976,8.271630492577132e-06,8.271630492577132e-06,2.541098841762901e-21,3415.520088501088
0.1611809565095832,4.414324623295835e-06,6.509679878495167e-06,0.9999867570210011,-1.7657312734231117e-05,-1.7657312734231117e-05,6.680837863300016e-06,6.871292409663426e-06,6.871292409663426e-06,4.31727632258395e-05,2.095355255199328e-06,2.0953552551993317e-06,1.0000062860606367,8.38140677974955e-06,8.38140677974955e-06,-3.8116482626443515e-21,3395.1832400457392
0.16348354160257725,4.4770924792339075e-06,6.599836688538773e-06,0.9999865687172272,-1.7908384738768322e-05,-1.7908384738768322e-05,6.77573402701009e-06,6.971759123237481e-06,6.971759123237481e-06,4.319092359172246e-05,2.122744209304862e-06,2.1227442093048656e-06,1.0000063682272928,8.49096201538677e-06,8.49096201538677e-06,-3.3881317890172014e-21,3374.9383961468106
0.1657861266955713,4.539857967688456e-06,6.689936481650572e-06,0.9999863804205509,-1.815944728786773e-05,-1.815944728786773e-05,6.870633628650812e-06,7.07231314371409e-06,7.07231314371409e-06,4.320914064321353e-05,2.1500785139621196e-06,2.150078513962116e-06,1.000006450229996,8.600298638734556e-06,8.600298638734556e-06,3.3881317890172014e-21,3354.785382373639
0.16808871178856535,4.602621345907853e-06,6.7799801198909955e-06,0.9999861921302001,-1.841050141064484e-05,-1.841050141064484e-05,6.965537397667915e-06,7.172955390552156e-06,7.172955390552156e-06,4.322741547985268e-05,2.1773587739831426e-06,2.1773587739831426e-06,1.0000065320705598,8.709419068919141e-06,8.709419068919141e-06,2.059821544658107e-39,3334.724021868618
0.1703912968815594,4.665382871888834e-06,6.869968461086806e-06,0.999986003845401,-1.866154813920666e-05,-1.866154813920666e-05,7.0604460611953126e-06,7.273686782965927e-06,7.273686782965927e-06,4.3245749210447754e-05,2.20458558919797e-06,2.204585589197972e-06,1.0000066137507844,8.818325705140565e-06,8.818325705140565e-06,-2.117582368135751e-21,3314.75413537803
