ln_a,a,Q,H_over_Hd,Q_prime,H_prime_over_Hd,D_over_Hd2,Xi_over_Hd2,Bq_over_Hd,Sigma_A,friedmann_scaled_residual,current_scaled_residual
-26.546149970985258,2.9590585045214783e-12,3.1240659564041935,1.9642715289539546e+17,-0.3750000000000003,-3.069220012566435e+17,3.08765900382927e+35,3.08765900382927e+35,0.0,0.0625,-9.896475431102664e-16,-8.364084787589891e-16
-26.477248019054866,3.1701315862118302e-12,3.0982277244302954,1.763749347997321e+17,-0.37500000000000033,-2.7568593261743357e+17,2.511065949462145e+35,2.511065949462145e+35,0.0,0.0625,-1.120340615027369e-15,-8.815416772782434e-16
-26.408346067124477,3.3962607560958255e-12,3.072389492456399,1.5836375103747606e+17,-0.37500000000000033,-2.4762096681585482e+17,2.0421465565751864e+35,2.0421465565751864e+35,0.0,0.0625,-1.1025233921824101e-15,-9.033016760876327e-16
-26.339444115194084,3.638519982440212e-12,3.0465512604825027,1.4218637001634408e+17,-0.37500000000000033,-2.2240586419543392e+17,1.6607937196652114e+35,1.6607937196652114e+35,0.0,0.0625,-9.205702192709934e-16,-8.88574847329172e-16
-26.27054216326369,3.898059840916169e-12,3.0207130285086063,1.2765655532702669e+17,-0.37500000000000033,-1.997518665037658e+17,1.3506551576323447e+35,1.3506551576323447e+35,0.0,0.0625,-7.62973675472627e-16,-9.560338757549529e-16
-26.2016402113333,4.176112979094534e-12,2.9948747965347082,1.1460694266880384e+17,-0.37500000000000033,-1.7939941808611354e+17,1.0984322334784423e+35,1.0984322334784423e+35,0.0,0.0625,-9.742997608460033e-16,-1.007622146081435e-15
-26.132738259402906,4.473999970729769e-12,2.96903656456081,1.0288713110433534e+17,-0.37500000000000033,-1.6111521756931274e+17,8.933097132353819e+34,8.933097132353819e+34,0.0,0.0625,-8.954665301823959e-16,-8.259954548976869e-16
-26.063836307472513,4.793135587636806e-12,2.9431983325869138,9.236196703852629e+16,-0.37500000000000033,-1.446895667683859e+17,7.264920123780699e+34,7.264920123780699e+34,0.0,0.0625,-7.656630900123741e-16,-7.61745914314737e-16
-25.994934355542124,5.13503551894815e-12,2.9173601006130174,8.291000149132038e+16,-0.3750000000000004,-1.2993398689309669e+17,5.908260441248195e+34,5.908260441248195e+34,0.0,0.0625,-1.0902790675884871e-15,-9.366586454918916e-16
-25.926032403611732,5.501323569663483e-12,2.891521868639121,7.442210319052174e+16,-0.3750000000000005,-1.1667907514054411e+17,4.804944974873621e+34,4.804944974873621e+34,0.0,0.0625,-1.1617505204100991e-15,-1.1517349836578336e-15
-25.857130451681343,5.893739372679976e-12,2.8656836366652247,6.6800211770264744e+16,-0.3750000000000003,-1.0477257746653818e+17,3.9076639293656025e+34,3.9076639293656025e+34,0.0,0.0625,-8.185051543361568e-16,-8.261151089887237e-16
-25.78822849975095,6.314146650930967e-12,2.8398454046913284,5.995621694332968e+16,-0.3750000000000004,-9.407765576328088e+16,3.177942195949214e+34,3.177942195949214e+34,0.0,0.0625,-8.175964963817463e-16,-1.0158083482493768e-15
-25.719326547820557,6.764542068872303e-12,2.8140071727174303,5.381095093887886e+16,-0.3750000000000004,-8.447132986102115e+16,2.5844895526709135e+34,2.5844895526709135e+34,0.0,0.0625,-7.29218353030844e-16,-8.921850764808636e-16
-25.650424595890165,7.2470647153557e-12,2.788168940743532,4.829328277738179e+16,-0.37500000000000033,-7.584307674146128e+16,2.101858950228635e+34,2.101858950228635e+34,0.0,0.0625,-7.967684148710975e-16,-8.776394853566622e-16
-25.581522643959772,7.764006262926389e-12,2.762330708769636,4.333930410588022e+16,-0.37500000000000033,-6.809357112281151e+16,1.709355351075319e+34,1.709355351075319e+34,0.0,0.0625,-7.264047619760116e-16,-8.093728461187905e-16
-25.512620692029383,8.31782185179525e-12,2.73649247679574,3.889159735227871e+16,-0.37499999999999895,-6.113355317044103e+16,1.3901483331847746e+34,1.3901483331847746e+34,0.0,0.0625,2.523065819746537e-15,2.8197948536059234e-15
-25.44371874009899,8.911141750177487e-12,2.710654244821843,3.4898577888656364e+16,-0.3750000000000003,-5.488281052089578e+16,1.1305504072284858e+34,1.1305504072284858e+34,0.0,0.0625,-9.123204859598537e-16,-8.158302343604138e-16
-25.3748167881686,9.546783846376455e-12,2.684816012847947,3.131390273116527e+16,-0.3750000000000003,-4.926926309674599e+16,9.194301016470107e+33,9.194301016470107e+33,0.0,0.0625,-7.180945269112927e-16,-7.523713891082573e-16
-25.30591483623821,1.0227767031942843e-11,2.6589777808740505,2.8095939057336576e+16,-0.37500000000000033,-4.422814034978903e+16,7.477346489016702e+33,7.477346489016702e+33,0.0,0.0625,-6.813580518737669e-16,-9.251315340010083e-16
-25.237012884307816,1.0957325539469638e-11,2.6331395489001523,2.5207286499031044e+16,-0.37500000000000044,-3.9701241613545576e+16,6.081018058540242e+33,6.081018058540242e+33,0.0,0.0625,-7.920311379324183e-16,-9.479675060228372e-16
-25.168110932377424,1.1738924303119047e-11,2.607301316926254,2.261434777846627e+16,-0.3750000000000003,-3.5636271184506344e+16,4.9454416326179073e+33,4.9454416326179073e+33,0.0,0.0625,-7.991337819441076e-16,-8.15948415912834e-16
-25.09920898044703,1.2576275414833478e-11,2.581463084952358,2.0286942802592744e+16,-0.37500000000000033,-3.198624059572237e+16,4.021924076887522e+33,4.021924076887522e+33,0.0,0.0625,-9.577652076718329e-16,-1.003307170643244e-15
-25.03030702851664,1.3473355754387219e-11,2.5556248529784615,1.8197961823747336e+16,-0.37500000000000033,-2.8708931305596372e+16,3.2708652698595755e+33,3.2708652698595755e+33,0.0,0.0625,-6.55139207572052e-16,-8.812052847535532e-16
-24.96140507658625,1.4434425877010119e-11,2.529786621004565,1.6323053717528136e+16,-0.3750000000000004,-2.576641170764244e+16,2.6600600630564185e+33,2.6600600630564185e+33,0.0,0.0625,-1.156453509177818e-15,-1.0835483760488238e-15
-24.892503124655857,1.5464050248287692e-11,2.503948389030667,1.464034582720221e+16,-0.37500000000000033,-2.3124602981218836e+16,2.1633173351011802e+33,2.1633173351011802e+33,0.0,0.0625,-5.919624578969871e-16,-7.994121938792602e-16
-24.823601172725468,1.6567118922439576e-11,2.4781101570567725,1.3130192182173382e+16,-0.37500000000000033,-2.0752888855730044e+16,1.7593369252618053e+33,1.7593369252618053e+33,0.0,0.0625,-1.1156138684240605e-15,-9.829738875360221e-16
-24.754699220795075,1.7748870766935585e-11,2.4522719250828744,1.1774947220125432e+16,-0.37500000000000033,-1.8623764857738028e+16,1.4307962897384207e+33,1.4307962897384207e+33,0.0,0.0625,-8.009362181255129e-16,-8.05790113432307e-16
-24.685797268864683,1.9014918343749796e-11,2.4264336931089763,1.0558762432064608e+16,-0.3750000000000004,-1.6712523057454338e+16,1.1636077168246732e+33,1.1636077168246732e+33,0.0,0.0625,-1.059138690708097e-15,-9.908163102879822e-16
-24.61689531693429,2.0371274565423998e-11,2.40059546113508,9467403609851902.0,-0.37500000000000033,-1.499696873320689e+16,9.463142505782459e+32,9.463142505782459e+32,0.0,0.0625,-1.0546711007722414e-15,-9.137462824075242e-16
-24.547993365003897,2.1824381252538882e-11,2.3747572291611836,8488086609904295.0,-0.37500000000000033,-1.3457165734294106e+16,7.695984204119869e+32,7.695984204119869e+32,0.0,0.0625,-9.95537797676421e-16,-9.363012205684295e-16
-24.479091413073508,2.3381139728222762e-11,2.3489189971872872,7609329757163525.0,-0.37500000000000033,-1.2075207648218752e+16,6.258827110959296e+32,6.258827110959296e+32,0.0,0.0625,-6.065463161061431e-16,-9.210363892206448e-16
-24.410189461143116,2.5048943595002605e-11,2.323080765213389,6820821202559721.0,-0.3750000000000003,-1.0835012171377978e+16,5.090046414584402e+32,5.090046414584402e+32,0.0,0.0625,-8.226734359332033e-16,-8.49394148919304e-16
-24.341287509212727,2.6835713849664983e-11,2.2972425332394946,6113299717155654.0,-0.3750000000000003,-9722136346248214.0,4.139525192708707e+32,4.139525192708707e+32,0.0,0.0625,-9.282361271990728e-16,-8.703606172617208e-16
-24.272385557282334,2.8749936502902195e-11,2.2714043012655964,5478447558838879.0,-0.37500000000000033,-8723610566019395.0,3.366505415740631e+32,3.366505415740631e+32,0.0,0.0625,-1.1072453433297447e-15,-8.561708375814414e-16
-24.20348360535194,3.080070288241007e-11,2.2455660692916983,4908794184537874.0,-0.37500000000000033,-7827789462355548.0,2.7378402562142625e+32,2.7378402562142625e+32,0.0,0.0625,-5.274221060560207e-16,-7.895741237025117e-16
-24.13458165342155,3.299775281085363e-11,2.219727837317802,4397629703967821.5,-0.37500000000000033,-7024217986120031.0,2.2265727640002666e+32,2.2265727640002666e+32,0.0,0.0625,-1.202810151640652e-15,-9.708767914928008e-16
-24.065679701491156,3.5351520863766686e-11,2.1938896053439056,3938927081205747.5,-0.37500000000000033,-6303511167057664.0,1.810779961371057e+32,1.810779961371057e+32,0.0,0.0625,-9.636032363865267e-16,-9.948419406984222e-16
-23.996777749560763,3.7873185927081365e-11,2.1680513733700075,3527272189095666.5,-0.3750000000000004,-5657246199047261.0,1.472632793105758e+32,1.472632793105758e+32,0.0,0.0625,-9.450842836254617e-16,-9.786227004487603e-16
-23.927875797630374,4.057472428965357e-11,2.142213141396111,3157800909581387.5,-0.37500000000000033,-5077865645216404.0,1.1976316226122118e+32,1.1976316226122118e+32,0.0,0.0625,-1.044457580720383e-15,-9.025011448941153e-16
-23.858973845699982,4.346896652294071e-11,2.116374909422215,2826142551351416.5,-0.3750000000000005,-4558590694784516.0,9.739844923973198e+31,9.739844923973198e+31,0.0,0.0625,-1.1142568286576444e-15,-1.1097342093286618e-15
-23.790071893769593,4.656965841797139e-11,2.0905366774483185,2528368925242291.0,-0.3750000000000003,-4093343534354811.0,7.921014889046836e+31,7.921014889046836e+31,0.0,0.0625,-8.567058002224891e-16,-9.097015350592128e-16
-23.7211699418392,4.989152626902216e-11,2.0646984454744204,2260948478000476.5,-0.3750000000000003,-3676678024889143.0,6.441835302538479e+31,6.441835302538479e+31,0.0,0.0625,-4.740471744626439e-16,-6.991174744246873e-16
-23.652267989908808,5.345034681405245e-11,2.0388602135005245,2020704936214465.2,-0.374999999999999,-3303718007937257.5,5.238879442382321e+31,5.238879442382321e+31,0.0,0.0625,2.7300694279552914e-15,2.7508781154605293e-15
-23.583366037978415,5.726302216407382e-11,2.0130219815266273,1804779953934473.5,-0.37500000000000167,-2970102710156564.0,4.26056496678834e+31,4.26056496678834e+31,0.0,0.0625,-4.3320954186874344e-15,-4.439579863797834e-15
-23.514464086048022,6.13476600773173e-11,1.9871837495535052,1610599288323073.8,-0.3749999976226658,-2671938888702241.0,3.4649421027806187e+31,3.4649421027806187e+31,0.0,0.0625,-8.829976272608127e-16,-7.7985712701644e-16
-23.445562134117633,6.572365995945037e-11,1.9640374063224968,1435778575005839.5,-0.28711138878949694,-2409167915610326.5,3.6804897680741214e+31,3.6804897680741214e+31,0.0,0.0625,-4.2721309481832733e-16,-6.392857132906625e-16
-23.37666018218724,7.041180499829047e-11,1.9441437851827572,1277852816237924.2,-0.31039967221977594,-2179119859261710.0,2.7686213786844397e+31,2.7686213786844397e+31,0.0,0.0625,6.823098040098134e-16,9.825987889147724e-16
-23.30775823025685,7.543436087059213e-11,1.9189199853735945,1135029101743281.2,-0.428913421264587,-1969301575403455.2,1.6294610113928715e+31,1.6294610113928715e+31,0.0,0.0625,8.185287220740763e-16,8.457567587485973e-16
-23.23885627832646,8.081518148970753e-11,1.8843722254444149,1006138434568764.0,-0.5781239028980111,-1774189895781426.5,9.831538201506047e+30,9.831538201506047e+30,-2.6110818530089006e-06,0.06269417724894444,-5.913072700633821e-17,1.4856573285477288e-16
-23.169954326396066,8.657982229634685e-11,1.837319028266417,890275339980911.4,-0.8593687787555955,-1589937903996643.8,5.378876995313647e+30,5.378876995313647e+30,-0.01308730128577567,0.3787433817028373,-1.9388307572589094e-15,-2.0094747216358863e-15
-23.101052374465674,9.275566163050298e-11,1.6885470854731535,788573127464972.6,-1.7109871876776965,-1341590343594740.0,2.1971171519228386e+30,2.1971171519228386e+30,-0.6532903278005934,1.0,1.662868521859173e-17,-2.246265436888283e-16
-23.03215042253528,9.937203076097541e-11,1.6121222664483417,702395058256342.8,-0.8372713972604919,-1169483336218770.2,3.651426004607967e+30,3.651426004607967e+30,-0.7282328435700836,1.0,-1.4991405926318906e-16,-1.3810273885248172e-16
-22.96324847060489,1.0646035319005135e-10,1.561288008130033,626668133671724.1,-0.6642348740584444,-1032408827341424.2,3.743138298168293e+30,3.743138298168293e+30,-0.6383251385138305,1.0,2.991046563047705e-16,1.6981400475072455e-16
-22.8943465186745,1.1405429389495138e-10,1.5187742681556569,559689812570099.0,-0.5764793583107304,-914494109400214.4,3.507539519137478e+30,3.507539519137478e+30,-0.5178157490862784,1.0,-1.529507129989655e-15,-1.6704547034526905e-15
-22.825444566744107,1.2218991921484262e-10,1.4813000408868207,500306542505813.0,-0.5135891672401235,-811466740132396.5,3.201837352635075e+30,3.201837352635075e+30,-0.39285132630453307,1.0,-9.749793583596536e-17,-1.283766189690631e-16
-22.756542614813718,1.3090586814277415e-10,1.447792131228311,447578704182766.8,-0.4600448340984156,-720990356759129.2,2.9069914258982715e+30,2.9069914258982715e+30,-0.2715176471232914,1.0,-1.6218396312002126e-15,-1.5785456512039624e-15
-22.687640662883325,1.4024353583607123e-10,1.4177951214539146,400701969175099.5,-0.41135253949818157,-641377096343472.6,2.6439821195428296e+30,2.6439821195428296e+30,-0.15656952091330087,1.0,-7.957521980599654e-16,-9.705063090715252e-16
-22.618738710952933,1.5024727021673291e-10,1.3910144229866719,358977031802951.25,-0.3666835519234308,-571235519986523.9,2.412181900758063e+30,2.412181900758063e+30,-0.04905492712593199,1.0,4.611226033786934e-16,4.773419103738974e-16
-22.54983675902254,1.609645825955692e-10,1.3671670524926203,321793798806639.75,-0.3262638438120679,-509357768449712.2,2.2047600101020082e+30,2.2047600101020082e+30,0.05049999953529066,1.0,-8.921766704434497e-16,-1.1738991146662025e-15
-22.480934807092147,1.7244637332040053e-10,1.3459505462528318,288620177249053.94,-0.2903375996191775,-454684576461958.9,2.0149105786818642e+30,2.0149105786818642e+30,0.14177123757953816,1.0,-1.5919026872795987e-16,-3.608627017305814e-16
-22.41203285516176,1.8474717352000526e-10,1.327054851055491,258992329695828.4,-0.25886733260312794,-406292277535185.44,1.8378522642755723e+30,1.8378522642755723e+30,0.2246066436746039,1.0,-9.038377246753693e-16,-8.874485916096415e-16
-22.343130903231366,1.979254040919472e-10,1.3101819844626676,232505693542102.78,-0.2315561057567652,-363382003146437.94,1.6709382347430767e+30,1.6709382347430767e+30,0.2990492739020122,1.0,6.376742788535803e-16,6.820157976401504e-16
-22.274228951300977,2.1204365316429837e-10,1.2950601665742438,208806820662157.72,-0.2079595981143798,-325266574303345.4,1.5130958908145497e+30,1.5130958908145497e+30,0.3653378663485008,1.0,1.2222573616297055e-15,1.0063449996389482e-15
-22.205326999370584,2.2716897334903948e-10,1.2814503162875817,187586180020252.78,-0.1875867872351688,-291355949899784.6,1.3641808960495681e+30,1.3641808960495681e+30,0.4238777590086522,1.0,-2.6152815371418066e-16,-6.18711388237189e-16
-22.13642504744019,2.4337320019887975e-10,1.269146862849084,168571962517509.3,-0.16996357686778155,-261142936600830.78,1.2244671377552606e+30,1.2244671377552606e+30,0.4751960661103026,1.0,1.1052218828817796e-15,1.0143738832354845e-15
-22.0675230955098,2.607332933799802e-10,1.2579753468773158,151524827124477.16,-0.15466414639250628,-234190280205120.5,1.0943144518224686e+30,1.0943144518224686e+30,0.5198946736351509,1.0,-1.2393876220472751e-16,1.5591190737603724e-16
-21.998621143579406,2.7933170218091967e-10,1.2477886431692298,136233474762317.98,-0.14132146997129497,-210119575845019.16,9.739853509049598e+29,9.739853509049598e+29,0.5586090608890234,1.0,7.394013022130004e-16,7.668501175238827e-16
-21.929719191649014,2.9925675709384133e-10,1.2384628915812324,122510922749785.47,-0.12962657564294017,-188602000703153.03,8.635655527604931e+29,8.635655527604931e+29,0.5919760813680628,1.0,-6.751256286245074e-16,-4.714674400461841e-16
-21.860817239718624,3.206030893275359e-10,1.229893681197777,110191360417318.27,-0.11932270180743235,-169350670719497.56,7.629482260399734e+29,7.629482260399734e+29,0.6206108861437081,1.0,1.1231692822400705e-15,1.1594523724737093e-15
-21.791915287788232,3.4347208024488627e-10,1.2219927083352828,99127482841778.64,-0.11019778786577378,-152114361685623.47,6.718526848189181e+29,6.718526848189181e+29,0.6450917853328595,1.0,1.3125263594345933e-15,1.6038976407269276e-15
-21.723013335857843,3.679723428591951e-10,1.2146849568724156,89188217521303.84,-0.10207700724438974,-136672342858424.92,5.8985843236531916e+29,5.8985843236531916e+29,0.6659514028225557,1.0,2.1704633148897567e-15,2.191317725124176e-15
-21.65411138392745,3.9422023767622213e-10,1.2079063687543896,80256775061154.14,-0.09481607557885934,-122830105404031.98,5.164431630937516e+29,5.164431630937516e+29,0.6836725175063385,1.0,2.094776972407096e-15,2.1555919407626814e-15
-21.585209431997058,4.223404253318154e-10,1.2016019414429504,72228968570540.61,-0.08829556198854775,-110415807685253.25,4.510185669508524e+29,4.510185669508524e+29,0.6986872188354742,1.0,-3.349712848809055e-15,-3.3132009465458886e-15
-21.516307480066665,4.5246645864984074e-10,1.1957241827012557,65011757447795.67,-0.08241619258360741,-99277295847996.52,3.9296107747650015e+29,3.9296107747650015e+29,0.7113782882060227,1.0,-5.3236317029775256e-17,0.0
-21.447405528136272,4.847414169322848e-10,1.1902318577970492,58521979900008.45,-0.07709503701865661,-89279588556851.62,3.4163664591428575e+29,3.4163664591428575e+29,0.7220819834322312,1.0,-7.759981122229692e-16,-8.766540641772249e-16
-21.37850357620588,5.193185854940098e-10,1.185088972984486,52685245334502.79,-0.07226244022981097,-80302738921841.66,2.964196806424754e+29,2.964196806424754e+29,0.7310916266764751,1.0,3.4069240221021303e-15,3.3878494584433713e-15
-21.30960162427549,5.563621836695097e-10,1.1802639486274145,47434963075294.1,-0.06785956470092368,-72240005463138.27,2.5670680189274303e+29,2.5670680189274303e+29,0.738661572568417,1.0,2.7574408495627775e-16,3.7870638838824683e-16
-21.2406996723451,5.960481447492422e-10,1.1757289440965928,42711488033416.96,-0.06383642448474852,-64996278419324.57,2.2192625227377012e+29,2.2192625227377012e+29,0.745011267370365,1.0,-2.407333510775326e-15,-2.328326323259408e-15
-21.17179772041471,6.385649515497162e-10,1.1714593040970367,38461367260998.72,-0.06015031147678018,-58486718786134.64,1.915438180471151e+29,1.915438180471151e+29,0.7503292092560122,1.0,3.2649309095355233e-16,4.2944378287263313e-16
-21.102895768484316,6.84114531585764e-10,1.1674331022889088,34636673949220.67,-0.05676453295886599,-52635575979172.0,1.650660424854201e+29,1.650660424854201e+29,0.754776691523901,1.0,-3.213354725954175e-15,-2.992300457481851e-15
-21.033993816553924,7.329132160965017e-10,1.1636307630725693,31194417544611.406,-0.053647395607065294,-47375156575532.445,1.4204140260025013e+29,1.4204140260025013e+29,0.7584912614011828,1.0,5.93019427254532e-15,6.0601799675876695e-15
-20.96509186462353,7.851927674797185e-10,1.1600347463944942,28096020373197.105,-0.05077138461561047,-42644921685089.46,1.2206000276579634e+29,1.2206000276579634e+29,0.7615898623341654,1.0,-9.271717991461031e-15,-9.181587931078915e-15
-20.89618991269314,8.412014800143568e-10,1.1566292835797873,25306852565882.55,-0.04811249747774249,-38390694492145.25,1.0475222804597814e+29,1.0475222804597814e+29,0.7641716514738272,1.0,-4.427379107185826e-15,-4.417775920815494e-15
-20.82728796076275,9.012053590988019e-10,1.1534001546744714,22795818237536.902,-0.04564970063155619,-34563962660186.17,8.9786702922694e+28,8.9786702922694e+28,0.7663204996179163,1.0,3.1329980778162277e-15,3.4202673411851136e-15
-20.758386008832357,9.654893846056263e-10,1.1503344997264666,20534986837195.504,-0.04336448401051981,-31121262805617.83,7.6867819585369705e+28,7.6867819585369705e+28,0.7681071905384781,1.0,1.2433114975757719e-15,1.4843406974975893e-15
-20.689484056901968,1.0343588643528595e-09,1.1474206579619797,18499264396178.508,-0.04124049389223059,-28023636268844.99,6.5733033517128815e+28,6.5733033517128815e+28,0.7695913421562945,1.0,3.2766299918821915e-15,3.1940584279080387e-15
-20.620582104971575,1.1081408841199871e-09,1.1446480300148925,16666100084608.234,-0.039263228621843754,-25236147053464.06,5.615007120638299e+28,5.615007120638299e+28,0.770823074701849,1.0,-1.9282454695022206e-14,-1.9263358130691457e-14
-20.551680153041183,1.1871858610952232e-09,1.142006959312384,15015224067983.771,-0.03741978505039965,-22727454149817.38,4.791415342384518e+28,4.791415342384518e+28,0.7718444517531807,1.0,-3.9330301458056054e-16,-4.599344944840092e-16
-20.48277820111079,1.2718692081320217e-09,1.1394886294664743,13528413152288.357,-0.035698646074763106,-20469431570472.27,4.0845305618127855e+28,4.0845305618127855e+28,0.7726907195298819,1.0,-7.242124297859292e-15,-7.069312951385175e-15
-20.413876249180397,1.362593116718921e-09,1.1370849751122647,12189281133047.451,-0.034089501654324054,-18436830350184.312,3.4785802758822274e+28,3.4785802758822274e+28,0.7733913685225321,1.0,-2.4391093059329215e-15,-2.2600693643174477e-15
-20.344974297250005,1.4597884671307015e-09,1.134788604103231,10983091132263.535,-0.0325830972347232,-16606977538328.938,2.959777780578791e+28,2.959777780578791e+28,0.7739710397804458,1.0,-4.516703494209681e-15,-4.275428267369343e-15
-20.276072345319616,1.563916874832841e-09,1.1325927293484832,9896587526583.348,-0.031171104727441837,-14959507866022.28,2.5161009584796736e+28,2.5161009584796736e+28,0.7744502961977222,1.0,7.976108702749263e-15,7.885733499629824e-15
-20.207170393389223,1.6754728828584053e-09,1.1304911088768528,8917845347903.064,-0.029846012151451263,-13476124325474.045,2.1370896126999265e+28,2.1370896126999265e+28,0.7748462770842829,1.0,7.035994427429833e-16,8.080385160448518e-16
-20.138268441458834,1.7949863105696672e-09,1.1284779929539515,8036135280114.173,-0.028601028797314347,-12140384372978.133,1.8136612623921027e+28,1.8136612623921027e+28,0.7751732522877179,1.0,4.512363219150539e-16,5.961485957884369e-16
-20.06936648952844,1.9230247699597103e-09,1.126548077273338,7241802587925.61,-0.02743000337026094,-10937508873296.426,1.5379448383146604e+28,1.5379448383146604e+28,0.7754430902082932,1.0,-2.3712160993889884e-14,-2.3457175449182886e-14
-20.00046453759805,2.0601963614446564e-09,1.124696461401268,6526158499943.004,-0.02632735304154305,-9854211253155.432,1.3031314013389164e+28,1.3031314013389164e+28,0.77566565226158,1.0,-5.8395328713455284e-15,-5.7085958393657334e-15
-19.931562585667656,2.207152561949957e-09,1.1229186117837127,5881382731984.547,-0.025288001713838066,-8878544634192.287,1.1033408111042458e+28,1.1033408111042458e+28,0.7758491247104323,1.0,1.4515931098100604e-14,1.440825928526894e-14
-19.862660633737264,2.3645913190072026e-09,1.1212103287303337,5300435980989.492,-0.024307326107372716,-7999764978272.196,9.335031647758867e+27,9.335031647758867e+27,0.7760002973172602,1.0,5.48712567540799e-15,5.451291009418165e-15
-19.793758681806874,2.5332603655564492e-09,1.119567716877463,4776981347350.451,-0.02338110851507152,-7208208506703.616,7.892537828043763e+27,7.892537828043763e+27,0.7761247969571013,1.0,7.671037235697601e-15,7.820191155559515e-15
-19.724856729876482,2.7139607711972955e-09,1.1179871587045473,4305313756256.858,-0.022505495269882186,-6495181854458.221,6.668405212967612e+27,6.668405212967612e+27,0.7762272831747979,1.0,2.027871699219523e-15,1.7171196358648403e-15
-19.655954777946093,2.9075507467547217e-09,1.1164652907388224,3880296548520.1553,-0.02167696012530426,-5852863595206.703,5.630422251081725e+27,5.630422251081725e+27,0.776311611655319,1.0,-2.2686442157048684e-14,-2.2592045019161134e-14
-19.5870528260157,3.114949720229174e-09,1.114998982133444,3497304499949.15,-0.020892271878701074,-5274215926275.756,4.7509719151749815e+27,4.7509719151749815e+27,0.7763809706929188,1.0,9.927783174024664e-15,1.0125292702578861e-14
-19.518150874085308,3.3371427034887583e-09,1.1135853153467619,3152172607035.1035,-0.020148465672143588,-4752905437423.717,4.0064058348962335e+27,4.0064058348962335e+27,0.7764379949796424,1.0,-3.2956493208894055e-15,-3.192377139647952e-15
-19.449248922154915,3.5751849704427717e-09,1.1122215686862948,2841150046676.8022,-0.019442817491978008,-4283232006083.957,3.376498082139653e+27,3.376498082139653e+27,0.7764848603740405,1.0,-1.904605419802682e-15,-1.7664360465856277e-15
-19.380346970224522,3.830207068914738e-09,1.1109052005114086,2560858779949.7383,-0.018772821459790513,-3860064966543.7827,2.8439695657359933e+27,2.8439695657359933e+27,0.7765233627446217,1.0,-2.0140131215157503e-14,-2.0272434584034344e-14
-19.31144501829413,4.103420190018182e-09,1.1096338349146706,2308256325411.5864,-0.018136169566721438,-3478785793175.877,2.3940747937141376e+27,2.3940747937141376e+27,0.7765549834981726,1.0,2.2251422579314237e-16,4.45132283835337e-16
-19.24254306636374,4.396121920536202e-09,1.1084052487240688,2080602276907.2673,-0.017530733552604403,-3135236619873.7295,2.014243543559141e+27,2.014243543559141e+27,0.7765809439900997,1.0,-1.1886211693648123e-14,-1.2041566449586793e-14
-19.173641114433348,4.709702405625036e-09,1.107217359687391,1875428184989.2065,-0.016954548672861083,-2825673990558.4624,1.6937707288478136e+27,1.6937707288478136e+27,0.77660225066293,1.0,4.4235559184849575e-15,4.7111784889179e-15
-19.10473916250296,5.045650951110265e-09,1.1060682157165271,1690510460493.4617,-0.016405799131045277,-2546727300174.606,1.423548454922225e+27,1.423548454922225e+27,0.776619732461531,1.0,1.8376332956082135e-14,1.8482311215200647e-14
-19.035837210572566,5.4055630967327196e-09,1.1049559850837187,1523845994046.437,-0.015882804984445022,-2295361442943.6567,1.1958349113442037e+27,1.1958349113442037e+27,0.7766340718219706,1.0,1.2595704339358495e-14,1.2719907597367072e-14
-18.966935258642174,5.791148193936983e-09,1.1038789474741655,1373630216780.106,-0.01538401035526665,-2068843235666.9463,1.0040553521081933e+27,1.0040553521081933e+27,0.7766458303186042,1.0,-7.183297136598726e-15,-7.298976240351692e-15
-18.89803330671178,6.204237524192543e-09,1.102835485810173,1238237355718.2998,-0.01490797280131106,-1864711229292.2,8.426309654480006e+26,8.426309654480006e+26,0.7766554698751836,1.0,1.1282061547408699e-14,1.1282823505198603e-14
-18.82913135478139,6.646792996404138e-09,1.101824078771452,1116202662526.0205,-0.014453353718375573,-1680748562440.0388,7.068319345284415e+26,7.068319345284415e+26,0.7766633702955033,1.0,2.1384498822564205e-15,1.891853841008223e-15
-18.760229402851,7.120916464718487e-09,1.1008432939444261,1006206416907.5127,-0.014018909662337736,-1514958546688.106,5.9265144037794856e+26,5.9265144037794856e+26,0.7766698437430148,1.0,-1.3888277964905721e-14,-1.3763722131073648e-14
-18.691327450920607,7.628859710981122e-09,1.099891781540642,907059526180.5214,-0.013603484492456568,-1365542705633.9875,4.966977617930955e+26,4.966977617930955e+26,0.7766751466932214,1.0,-5.506886667254473e-16,-8.342895512561539e-16
-18.622425498990218,8.173035139253185e-09,1.0989682686307505,817690560698.2614,-0.013206002249141733,-1230881018535.7505,4.1610198675321483e+26,4.1610198675321483e+26,0.7766794897943082,1.0,3.055464921149507e-14,3.0482691579076684e-14
-18.553523547059825,8.756027233180939e-09,1.0980715538461465,737134081057.8877,-0.012825460689614637,-1109514145047.5195,3.484391694566737e+26,3.484391694566737e+26,0.7766830459976783,1.0,1.905579432255e-14,1.8921278958476157e-14
-18.484621595129433,9.380604830632336e-09,1.097200502505317,664520127626.0908,-0.012460925413732388,-1000127430566.1732,2.9166104984051125e+26,2.9166104984051125e+26,0.7766859572584849,1.0,-3.017434686685107e-15,-3.3237141127608453e-15
