ln_a,zeta,u,delta_b,delta_gamma,delta_nu,theta_b,theta_gamma,theta_nu,alpha,Phi_N,Psi_N,delta_b_N,delta_gamma_N,delta_nu_N,slip_residual,canonical_denominator
0.02302585092994046,2.27248155259383e-08,3.4389977224725763e-08,0.9999998975331181,-1.5936176859215663e-07,-1.5936176859215663e-07,3.452519279805276e-08,3.455246602096216e-08,3.455246602096216e-08,1.4898237146582244e-06,1.1665161698787463e-08,1.1665161698787465e-08,1.0000000007030498,-2.1801859693253577e-08,-2.1801859693253577e-08,-1.6543611954702507e-24,135299.3452178
0.025328436022934504,2.496125115291984e-08,3.775498853521936e-08,0.9999998796441792,-1.8521681757734836e-07,-1.8521681757734836e-07,3.79182266300174e-08,3.7929811080036585e-08,3.7929811080036585e-08,1.4864920695443953e-06,1.279373738229955e-08,1.279373738229952e-08,0.9999999929091449,-3.419686343647092e-08,-3.419686343647092e-08,2.9778502080929995e-23,134914.7885974131
0.02763102111592855,2.71912083758607e-08,4.11068120164261e-08,0.9999998596127468,-2.1199371112640714e-07,-2.1199371112640714e-07,4.130063720994402e-08,4.128913465437679e-08,4.128913465437679e-08,1.483163199082999e-06,1.3915603640565278e-08,1.3915603640565397e-08,0.9999999829331829,-4.756646306070275e-08,-4.756646306070275e-08,-1.1911400817922353e-22,134530.09982344985
0.029933606208922596,2.9414705947270096e-08,4.444551233707776e-08,0.9999998372601907,-2.3918189602715365e-07,-2.3918189602715365e-07,4.467247173618836e-08,4.4630063176325955e-08,4.4630063176325955e-08,1.4798371377176825e-06,1.5030806389807605e-08,1.503080638980766e-08,0.9999999705967277,-6.139984667884262e-08,-6.139984667884262e-08,-5.62482816257958e-23,134145.29015207355
0.03223619130191664,3.163176258752786e-08,4.777115374382955e-08,0.9999998124107696,-2.6624639865775534e-07,-2.6624639865775534e-07,4.803377714048448e-08,4.7952524828441785e-08,4.7952524828441785e-08,1.4765139194979882e-06,1.6139391156301592e-08,1.613939115630169e-08,0.9999999557242308,-7.516178368243714e-08,-7.516178368243714e-08,-9.926167347914945e-23,133760.37078772052
0.03453877639491069,3.384239698412628e-08,5.108380006355537e-08,0.999999784891607,-2.92658469337931e-07,-2.92658469337931e-07,5.138460008864677e-08,5.1256755204530166e-08,5.1256755204530166e-08,1.473193578082023e-06,1.7241403079429017e-08,1.7241403079429087e-08,0.9999999381430072,-8.83232690837095e-08,-8.83232690837095e-08,-6.948317142783058e-23,133375.35288254046
0.036841361487904734,3.604662779093047e-08,5.4383514705641095e-08,0.9999997545326655,-3.1792549575405457e-07,-3.1792549575405457e-07,5.4724986981283816e-08,5.454328547379525e-08,5.454328547379525e-08,1.469876146738845e-06,1.8336886914710474e-08,1.8336886914710626e-08,0.9999999176832096,-1.0039143693149019e-07,-1.0039143693149019e-07,-1.5220123268371742e-22,132990.24753572262
0.03914394658089878,3.824447362746908e-08,5.7670360664274606e-08,0.9999997211667231,-3.416185020807861e-07,-3.416185020807861e-07,5.805498395452278e-08,5.781291390463717e-08,5.781291390463717e-08,1.4665616583508556e-06,1.9425887036805486e-08,1.9425887036805526e-08,0.9999998941778051,-1.1093705942368769e-07,-1.1093705942368769e-07,-3.9704669377083745e-23,132605.06579283744
0.041446531673892825,4.04359530782618e-08,6.094440052073594e-08,0.9999996846293477,-3.633957213943569e-07,-3.633957213943569e-07,6.137463688074751e-08,6.106666259593651e-08,6.106666259593651e-08,1.463250145416317e-06,2.0508447442474276e-08,2.0508447442474137e-08,0.9999998674625493,-1.1961811931141316e-07,-1.1961811931141316e-07,1.3896634293379807e-22,132219.8186452475
0.04374911676688687,4.26210846921947e-08,6.420569644568042e-08,0.9999996447588737,-3.830209668310354e-07,-3.830209668310354e-07,6.468399136934316e-08,6.430572199914117e-08,6.430572199914117e-08,1.4599416400518455e-06,2.1584611753485635e-08,2.1584611753485725e-08,0.9999998373759631,-1.2619818104831372e-07,-1.2619818104831372e-07,-8.933550613140382e-23,131834.51702951945
0.04605170185988092,4.4799886981942996e-08,6.745431020142577e-08,0.9999996013963768,-4.003758588128365e-07,-4.003758588128365e-07,6.798309276745802e-08,6.753138653087774e-08,6.753138653087774e-08,1.4566361739947078e-06,2.2654423219482828e-08,2.2654423219482778e-08,0.9999998037593074,-1.3055861800713338e-07,-1.3055861800713338e-07,4.9630836776944414e-23,131449.17182676328
0.04835428695287496,4.697237842344913e-08,7.06903031442313e-08,0.9999995543856502,-4.1546530655572547e-07,-4.1546530655572547e-07,7.127198616077074e-08,7.074498496558676e-08,7.074498496558676e-08,1.4533337786054944e-06,2.371792472078216e-08,2.3717924720782167e-08,0.9999997664565596,-1.327040939788003e-07,-1.327040939788003e-07,-6.6174448772161014e-24,131063.79386215023
0.05065687204586901,4.913857745545238e-08,7.391373622657781e-08,0.9999995035731805,-4.28416051371206e-07,-4.28416051371206e-07,7.455071637427114e-08,7.39478095763452e-08,7.39478095763452e-08,1.450034484870117e-06,2.4775158771125543e-08,2.4775158771125434e-08,0.9999997253143892,-1.3276110646489474e-07,-1.3276110646489474e-07,1.0918784087965888e-22,130678.39390414783
0.052959457138863054,5.129850247906897e-08,7.712466999944459e-08,0.9999994488081231,-4.3946845165907633e-07,-4.3946845165907633e-07,7.781932797305095e-08,7.714104797493036e-08,7.714104797493036e-08,1.4467383234030024e-06,2.5826167520375594e-08,2.5826167520375617e-08,0.999999680182133,-1.3096977166129798e-07,-1.3096977166129798e-07,-2.3161057129368745e-23,130292.98266429378
0.0552620422318571,5.34521718574185e-08,8.032316461458355e-08,0.9999993899422792,-4.4896207395133465e-07,-4.4896207395133465e-07,8.107786526310437e-08,8.032572140463653e-08,8.032572140463653e-08,1.4434453244486379e-06,2.687099275716514e-08,2.6870992757165048e-08,0.999999630911773,-1.2766941549300047e-07,-1.2766941549300047e-07,9.264422862751757e-23,129907.57079625594
0.057564627324851146,5.559960391528919e-08,8.350927982679066e-08,0.9999993268300714,-4.5731598278028554e-07,-4.5731598278028554e-07,8.432637229213859e-08,8.350263281607175e-08,8.350263281607175e-08,1.4401555178846436e-06,2.7909675911501282e-08,2.7909675911501474e-08,0.9999995773579109,-1.2327886347312289e-07,-1.2327886347312289e-07,-1.9190590209125592e-22,129522.16889558281
0.05986721241784519,5.7740816938834744e-08,8.668307499617576e-08,0.9999992593285197,-4.65004897459231e-07,-4.65004897459231e-07,8.756489285039468e-08,8.667232747398704e-08,8.667232747398704e-08,1.4368689332238933e-06,2.8942258057340985e-08,2.8942258057341012e-08,0.9999995193777448,-1.1827259747452798e-07,-1.1827259747452798e-07,-2.6469779581176783e-23,129136.78749904514
0.06216979751083924,5.987582917529331e-08,8.984460909042861e-08,0.9999991872972189,-4.7253259584235055e-07,-4.7253259584235055e-07,9.079347047147753e-08,8.983506809220408e-08,8.983506809220408e-08,1.4335855996171064e-06,2.996877991513531e-08,2.99687799151353e-08,0.9999994568310462,-1.1315415948063612e-07,-1.1315415948063612e-07,1.3234889820847637e-23,128751.43708419745
0.06447238260383328,6.200465883271912e-08,9.299394068708355e-08,0.9999991105983137,-4.804040644134703e-07,-4.804040644134703e-07,9.40121484331961e-08,9.299082569229034e-08,9.299082569229034e-08,1.4303055458550846e-06,3.098928185436439e-08,3.098928185436443e-08,0.9999993895801358,-1.0842830166513607e-07,-1.0842830166513607e-07,-3.970466938306159e-23,128366.12806880126
0.06677496769682734,6.412732407971667e-08,9.613112797578242e-08,0.9999990290964768,-4.890979405276064e-07,-4.890979405276064e-07,9.722096975841444e-08,9.613928646277087e-08,9.613928646277087e-08,1.4270288003712733e-06,3.20038038960659e-08,3.200380389606575e-08,0.9999993174898607,-1.0457342862447672e-07,-1.0457342862447672e-07,1.4558378782830657e-22,127980.87081040036
0.06907755278982138,6.624384304517243e-08,9.92562287605283e-08,0.9999989426588841,-4.990407458975184e-07,-4.990407458975184e-07,1.0041997721590537e-07,9.927987406662508e-08,9.927987406662508e-08,1.4237553912440407e-06,3.301238571535587e-08,3.3012385715355864e-08,0.9999992404275704,-1.0201583085540526e-07,-1.0201583085540526e-07,6.617444918893215e-24,127595.6756057906
0.07138013788281541,6.835423381796985e-08,1.0236930046194331e-07,0.9999988511551929,-5.105842827544007e-07,-5.105842827544007e-07,1.0360921332122033e-07,1.0241178595234317e-07,1.0241178595234317e-07,1.420485346199221e-06,3.401506664397341e-08,3.4015066643973466e-08,0.9999991582630943,-1.0110708090662741e-07,-1.0110708090662741e-07,-5.2939559185424154e-23,127210.552690614
0.07368272297580947,7.045851444668478e-08,1.0547040011952256e-07,0.999998754457518,-5.239873740268121e-07,-5.239873740268121e-07,1.0678872033756752e-07,1.0553404155146612e-07,1.0553404155146612e-07,1.417218692612519e-06,3.501188567283784e-08,3.501188567283778e-08,0.9999990708687183,-1.0210577354872189e-07,-1.0210577354872189e-07,5.95570041212935e-23,126825.5122389075
0.07598530806880352,7.255670293925895e-08,1.085595843938792e-07,0.9999986524404088,-5.394028592879628e-07,-5.394028592879628e-07,1.0995854027669297e-07,1.0864553957135676e-07,1.0864553957135676e-07,1.4139554575113644e-06,3.600288145462028e-08,3.600288145462025e-08,0.9999989781191619,-1.0516452171244599e-07,-1.0516452171244599e-07,2.6469779618683514e-23,126440.56436243175
0.07828789316179756,7.46488172626447e-08,1.1163690956898883e-07,0.9999985449808266,-5.56870472534027e-07,-5.56870472534027e-07,1.1311871489977331e-07,1.1174512119912253e-07,1.1174512119912253e-07,1.4106956675782003e-06,3.69880923063442e-08,3.698809230634413e-08,0.9999988798915553,-1.1032283425807168e-07,-1.1032283425807168e-07,6.617444902074513e-23,126055.71911062833
0.0805904782547916,7.673487534241822e-08,1.147024315544374e-07,0.9999984319581221,-5.76315883625564e-07,-5.76315883625564e-07,1.1626928571832384e-07,1.1483163572585553e-07,1.1483163572585553e-07,1.4074393491524776e-06,3.7967556212019186e-08,3.796755621201918e-08,0.9999987760654168,-1.1750615740781442e-07,-1.1750615740781442e-07,6.617444916448577e-24,125670.9864700298
0.08289306334778565,7.881489506237437e-08,1.1775620588764715e-07,0.9999983132540122,-5.975558615720417e-07,-5.975558615720417e-07,1.194102939950969e-07,1.1790400504973199e-07,1.1790400504973199e-07,1.4041865282328365e-06,3.8941310825272814e-08,3.894131082527278e-08,0.9999986665226299,-1.2653103802145308e-07,-1.2653103802145308e-07,3.3087224517671986e-23,125286.37636377389
0.0851956484407797,8.088889426408886e-08,1.2079828773611695e-07,0.9999981887525579,-6.203091831822163e-07,-6.203091831822163e-07,1.2254178074500662e-07,1.2096128362094494e-07,1.2096128362094494e-07,1.40093723047923e-06,3.990939347202818e-08,3.990939347202809e-08,0.9999985511474211,-1.3711603223774855e-07,-1.3711603223774855e-07,9.264422862102155e-23,124901.89865109856
0.08749823353377374,8.295689074646579e-08,1.2382873189964822e-07,0.9999980583401414,-6.442126125978478e-07,-6.442126125978478e-07,1.256637867360513e-07,1.2400271069722128e-07,1.2400271069722128e-07,1.3976914812162633e-06,4.08718411531824e-08,4.087184115318243e-08,0.9999984298263371,-1.4889768499925496e-07,-1.4889768499925496e-07,-3.308722448750209e-23,124517.56312737401
0.08980081862676778,8.501890226527112e-08,1.2684759281256885e-07,0.9999979219054447,-6.688410234808905e-07,-6.688410234808905e-07,1.2877635249024612e-07,1.2702775222908926e-07,1.2702775222908926e-07,1.3944493054346647e-06,4.18286905472976e-08,4.1828690547297723e-08,0.9999983024482231,-1.6145065223061509e-07,-1.6145065223061509e-07,-1.2573145309389966e-22,124133.3795233485
0.09210340371976183,8.707494653265989e-08,1.298549245459521e-07,0.9999977793394264,-6.937305267343909e-07,-6.937305267343909e-07,1.318795182845625e-07,1.3003613030334485e-07,1.3003613030334485e-07,1.3912107277939885e-06,4.277997801329235e-08,4.277997801329221e-08,0.9999981689042,-1.743108285505825e-07,-1.743108285505825e-07,1.3896634292261564e-22,123749.3575049357
0.09440598881275589,8.912504121670495e-08,1.3285078080983036e-07,0.9999976305353001,-7.184033369863037e-07,-7.184033369863037e-07,1.3497332415187455e-07,1.330278387398626e-07,1.330278387398626e-07,1.3879757726250399e-06,4.372573959312545e-08,4.372573959312541e-08,0.9999980290876426,-1.8700021374698226e-07,-1.8700021374698226e-07,3.970466941580365e-23,123365.50667289429
0.09670857390574993,9.116920394093368e-08,1.358352149554058e-07,0.9999974753885126,-7.423930367634941e-07,-7.423930367634941e-07,1.3805780988191445e-07,1.360031442249946e-07,1.360031442249946e-07,1.3847444639318738e-06,4.466601101447215e-08,4.466601101447211e-08,0.9999978828941575,-1.9905217694187097e-07,-1.9905217694187097e-07,3.970466941535981e-23,122981.8365623424
0.09901115899874396,9.320745228388347e-08,1.3880827997725178e-07,0.9999973137967215,-7.652689065547915e-07,-7.652689065547915e-07,1.4113301502223e-07,1.3896257308993532e-07,1.3896257308993532e-07,1.381516825394581e-06,4.5600827693368346e-08,4.560082769336831e-08,0.9999977302215615,-2.1003578664578438e-07,-2.1003578664578438e-07,3.3087224514496535e-23,122598.35664261904
0.10131374409173802,9.523980377867687e-08,1.417700285155152e-07,0.9999971456597743,-7.866580626151982e-07,-7.866580626151982e-07,1.4419897887915538e-07,1.4190688464815547e-07,1.4190688464815547e-07,1.3782928803713532e-06,4.6530224736838427e-08,4.653022473683834e-08,0.9999975709698599,-2.1957794855313732e-07,-2.1957794855313732e-07,8.6026783717456e-23,122215.0763168518
0.10361632918473207,9.726627591262886e-08,1.4472051285810776e-07,0.9999969708796854,-8.06264280203471e-07,-8.06264280203471e-07,1.4725574051878202e-07,1.448370326333224e-07,1.448370326333224e-07,1.3750726519008034e-06,4.745423694547878e-08,4.7454236945478907e-08,0.999997405041224,-2.2738222877103995e-07,-2.2738222877103995e-07,-1.2573145309654868e-22,121832.00492165089
0.10591891427772611,9.928688612688578e-08,1.4765978494289516e-07,0.9999967893606162,-8.238825816358294e-07,-8.238825816358294e-07,1.503033387679394e-07,1.4775411693227947e-07,1.4775411693227947e-07,1.3718561627044188e-06,4.8372898816009366e-08,4.837289881600938e-08,0.9999972323399711,-2.3324344186424876e-07,-2.3324344186424876e-07,-1.3234889789761838e-23,121449.15172686649
0.10822149937072015,1.0130165181610012e-07,1.5058789635988208e-07,0.9999966010088525,-8.394088966960206e-07,-8.394088966960206e-07,1.533418122151824e-07,1.506593282265362e-07,1.506593282265362e-07,1.3686434351887806e-06,4.9286244543781964e-08,4.9286244543781964e-08,0.9999970527725416,-2.3705731125649224e-07,-2.3705731125649224e-07,1.0666304052361364e-32,121066.52593526563
0.1105240844637142,1.033105903281449e-07,1.5350489835338842e-07,0.9999964057327837,-8.528443820410995e-07,-8.528443820410995e-07,1.563711992117817e-07,1.5355388851540082e-07,1.5355388851540082e-07,1.3654344914479237e-06,5.0194308025243526e-08,5.019430802524351e-08,0.9999968662474787,-2.388247886275458e-07,-2.388247886275458e-07,1.3234889811099036e-23,120684.13668228028
0.11282666955670825,1.0531371896386384e-07,1.5641084182422334e-07,0.9999962034428815,-8.642942622024859e-07,-8.642942622024859e-07,1.5939153787272276e-07,1.564389906358815e-07,1.564389906358815e-07,1.3622293532656405e-06,5.1097122860359406e-08,5.1097122860359505e-08,0.999996672675407,-2.3865089490559257e-07,-2.3865089490559257e-07,-9.926167349652389e-23,120301.99303574601
0.11512925464970229,1.0731105497685869e-07,1.5930577733185223e-07,0.9999959940516792,-8.739613436556214e-07,-8.739613436556214e-07,1.624028660777088e-07,1.5931573990537565e-07,1.5931573990537565e-07,1.3590280421177347e-06,5.1994722354993646e-08,5.199472235499354e-08,0.9999964719690112,-2.3673823432821244e-07,-2.3673823432821244e-07,1.0587911841622032e-22,119920.10399563122
0.11743183974269633,1.0930261557330877e-07,1.6218975509655896e-07,0.9999957774737497,-8.821346247336018e-07,-8.821346247336018e-07,1.6540522147216997e-07,1.6218510084623519e-07,1.6218510084623519e-07,1.3558305791743343e-06,5.2887139523250114e-08,5.2887139523250186e-08,0.999996264043015,-2.3337560434736597e-07,-2.3337560434736597e-07,-7.279189389563586e-23,119538.47849380792
0.11973442483569038,1.1128841791181899e-07,1.6506282500160296e-07,0.9999955536256859,-8.89173662053683e-07,-8.89173662053683e-07,1.6839864146827782e-07,1.6504785164871712e-07,1.6504785164871712e-07,1.3526369853022408e-06,5.3774407089783894e-08,5.377440708978397e-08,0.9999960488141609,-2.2892236204727117e-07,-2.2892236204727117e-07,-7.279189389603363e-23,119157.12539384779
0.12203700992868444,1.1326847910329081e-07,1.6792503659537053e-07,0.9999953224260796,-8.954895652400538e-07,-8.954895652400538e-07,1.7138316324596487e-07,1.6790454857758652e-07,1.6790454857758652e-07,1.349447281067054e-06,5.4656557492079746e-08,5.465655749207972e-08,0.9999958262011893,-2.2378941885857168e-07,-2.2378941885857168e-07,2.646977960993633e-23,118776.05349074055
0.12433959502167848,1.1524281621081107e-07,1.7077643909351995e-07,0.9999950837955002,-9.015236373021481e-07,-9.015236373021481e-07,1.743588237539483e-07,1.7075550200513658e-07,1.7075550200513658e-07,1.3462614867356955e-06,5.5533622882708736e-08,5.553362288270888e-08,0.9999955961248175,-2.1841788092806833e-07,-2.1841788092806833e-07,-1.4558378780148245e-22,118395.27151079095
0.12664218011467251,1.1721144624955078e-07,1.7361708138112228e-07,0.9999948376564751,-9.077247857707923e-07,-9.077247857707923e-07,1.7732565971075963e-07,1.7360076510617867e-07,1.7360076510617867e-07,1.343079622278286e-06,5.640563513157146e-08,5.64056351315715e-08,0.9999953585077193,-2.1325646024630317e-07,-2.1325646024630317e-07,-3.970466939507961e-23,118014.78811126013
0.12894476520766657,1.1917438618666863e-07,1.764470120147961e-07,0.9999945839334691,-9.145268623563175e-07,-9.145268623563175e-07,1.8028370760577925e-07,1.7644013563266182e-07,1.7644013563266182e-07,1.339901707370868e-06,5.727262582812751e-08,5.727262582812748e-08,0.9999951132745051,-2.08738814297133e-07,-2.08738814297133e-07,3.3087224509206393e-23,117634.61188037162
0.13124735030066062,1.2113165294121317e-07,1.79266279224836e-07,0.9999943225528636,-9.223270740994237e-07,-9.223270740994237e-07,1.8323300370027408e-07,1.7927317047124106e-07,1.7927317047124106e-07,1.3367277613971819e-06,5.8134626283622865e-08,5.813462628362282e-08,0.9999948603517013,-2.052619572000797e-07,-2.052619572000797e-07,4.632211430967865e-23,117254.75133693912
0.13354993539365467,1.2308326338401815e-07,1.82074930917335e-07,0.9999940534429372,-9.31466530834974e-07,-9.31466530834974e-07,1.8617358402844036e-07,1.8209921210331917e-07,1.8209921210331917e-07,1.3335578034513923e-06,5.899166753331684e-08,5.899166753331684e-08,0.99999459966773,-2.03166807165634e-07,-2.03166807165634e-07,6.33711004571859e-33,116875.2149303975
0.1358525204866487,1.2502923433758485e-07,1.8487301467630344e-07,0.9999937765338454,-9.422138634201998e-07,-9.422138634201998e-07,1.891054843984523e-07,1.84917425454595e-07,1.84917425454595e-07,1.3303918523398505e-06,5.984378033871864e-08,5.984378033871859e-08,0.9999943311528894,-2.02721804714986e-07,-2.02721804714986e-07,5.293955920936305e-23,116496.01104045376
0.13815510557964275,1.2696958257595276e-07,1.876605777657761e-07,0.9999934917576003,-9.547526796565375e-07,-9.547526796565375e-07,1.9202874039350968e-07,1.8772684317177935e-07,1.8772684317177935e-07,1.3272299265836708e-06,6.069099518982329e-08,6.069099518982334e-08,0.9999940547393337,-2.041103685934331e-07,-2.041103685934331e-07,-5.293955919778818e-23,116117.14797708315
0.1404576906726368,1.2890432482454783e-07,1.9043766713192079e-07,0.9999931990480515,-9.691734129150974e-07,-9.691734129150974e-07,1.949433873728969e-07,1.9052641694716147e-07,1.9052641694716147e-07,1.3240720444207604e-06,6.153334230737309e-08,6.153334230737295e-08,0.9999937703610529,-2.0742274438741428e-07,-2.0742274438741428e-07,1.3234889801373042e-22,115738.63398031499
0.14276027576563083,1.3083347776001675e-07,1.9320432940513288e-07,0.9999928983408659,-9.854698934022437e-07,-9.854698934022437e-07,1.9784946047303816e-07,1.9331507227094157e-07,1.9331507227094157e-07,1.3209182238081252e-06,6.237085164511621e-08,6.237085164511613e-08,0.9999934779538541,-2.1265257578171221e-07,-2.1265257578171221e-07,7.94093388099811e-23,115360.47722014267
0.14506286085862488,1.3275705801003988e-07,1.9596061090212916e-07,0.9999925895735081,-1.0035407304519388e-06,-1.0035407304519388e-06,2.0074699460856201e-07,1.960917638582329e-07,1.960917638582329e-07,1.3177684824240608e-06,6.320355289208923e-08,6.320355289208928e-08,0.9999931774553408,-2.1969828684342217e-07,-2.1969828684342217e-07,-5.2939559198854864e-23,114982.68579640354
0.14736544595161893,1.3467508215312808e-07,1.9870655762803124e-07,0.9999922726852216,-1.0231953528142893e-06,-1.0231953528142893e-06,2.0363602447336584e-07,1.9885552901491464e-07,1.9885552901491464e-07,1.3146228376701905e-06,6.403147547490326e-08,6.403147547490316e-08,0.9999928688048945,-2.283691223021643e-07,-2.283691223021643e-07,1.058791184109789e-22,114605.26773860438
0.149668031044613,1.3658756671840493e-07,2.0144221527844453e-07,0.9999919476170087,-1.044164333688571e-06,-1.044164333688571e-06,2.0651658454168572e-07,2.0160553635209283e-07,2.0160553635209283e-07,1.3114813066739574e-06,6.485464856003955e-08,6.48546485600396e-08,0.9999925519436546,-2.3839547257479296e-07,-2.3839547257479296e-07,-5.2939559199545996e-23,114228.23100594828
0.15197061613760704,1.3849452818537748e-07,2.0416762924152862e-07,0.9999916143116118,-1.0661134168604055e-06,-1.0661134168604055e-06,2.0938870906916813e-07,2.0434112753817369e-07,2.0434112753817369e-07,1.308343906290539e-06,6.567310105615105e-08,6.567310105615114e-08,0.9999922268144995,-2.49442899894291e-07,-2.49442899894291e-07,-9.2644228602431e-23,113851.58348713773
0.15427320123060106,1.403959829837006e-07,2.0688284460006133e-07,0.9999912727134939,-1.0886605008790863e-06,-1.0886605008790863e-06,2.1225243209394492e-07,2.0706185014408802e-07,2.0706185014408802e-07,1.30521065310515e-06,6.648686161636059e-08,6.648686161636073e-08,0.9999918933620277,-2.6112912247884096e-07,-2.6112912247884096e-07,-1.4558378780616056e-22,113475.33300034869
0.15657578632359512,1.4229194749293853e-07,2.0958790613349564e-07,0.9999909227688201,-1.1113946993969218e-06,-1.1113946993969218e-06,2.151077874377118e-07,2.0976748012618755e-07,2.0976748012618755e-07,1.3020815634351201e-06,6.729595864055717e-08,6.72959586405571e-08,0.9999915515325385,-2.730430748629392e-07,-2.730430748629392e-07,6.617444900708256e-23,113099.48729312404
0.15887837141658917,1.4418243804232826e-07,2.122828583200098e-07,0.9999905644254383,-1.1338965227945437e-06,-1.1338965227945437e-06,2.1795480870680936e-07,2.124580329884512e-07,2.124580329884512e-07,1.2989566533321747e-06,6.810042027768156e-08,6.810042027768154e-08,0.9999912012740133,-2.8476508951450454e-07,-2.8476508951450454e-07,2.6469779604209093e-23,112724.05404236459
0.1611809565095832,1.4606747091055292e-07,2.1496774533854806e-07,0.9999901976328609,-1.1557581834105364e-06,-1.1557581834105364e-06,2.2079352929330488e-07,2.1513376326865065e-07,2.1513376326865065e-07,1.295835938584496e-06,6.890027442799526e-08,6.890027442799514e-08,0.9999908425360969,-2.9588720205634415e-07,-2.9588720205634415e-07,1.1911400820982382e-22,112349.04085424116
0.16348354160257725,1.4794706232552348e-07,2.1764261107085865e-07,0.9999898223422456,-1.176603047036439e-06,-1.176603047036439e-06,2.2362398237608134e-07,2.1779515251858922e-07,2.1779515251858922e-07,1.2927194347188139e-06,6.969554874533537e-08,6.969554874533517e-08,0.9999904752700789,-3.0603260275300436e-07,-3.0603260275300436e-07,1.9852334701459387e-22,111974.45526413247
0.1657861266955713,1.4982122846418248e-07,2.2030749910351656e-07,0.9999894385063776,-1.1961033119517443e-06,-1.1961033119517443e-06,2.2644620092192066e-07,2.2044288654076105e-07,2.2044288654076105e-07,1.2896071570026607e-06,7.048627063933414e-08,7.048627063933408e-08,0.9999900994288748,-3.148733155376781e-07,-3.148733155376781e-07,6.617444900579253e-23,111600.30473664137
