ln_a,zeta,u,delta_b,delta_gamma,delta_nu,theta_b,theta_gamma,theta_nu,alpha,Phi_N,Psi_N,delta_b_N,delta_gamma_N,delta_nu_N,slip_residual,canonical_denominator
0.02302585092994046,2.0317308134385288e-07,3.0747046407743975e-07,0.9999993663487994,-8.759360284937936e-07,-8.759360284937936e-07,3.08677845826208e-07,3.098113939273247e-07,3.098113939273247e-07,1.3371429578374747e-05,1.0429738273358718e-07,1.0429738273358687e-07,1.0000002887601915,3.539458278159654e-07,3.539458278159654e-07,3.1763735524134967e-22,15075.510272515327
0.025328436022934504,2.232533405737396e-07,3.3768584642328525e-07,0.9999992982346253,-9.765350658421758e-07,-9.765350658421758e-07,3.391438268271631e-07,3.404919076420613e-07,3.404919076420613e-07,1.3351774302066547e-05,1.1443250584954544e-07,1.1443250584954565e-07,1.0000003112921645,3.7420831985096525e-07,3.7420831985096525e-07,-2.1175823679300513e-22,15021.263295754996
0.02763102111592855,2.4329083458818583e-07,3.6780635650072615e-07,0.9999992287237549,-1.0807037115163726e-06,-1.0807037115163726e-06,3.6953797695665815e-07,3.711120434914224e-07,3.711120434914224e-07,1.3332099462768493e-05,1.2451552191254095e-07,1.2451552191254032e-07,1.0000003321428244,3.90521714486532e-07,3.90521714486532e-07,6.352747104608821e-22,14967.095109775655
0.029933606208922596,2.632856471453744e-07,3.9783243253944695e-07,0.9999991576893205,-1.1886825593948646e-06,-1.1886825593948646e-06,3.9986059621632684e-07,4.0166982767013253e-07,4.0166982767013253e-07,1.3312405411532914e-05,1.3454678539407314e-07,1.3454678539407253e-07,1.000000351186618,4.026471707629232e-07,4.026471707629232e-07,6.08804930858776e-22,14913.00662498218
0.03223619130191664,2.8323786202639573e-07,4.2776450966660864e-07,0.9999990850063919,-1.3006906137104415e-06,-1.3006906137104415e-06,4.3011198275185283e-07,4.3216314976176946e-07,4.3216314976176946e-07,1.3292692497641162e-05,1.445266476402128e-07,1.445266476402129e-07,1.000000368299921,4.1036742495599306e-07,4.1036742495599306e-07,-1.0587911838744522e-22,14858.998743812022
0.03453877639491069,3.0314756303124033e-07,4.576030199252829e-07,0.9999990105519614,-1.416924510116062e-06,-1.416924510116062e-06,4.602924328584358e-07,4.62589775173907e-07,4.62589775173907e-07,1.3272961068618459e-05,1.5445545689404158e-07,1.544554568940426e-07,1.0000003833610212,4.1348756958506964e-07,4.1348756958506964e-07,-1.0058516248455408e-21,14805.072360700411
0.036841361487904734,3.2301483397484523e-07,4.873483922928888e-07,0.9999989342049284,-1.537557849425796e-06,-1.537557849425796e-06,4.904022409863635e-07,4.929473580044651e-07,4.929473580044651e-07,1.3253211470225721e-05,1.643335583180438e-07,1.643335583180436e-07,1.0000003962501052,4.1183571974575925e-07,4.1183571974575925e-07,2.117582368321184e-22,14751.228362055917
0.03914394658089878,3.428397586831057e-07,5.170010526994656e-07,0.9999988558460834,-1.6627406454760873e-06,-1.6627406454760873e-06,5.204416997465264e-07,5.232334542748133e-07,5.232334542748133e-07,1.3233444046451944e-05,1.7416129401636018e-07,1.7416129401635991e-07,1.0000004068492414,4.0526356532177514e-07,4.0526356532177514e-07,2.6469779603511835e-22,14697.467626237169
0.041446531673892825,3.626224209890626e-07,5.465614240461672e-07,0.9999987753580935,-1.792598887955771e-06,-1.792598887955771e-06,5.504110999162591e-07,5.534455354648251e-07,5.534455354648251e-07,1.3213659139517598e-05,1.8393900305710596e-07,1.8393900305710466e-07,1.0000004150423656,3.9364680822889784e-07,3.9364680822889784e-07,1.297019200500907e-21,14643.791023526299
0.04374911676688687,3.823629047288709e-07,5.760299262232557e-07,0.9999986926254864,-1.9272342205266978e-06,-1.9272342205266978e-06,5.803107304447836e-07,5.835810022837128e-07,5.835810022837128e-07,1.319385708987635e-05,1.9366702149438513e-07,1.9366702149438476e-07,1.000000420715265,3.768854843663248e-07,3.768854843663248e-07,3.7057691444112964e-22,14590.199416104277
0.04605170185988092,4.020612937381315e-07,6.054069761286579e-07,0.9999986075346354,-2.0667237339716485e-06,-2.0667237339716485e-06,6.10140878459321e-07,6.136371986119996e-07,6.136371986119996e-07,1.3174038236200492e-05,2.0334568239052675e-07,2.0334568239052643e-07,1.0000004237555637,3.5490417054298313e-07,3.5490417054298313e-07,3.1763735523735336e-22,14536.693658034204
0.04835428695287496,4.2171767184797767e-07,6.34692987685972e-07,0.9999985199737448,-2.2111198736011226e-06,-2.2111198736011226e-06,6.399018292707545e-07,6.436114255481484e-07,6.436114255481484e-07,1.3154202915398756e-05,2.1297531583799367e-07,2.129753158379943e-07,1.0000004240527078,3.2765207714276525e-07,3.2765207714276525e-07,-6.352747104241134e-22,14483.27459523252
0.05065687204586901,4.413321228813477e-07,6.638883718627081e-07,0.9999984298328337,-2.360450459598482e-06,-2.360450459598482e-06,6.695938663796317e-07,6.735009554956722e-07,6.735009554956722e-07,1.3134351462577212e-05,2.2255624898135966e-07,2.225562489813604e-07,1.0000004214979492,2.951030278523502e-07,2.951030278523502e-07,-7.411538288312761e-22,14429.94306546486
0.052959457138863054,4.6090473064927787e-07,6.929935366884634e-07,0.9999983370037218,-2.51471881849929e-06,-2.51471881849929e-06,6.992172714822022e-07,7.033030462263369e-07,7.033030462263369e-07,1.3114484211102548e-05,2.3208880603918646e-07,2.3208880603918556e-07,1.0000004159843319,2.572553282545637e-07,2.572553282545637e-07,8.999725064735593e-22,14376.699898300845
0.0552620422318571,4.804355789471986e-07,7.220088872729972e-07,0.9999982413800137,-2.6739040234979756e-06,-2.6739040234979756e-06,7.287723244764561e-07,7.330149548563873e-07,7.330149548563873e-07,1.3094601492524466e-05,2.4157330832580036e-07,2.415733083257986e-07,1.0000004074066755,2.141315255940133e-07,2.141315255940133e-07,1.7470054537274918e-21,14323.545915128414
0.057564627324851146,4.99924751551274e-07,7.509348258242774e-07,0.999998142857085,-2.837961240814379e-06,-2.837961240814379e-06,7.582593034682385e-07,7.626339516742128e-07,7.626339516742128e-07,1.3074703636630263e-05,2.510100742730034e-07,2.510100742730034e-07,1.0000003956615624,1.6577806248273043e-07,1.6577806248273043e-07,1.5132849660911013e-32,14270.481929114543
0.05986721241784519,5.193723322147975e-07,7.79771751666522e-07,0.9999980413320662,-3.0068221789126614e-06,-3.0068221789126614e-06,7.876784847774564e-07,7.921573337594412e-07,7.921573337594412e-07,1.3054790971417508e-05,2.6039941945172366e-07,2.6039941945172456e-07,1.0000003806473212,1.1226482775342666e-07,1.1226482775342666e-07,-8.99972506442922e-22,14217.508745201176
0.06216979751083924,5.387784046645979e-07,8.085200612581492e-07,0.9999979367038283,-3.180395636933744e-06,-3.180395636933744e-06,8.170301429442965e-07,8.215824383352189e-07,8.215824383352189e-07,1.3034863823107861e-05,2.6974165659355146e-07,2.697416565935513e-07,1.0000003622640121,5.368460809885264e-08,5.368460809885264e-08,1.5881867762459605e-22,14164.627160085121
0.06447238260383328,5.58143052597525e-07,8.371801482097636e-07,0.9999978288729685,-3.3585681483266337e-06,-3.3585681483266337e-06,8.463145507355787e-07,8.50906655797747e-07,8.50906655797747e-07,1.3014922516130992e-05,2.790370956122378e-07,2.790370956122386e-07,1.0000003404134132,-9.847555487579399e-09,-9.847555487579399e-09,-7.940933880368456e-22,14111.837962211821
0.06677496769682734,5.774663596770489e-07,8.657524033022383e-07,0.9999977177417948,-3.541204715276375e-06,-3.541204715276375e-06,8.755319791513043e-07,8.801274423694347e-07,8.801274423694347e-07,1.2994967373136788e-05,2.882860436251895e-07,2.8828604362518934e-07,1.0000003149990047,-7.819510206742188e-08,-7.819510206742188e-08,1.5881867762389193e-22,14059.141931758235
0.06907755278982138,5.967484095295593e-07,8.942372145041314e-07,0.9999976032143119,-3.7281496292093762e-06,-3.7281496292093762e-06,9.046826974306393e-07,9.092423323236893e-07,9.092423323236893e-07,1.2974998714984155e-05,2.974888049745718e-07,2.9748880497457213e-07,1.0000002859259554,-1.5120077119285063e-07,-1.5120077119285063e-07,-3.176373552069989e-22,14006.53984062685
0.07138013788281541,6.159892857410861e-07,9.226349669897661e-07,0.9999974851962056,-3.919227372328135e-06,-3.919227372328135e-06,9.337669730586565e-07,9.382489497342613e-07,9.382489497342613e-07,1.2955016860752681e-05,3.066456812486802e-07,3.0664568124868004e-07,1.0000002531011065,-2.2868750436907048e-07,-2.2868750436907048e-07,1.5881867762320151e-22,13954.032452431094
0.07368272297580947,6.351890718540375e-07,9.509460431572177e-07,0.9999973635948296,-4.114243594871417e-06,-4.114243594871417e-06,9.627850717730858e-07,9.671450197027588e-07,9.671450197027588e-07,1.2935022127743106e-05,3.1575697130318114e-07,3.157569713031802e-07,1.000000216432959,-3.104594222425464e-07,-3.104594222425464e-07,9.52912065673768e-22,13901.620522486672
0.07598530806880352,6.543478513636802e-07,9.791708226457181e-07,0.99999723831919,-4.312986162516799e-06,-4.312986162516799e-06,9.91737257570577e-07,9.959283790213946e-07,9.959283790213946e-07,1.2915014831429793e-05,3.248229712820377e-07,3.248229712820379e-07,1.000000175831658,-3.963028719339265e-07,-3.963028719339265e-07,-1.5881867759783794e-22,13849.304797824712
0.07828789316179756,6.734657077148211e-07,1.007309682353309e-06,0.9999971092799314,-4.51522626815999e-06,-4.51522626815999e-06,1.0206237927133107e-06,1.0245969862323977e-06,1.0245969862323977e-06,1.2894995285540596e-05,3.338439746384887e-07,3.3384397463848787e-07,1.0000001312089783,-4.85987538746754e-07,-4.85987538746754e-07,8.470329472663103e-22,13797.086017151214
0.0805904782547916,6.925427242989475e-07,1.0353629964552121e-06,0.999996976389322,-4.720719602095549e-06,-4.720719602095549e-06,1.04944493773642e-06,1.053148931048593e-06,1.053148931048593e-06,1.2874963802022196e-05,3.4282027215626427e-07,3.4282027215626464e-07,1.0000000824783113,-5.792676162747004e-07,-5.792676162747004e-07,-3.7057691441207655e-22,13744.96491085681
0.08289306334778565,7.115789844503995e-07,1.0633311364203114e-06,0.9999968395612397,-4.929207574471065e-06,-4.929207574471065e-06,1.0782009514536203e-06,1.0815824430998865e-06,1.0815824430998865e-06,1.2854920691023918e-05,3.51752151969913e-07,3.5175215196991194e-07,1.000000029554649,-6.758830287898197e-07,-6.758830287898197e-07,1.0587911840792284e-21,13692.9422010198
0.0851956484407797,7.305745714436312e-07,1.0912144710295014e-06,0.9999966987111579,-5.140418583785007e-06,-5.140418583785007e-06,1.1068920909648032e-06,1.1098958999803036e-06,1.1098958999803036e-06,1.2834866260874745e-05,3.606398995858717e-07,3.606398995858702e-07,0.999999972354571,-7.755606996670017e-07,-7.755606996670017e-07,1.4823076577060551e-21,13641.018601413416
0.08749823353377374,7.495295684899566e-07,1.1190133663929712e-06,0.999996553756131,-5.354069325079082e-06,-5.354069325079082e-06,1.1355186116626593e-06,1.1380878345670908e-06,1.1380878345670908e-06,1.28148008181716e-05,3.6948379790301447e-07,3.6948379790301463e-07,0.9999999107962301,-8.780158595071973e-07,-8.780158595071973e-07,-1.5881867759947223e-22,13589.19481746558
0.08980081862676778,7.684440587344785e-07,1.1467281859677009e-06,0.9999964046147802,-5.56986613143783e-06,-5.56986613143783e-06,1.1640807672396064e-06,1.166156941591163e-06,1.166156941591163e-06,1.2794724667699786e-05,3.782841272332225e-07,3.7828412723322233e-07,0.9999998447993381,-9.829533875670269e-07,-9.829533875670269e-07,1.5881867762057325e-22,13537.471546292849
0.09210340371976183,7.873181252530409e-07,1.1743592905748703e-06,0.99999625120728,-5.787506342365656e-06,-5.787506342365656e-06,1.1925788096947268e-06,1.1941020834403305e-06,1.1941020834403305e-06,1.2774638112465078e-05,3.8704116532182863e-07,3.870411653218294e-07,0.9999997742851517,-1.0900691800661748e-06,-1.0900691800661748e-06,-7.940933880408286e-22,13485.849476686813
0.09440598881275589,8.061518510492111e-07,1.2019070384172008e-06,0.9999960934553435,-6.006679692621233e-06,-6.006679692621233e-06,1.2210129893407282e-06,1.2219222951805703e-06,1.2219222951805703e-06,1.275454145370125e-05,3.957551873679887e-07,3.957551873679897e-07,0.9999996991764587,-1.1990515389524295e-06,-1.1990515389524295e-06,-1.0058516248547145e-21,13434.329289112182
0.09670857390574993,8.249453190514207e-07,1.2293717850964555e-06,0.9999959312822088,-6.227069715112019e-06,-6.227069715112019e-06,1.249383554811159e-06,1.2496167887846394e-06,1.2496167887846394e-06,1.2734434990839412e-05,4.0442646604503634e-07,4.044264660450348e-07,0.9999996193975641,-1.3095825747261967e-06,-1.3095825747261967e-06,1.5352472169078788e-21,13382.91165572284
0.09901115899874396,8.436986121098793e-07,1.2567538836303995e-06,0.999995764612625,-6.448355151513597e-06,-6.448355151513597e-06,1.2776907530671717e-06,1.2771849565598137e-06,1.2771849565598137e-06,1.2714319021550077e-05,4.130552715205187e-07,4.1305527152052013e-07,0.9999995348742758,-1.4213396169919992e-06,-1.4213396169919992e-06,-1.4293680984824769e-21,13331.597240346764
0.10131374409173802,8.624118129939142e-07,1.2840536844704053e-06,0.9999955933728385,-6.670211364365785e-06,-6.670211364365785e-06,1.3059348294050277e-06,1.3046263737722537e-06,1.3046263737722537e-06,1.2694193841719518e-05,4.216418714764904e-07,4.2164187147649105e-07,0.9999994455338919,-1.5339966264841635e-06,-1.5339966264841635e-06,-6.35274710431872e-22,13280.386698501035
0.10361632918473207,8.81085004388998e-07,1.3112715355183603e-06,0.9999954174905793,-6.892311744504262e-06,-6.892311744504262e-06,1.334116027462993e-06,1.3319408004662502e-06,1.3319408004662502e-06,1.2674059745450806e-05,4.301865311293628e-07,4.3018653112936224e-07,0.9999993513051858,-1.6472256024308209e-06,-1.6472256024308209e-06,5.823351512458864e-22,13229.280677397004
0.10591891427772611,8.997182688940003e-07,1.338407782143851e-06,0.9999952368950468,-7.114329107830129e-06,-7.114329107830129e-06,1.3622345892286016e-06,1.3591281824826487e-06,1.3591281824826487e-06,1.2653917025076863e-05,4.3868951324984926e-07,4.386895132498507e-07,0.9999992521183932,-1.7606979792547252e-06,-1.7606979792547252e-06,-1.4293680984833725e-21,13178.27981594103
0.10822149937072015,9.1831168901855e-07,1.365462767201419e-06,0.9999950515168967,-7.335937075579132e-06,-7.335937075579132e-06,1.3902907550460808e-06,1.386188651682731e-06,1.386188651682731e-06,1.2633765971153317e-05,4.471510781828685e-07,4.4715107818286893e-07,0.9999991479051983,-1.874086006773456e-06,-1.874086006773456e-06,-4.2351647361918323e-22,13127.384744745304
0.1105240844637142,9.368653471802315e-07,1.3924368310473774e-06,0.9999948612882272,-7.556811432432479e-06,-7.556811432432479e-06,1.4182847636234283e-06,1.4131225253870182e-06,1.4131225253870182e-06,1.2613606872464846e-05,4.55571483867145e-07,4.555714838671459e-07,0.9999990385987204,-1.9870641082429695e-06,-1.9870641082429695e-06,-8.999725064500165e-22,13076.596086133537
0.11282666955670825,9.553793257020267e-07,1.419330311556949e-06,0.9999946661425656,-7.77663145702479e-06,-7.77663145702479e-06,1.4462168520398973e-06,1.439930305042783e-06,1.439930305042783e-06,1.2593440016027112e-05,4.6395098585492205e-07,4.639509858549223e-07,0.9999989241335002,-2.0993102107969936e-06,-2.0993102107969936e-06,-2.646977960095779e-22,13025.914454149713
0.11512925464970229,9.738537068096753e-07,1.446143544141114e-06,0.9999944660148545,-7.995081219621883e-06,-7.995081219621883e-06,1.4740872557532834e-06,1.4666126741358373e-06,1.4666126741358373e-06,1.257326568708441e-05,4.722898373314381e-07,4.722898373314387e-07,0.9999988044454869,-2.210507043057427e-06,-2.210507043057427e-06,-5.823351512302241e-22,12975.340454569598
0.11743183974269633,9.922885726291367e-07,1.4728768617635142e-06,0.999994260841439,-8.211850841990784e-06,-8.211850841990784e-06,1.5018962086073535e-06,1.4931704953660457e-06,1.4931704953660457e-06,1.2553084169114095e-05,4.805882891343764e-07,4.805882891343774e-07,0.9999986794720244,-2.320343394936727e-06,-2.320343394936727e-06,-1.0587911840610487e-21,12924.874684910294
0.11973442483569038,1.0106840051840988e-06,1.499530594957306e-06,0.9999940505600529,-8.426637714740298e-06,-8.426637714740298e-06,1.5296439428393108e-06,1.5196048071083304e-06,1.5196048071083304e-06,1.253289574383479e-05,4.888465897732077e-07,4.888465897732073e-07,0.9999985491518377,-2.428515334911074e-06,-2.428515334911074e-06,4.235164736336991e-22,12874.517734438883
0.12203700992868444,1.029040086393526e-06,1.52610507184195e-06,0.9999938351098053,-8.639147667690028e-06,-8.639147667690028e-06,1.557330689087287e-06,1.5459168191837625e-06,1.5459168191837625e-06,1.2512700691194251e-05,4.970649854484242e-07,4.970649854484241e-07,0.9999984134250208,-2.5347273803222277e-06,-2.5347273803222277e-06,1.0587911841306148e-22,12824.270184191346
0.12433959502167848,1.0473568980691918e-06,1.5526006181398376e-06,0.9999936144311683,-8.849096089108678e-06,-8.849096089108678e-06,1.5849566763977523e-06,1.5721079079676275e-06,1.5721079079676275e-06,1.2492499289396233e-05,5.052437200706467e-07,5.052437200706458e-07,0.9999982722330227,-2.6386936165493275e-06,-2.6386936165493275e-06,9.529120656670897e-22,12774.132606974581
0.12664218011467251,1.065634521913352e-06,1.5790175571930353e-06,0.9999933884659628,-9.056208989973164e-06,-9.056208989973164e-06,1.6125221322331365e-06,1.5981796108642166e-06,1.5981796108642166e-06,1.2472291814865803e-05,5.133830352796839e-07,5.133830352796833e-07,0.9999981255186343,-2.7401387612010227e-06,-2.7401387612010227e-06,6.352747104464578e-22,12724.105567397428
0.12894476520766657,1.0838730395164295e-06,1.605356209979919e-06,0.9999931571573458,-9.26022400969778e-06,-9.26022400969778e-06,1.6400272824794196e-06,1.6241336201795644e-06,1.6241336201795644e-06,1.245207854229702e-05,5.214831704634895e-07,5.214831704634896e-07,0.9999979732259757,-2.8387991697781045e-06,-2.8387991697781045e-06,-1.0587911840132146e-22,12674.18962186497
0.13124735030066062,1.1020725323547172e-06,1.6316168951317009e-06,0.9999929204497982,-9.460891360117174e-06,-9.460891360117174e-06,1.667472351453701e-06,1.6499717764257772e-06,1.6499717764257772e-06,1.2431859744610225e-05,5.295443627769836e-07,5.295443627769837e-07,0.9999978153004836,-2.9344237795903703e-06,-2.9344237795903703e-06,-1.0587911840158517e-22,12624.385318615086
0.13354993539365467,1.120233081788116e-06,1.6577999289488857e-06,0.9999926782891101,-9.657974704817662e-06,-9.657974704817662e-06,1.694857561911785e-06,1.675696061092218e-06,1.675696061092218e-06,1.2411635693001543e-05,5.375668471607691e-07,5.375668471607697e-07,0.999997651688897,-3.0267749890221196e-06,-3.0267749890221196e-06,-5.293955920289963e-22,12574.693197713541
0.1358525204866487,1.138354769058079e-06,1.6839056254179668e-06,0.9999924306223701,-9.851251971261089e-06,-9.851251971261089e-06,1.7221831350560896e-06,1.7013085889209007e-06,1.7013085889209007e-06,1.2391406656900547e-05,5.455508563598881e-07,5.455508563598877e-07,0.9999974823392463,-3.115629469589222e-06,-3.115629469589222e-06,4.235164736318333e-22,12525.113791092208
0.13815510557964275,1.1564376752852066e-06,1.7099342962273481e-06,0.9999921773979507,-1.004051609345898e-05,-1.004051609345898e-05,1.7494492905428613e-06,1.726811599723386e-06,1.726811599723386e-06,1.2371172904007249e-05,5.534966209421418e-07,5.534966209421415e-07,0.9999973072008393,-3.2007789085495872e-06,-3.2007789085495872e-06,3.176373552247902e-22,12475.647622551576
0.1404576906726368,1.1744818814674476e-06,1.7358862507842367e-06,0.9999919185654963,-1.0225575683318422e-05,-1.0225575683318422e-05,1.7766562464904481e-06,1.752207449780595e-06,1.752207449780595e-06,1.235093470027697e-05,5.614043693167894e-07,5.614043693167892e-07,0.9999971262242486,-3.2820306801814747e-06,-3.2820306801814747e-06,2.1175823681774983e-22,12426.295207788162
0.14276027576563083,1.1924874684777917e-06,1.761761796230471e-06,0.9999916540759108,-1.040625562909249e-05,-1.040625562909249e-05,1.8038042194865856e-06,1.7774986028641406e-06,1.7774986028641406e-06,1.2330692309932686e-05,5.692743277526778e-07,5.692743277526793e-07,0.9999969393612995,-3.3592084441706065e-06,-3.3592084441706065e-06,-1.5881867760978885e-21,12377.05705441
0.14506286085862488,1.210454517062401e-06,1.787561237459011e-06,0.9999913838813447,-1.0582397619726308e-05,-1.0582397619726308e-05,1.8308934245964327e-06,1.8026876209224283e-06,1.8026876209224283e-06,1.2310445995467702e-05,5.77106720396609e-07,5.771067203966098e-07,0.9999967465650571,-3.4321526698902647e-06,-3.4321526698902647e-06,-8.470329472506234e-22,12327.933661957488
0.14736544595161893,1.2283831078385721e-06,1.8132848771299873e-06,0.9999911079351821,-1.0753860594213148e-05,-1.0753860594213148e-05,1.857924075370242e-06,1.8277771544726234e-06,1.8277771544726234e-06,1.2290196017632895e-05,5.849017692914158e-07,5.849017692914152e-07,0.9999965477898135,-3.5007210856931986e-06,-3.5007210856931986e-06,6.352747104441572e-22,12278.925521932188
0.149668031044613,1.2462733212928495e-06,1.8389330156868898e-06,0.9999908261920291,-1.0920521115407186e-05,-1.0920521115407186e-05,1.884896383851253e-06,1.8527699327416962e-06,1.8527699327416962e-06,1.2269942635470987e-05,5.926596943940398e-07,5.926596943940403e-07,0.9999963429910761,-3.5647890526596267e-06,-3.5647890526596267e-06,-5.293955920307481e-22,12230.033117804476
0.15197061613760704,1.2641252377791154e-06,1.864505951372576e-06,0.9999905386077007,-1.1082273668071059e-05,-1.1082273668071059e-05,1.911810560583486e-06,1.8776687535992128e-06,1.8776687535992128e-06,1.2249686106293632e-05,6.003807135934605e-07,6.003807135934605e-07,0.9999961321255548,-3.6242498625807552e-06,-3.6242498625807552e-06,2.9498490819611366e-33,12181.256925048694
0.15427320123060106,1.2819389375167238e-06,1.8900039802452272e-06,0.9999902451392092,-1.1239030881244275e-05,-1.1239030881244275e-05,1.9386668146195634e-06,1.9024764733250113e-06,1.9024764733250113e-06,1.2229426685698378e-05,6.080650427285032e-07,6.080650427285034e-07,0.9999959151511499,-3.679014960263366e-06,-3.679014960263366e-06,-2.1175823681086247e-22,12132.59741116042
0.15657578632359512,1.2997145005887168e-06,1.915427396194318e-06,0.9999899457447509,-1.1390723675346019e-05,-1.1390723675346019e-05,1.96546535352862e-06,1.927195996254847e-06,1.927195996254847e-06,1.2209164627563415e-05,6.157128956056014e-07,6.157128956056012e-07,0.9999956920269395,-3.7290140905687465e-06,-3.7290140905687465e-06,2.11758236816053e-22,12084.055035684898
0.15887837141658917,1.3174520069401027e-06,1.940776490956569e-06,0.9999896403836948,-1.1537301334708222e-05,-1.1537301334708222e-05,1.992206383404282e-06,1.951830264346668e-06,1.951830264346668e-06,1.2188900184064528e-05,6.233244840164657e-07,6.233244840164662e-07,0.9999954627131676,-3.774195370881946e-06,-3.774195370881946e-06,-5.2939559203169205e-22,12035.630250235788
0.1611809565095832,1.335151536376002e-06,1.9660515541315183e-06,0.99998932901657,-1.1678731506548925e-05,-1.1678731506548925e-05,2.018890108872336e-06,1.976382246709493e-06,1.976382246709493e-06,1.2168633605670187e-05,6.309000177555161e-07,6.309000177555163e-07,0.9999952271712323,-3.814525290022852e-06,-3.814525290022852e-06,-1.0587911840477153e-22,11987.323498524851
0.16348354160257725,1.352813168560202e-06,1.991252873197708e-06,0.999989011605054,-1.1815000127658183e-05,-1.1815000127658183e-05,2.045516733099095e-06,2.000854929137582e-06,2.000854929137582e-06,1.2148365141140466e-05,6.384397046375053e-07,6.384397046375059e-07,0.9999949853636736,-3.849988634867351e-06,-3.849988634867351e-06,-6.352747104389364e-22,11939.135216390729
0.1657861266955713,1.370436983013154e-06,2.016380733527727e-06,0.9999886881119602,-1.1946111280351811e-05,-1.1946111280351811e-05,2.0720864577986965e-06,2.0252513036891307e-06,2.0252513036891307e-06,1.2128095037544103e-05,6.459437505145718e-07,6.459437505145731e-07,0.9999947372541608,-3.8805883462409026e-06,-3.8805883462409026e-06,-1.2705494208798864e-21,11891.065831819677
0.16808871178856535,1.3880230591107612e-06,2.041435418404553e-06,0.9999883585012264,-1.2072086979500675e-05,-1.2072086979500675e-05,2.0985994832417767e-06,2.049574358352005e-06,2.049574358352005e-06,1.210782354025527e-05,6.534123592937923e-07,6.534123592937919e-07,0.9999944828074816,-3.906345305882462e-06,-3.906345305882462e-06,4.235164736284918e-22,11843.115764976694
