ln_a,zeta,u,delta_b,delta_gamma,delta_nu,theta_b,theta_gamma,theta_nu,alpha,Phi_N,Psi_N,delta_b_N,delta_gamma_N,delta_nu_N,slip_residual,canonical_denominator
0.07598530806880352,3.5607096045059593e-09,5.327459689912591e-09,0.9999988198689024,-2.879998563427009e-08,-2.879998563427009e-08,5.396145479833813e-09,5.32767282995454e-09,5.32767282995454e-09,6.928518930423026e-08,1.7667500854066203e-09,1.7667500854066314e-09,0.9999988358512815,-7.490146874619728e-09,-7.490146874619728e-09,-1.1166938251942206e-23,2580226.4417943987
0.07828789316179756,3.6632198431396565e-09,5.478232119337286e-09,0.9999987148644,-2.9406421046827188e-08,-2.9406421046827188e-08,5.550983410056224e-09,5.478236335926948e-09,5.478236335926948e-09,6.911933635323035e-08,1.8150122761976324e-09,1.81501227619763e-09,0.9999987312990963,-7.493492569478042e-09,-7.493492569478042e-09,2.4815418546807155e-24,2572592.418049745
0.0805904782547916,3.765424245230183e-09,5.628412226023607e-09,0.9999986040890948,-2.9770390666371434e-08,-2.9770390666371434e-08,5.705336747327032e-09,5.6284043563011044e-09,5.6284043563011044e-09,6.895369082291774e-08,1.862987980793425e-09,1.8629879807934247e-09,0.9999986209743315,-7.256741762277004e-09,-7.256741762277004e-09,4.135903228014851e-25,2564958.8324457593
0.08289306334778565,3.867323751823536e-09,5.778002839268938e-09,0.9999984874210096,-3.0333515156356736e-08,-3.0333515156356736e-08,5.859207610370017e-09,5.778191450785999e-09,5.778191450785999e-09,6.87882538422754e-08,1.9106790874454133e-09,1.9106790874454017e-09,0.9999985047550182,-7.2215037992809856e-09,-7.2215037992809856e-09,1.1580528591776023e-23,2557325.895431176
0.0851956484407797,3.9689193015530065e-09,5.927006769545841e-09,0.999998364740603,-3.1326844120185025e-08,-3.1326844120185025e-08,6.012598105173547e-09,5.92739792806367e-09,5.92739792806367e-09,6.862302652352369e-08,1.958087467992835e-09,1.958087467992834e-09,0.9999983825216233,-7.618817042001662e-09,-7.618817042001662e-09,8.271806281006091e-25,2549693.8161792154
0.08749823353377374,4.070211830685863e-09,6.075426808615467e-09,0.9999982359307462,-3.2536440411284897e-08,-3.2536440411284897e-08,6.165510325038934e-09,6.075818535049059e-09,6.075818535049059e-09,6.845800996224832e-08,2.005214977929597e-09,2.005214977929604e-09,0.9999982541570266,-8.23473317682303e-09,-8.23473317682303e-09,-7.031035191633976e-24,2542062.8025891865
0.08980081862676778,4.171202273045622e-09,6.223265729640739e-09,0.9999981008766996,-3.3525594995039105e-08,-3.3525594995039105e-08,6.317946350629154e-09,6.223455004990813e-09,6.223455004990813e-09,6.829320523753057e-08,2.0520634565951147e-09,2.052063456595117e-09,0.9999981195464968,-8.632532076476148e-09,-8.632532076476148e-09,-2.4815418230679556e-24,2534433.0612685573
0.09210340371976183,4.2718915598759065e-09,6.370526287299079e-09,0.9999979594660893,-3.40810829430988e-08,-3.40810829430988e-08,6.469908250017935e-09,6.3705158748213864e-09,6.3705158748213864e-09,6.812861341207543e-08,2.098634727423179e-09,2.0986347274231727e-09,0.9999979785776681,-8.59897779390248e-09,-8.59897779390248e-09,6.203854608268345e-24,2526804.7975284047
0.09440598881275589,4.372280619769456e-09,6.517211217894677e-09,0.9999978115888843,-3.442747719476559e-08,-3.442747719476559e-08,6.621398078739186e-09,6.517206174827303e-09,6.517206174827303e-09,6.796423553233958e-08,2.144930598125215e-09,2.1449305981252213e-09,0.999997831140518,-8.358632323186881e-09,-8.358632323186881e-09,-6.203854580492461e-24,2519178.2153761536
0.09670857390574993,4.47237037871757e-09,6.663323239470541e-09,0.9999976571373735,-3.499601563083445e-08,-3.499601563083445e-08,6.7724178798367846e-09,6.663522491787083e-09,6.663522491787083e-09,6.780007262866007e-08,2.1909528607529747e-09,2.190952860752971e-09,0.9999976771273432,-8.342722672952286e-09,-8.342722672952286e-09,3.722312769683533e-24,2511553.517504158
0.09901115899874396,4.572161760213082e-09,6.8088650519205355e-09,0.9999974960061423,-3.598765950719104e-08,-3.598765950719104e-08,6.9229696839146884e-09,6.809260427333932e-09,6.809260427333932e-09,6.76361257153805e-08,2.236703291707451e-09,2.2367032917074533e-09,0.9999975164327375,-8.752199299508896e-09,-8.752199299508896e-09,-2.481541824919503e-24,2503930.9052868714
0.10131374409173802,4.6716556852886e-09,6.9538393371013854e-09,0.99999732809205,-3.71730066541045e-08,-3.71730066541045e-08,7.0730555091873795e-09,6.954224500153246e-09,6.954224500153246e-09,6.747239579097811e-08,2.2821836518127816e-09,2.2821836518127853e-09,0.999997348953568,-9.357649305698956e-09,-9.357649305698956e-09,-3.722312744199406e-24,2496310.578770668
0.10361632918473207,4.770853072439831e-09,7.09824875894441e-09,0.9999971532942075,-3.812641206414601e-08,-3.812641206414601e-08,7.2226773615306174e-09,7.098427217420329e-09,7.098427217420329e-09,6.730888383818999e-08,2.3273956865045867e-09,2.3273956865045784e-09,0.9999971745889538,-9.73341702836837e-09,-9.73341702836837e-09,8.271806137374055e-24,2488692.7366667525
0.10591891427772611,4.869754837500077e-09,7.242095963566777e-09,0.9999969715139545,-3.865370291336218e-08,-3.865370291336218e-08,7.37183723453251e-09,7.2420779358529745e-09,7.2420779358529745e-09,6.714559082413842e-08,2.372341126066701e-09,2.3723411260667003e-09,0.9999969932402424,-9.68531905909507e-09,-9.68531905909507e-09,8.271806239562442e-25,2481077.576345615
0.10822149937072015,4.968361893579092e-09,7.385383579382299e-09,0.9999967826548369,-3.898382263462775e-08,-3.898382263462775e-08,7.520537109544876e-09,7.385375083669825e-09,7.385375083669825e-09,6.698251770045666e-08,2.4170216858032118e-09,2.4170216858032072e-09,0.9999968048109876,-9.442288317098555e-09,-9.442288317098555e-09,4.549493380009144e-24,2473465.293829432
0.1105240844637142,5.066675151113158e-09,7.528114217211969e-09,0.999996586622585,-3.953714088334057e-08,-3.953714088334057e-08,7.66877895573491e-09,7.528311107108318e-09,7.528311107108318e-09,6.681966540341358e-08,2.4614390660988156e-09,2.4614390660988106e-09,0.9999966092069276,-9.424684014492693e-09,-9.424684014492693e-09,4.9630836858547266e-24,2465856.083786197
0.11282666955670825,5.164695517962467e-09,7.670290470394445e-09,0.9999963833250904,-4.0506579559109165e-08,-4.0506579559109165e-08,7.816564730137113e-09,7.670683847517008e-09,7.670683847517008e-09,6.66570348540381e-08,2.5055949524319728e-09,2.505594952431978e-09,0.9999964063359619,-9.825417677531385e-09,-9.825417677531385e-09,-5.3766739714842985e-24,2458250.1395235728
0.11512925464970229,5.262423899447327e-09,7.811914914896464e-09,0.9999961726723849,-4.166884105783801e-08,-4.166884105783801e-08,7.963896377705512e-09,7.812300654996138e-09,7.812300654996138e-09,6.649462695824278e-08,2.549491015449138e-09,2.549491015449137e-09,0.9999961961081297,-1.0421181398252154e-08,-1.0421181398252154e-08,1.2407709285184538e-24,2450647.652982475
0.11743183974269633,5.359861198278081e-09,7.95299010942295e-09,0.9999959545766184,-4.260862758875584e-08,-4.260862758875584e-08,8.110775831366145e-09,7.953171251782992e-09,7.953171251782992e-09,6.633244260694707e-08,2.5931289111448627e-09,2.5931289111448693e-09,0.9999959784355887,-1.0796667151064035e-08,-1.0796667151064035e-08,-6.61744489115211e-24,2443048.8147316296
0.11973442483569038,5.457008314439283e-09,8.093518595526627e-09,0.9999957289520363,-4.3129078782197055e-08,-4.3129078782197055e-08,8.257205012069788e-09,8.093499406251138e-09,8.093499406251138e-09,6.61704826761998e-08,2.636510281087345e-09,2.6365102810873443e-09,0.999995753232592,-1.0755004400090547e-08,-1.0755004400090547e-08,8.271806214129659e-25,2435453.8139627418
0.12203700992868444,5.553866145132197e-09,8.233502897717147e-09,0.9999954957149588,-4.3442896256041206e-08,-4.3442896256041206e-08,8.403185828844953e-09,8.233483980497591e-09,8.233483980497591e-09,6.60087480273021e-08,2.6796367525849446e-09,2.67963675258495e-09,0.9999955204154675,-1.0508884665172619e-08,-1.0508884665172619e-08,-5.376673973142328e-24,2427862.8384836656
0.12433959502167848,5.650435584820301e-09,8.37294552356994e-09,0.9999952547837588,-4.396041242833802e-08,-4.396041242833802e-08,8.548720178851107e-09,8.373126577276641e-09,8.373126577276641e-09,6.584723950692844e-08,2.722509938749637e-09,2.722509938749639e-09,0.9999952799025954,-1.046863033405826e-08,-1.046863033405826e-08,-1.6543612170567445e-24,2420276.0747160073
0.12664218011467251,5.746717525321708e-09,8.511848963834967e-09,0.9999950060788405,-4.488742086591648e-08,-4.488742086591648e-08,8.693809947432143e-09,8.512233670506012e-09,8.512233670506012e-09,6.56859579472493e-08,2.7651314385132617e-09,2.7651314385132596e-09,0.9999950316143874,-1.084002501057661e-08,-1.084002501057661e-08,2.067951539033345e-24,2412693.7076862776
0.12894476520766657,5.8427128558486525e-09,8.650215692545336e-09,0.9999947495226181,-4.602692340130611e-08,-4.602692340130611e-08,8.838457008170064e-09,8.650608823762792e-09,8.650608823762792e-09,6.552490416605003e-08,2.8075028366966773e-09,2.807502836696684e-09,0.9999947754732652,-1.1426060631124764e-08,-1.1426060631124764e-08,-6.6174448931675135e-24,2405115.92102615
0.13124735030066062,5.9384224629484676e-09,8.788048167125625e-09,0.9999944850394947,-4.69740574369672e-08,-4.69740574369672e-08,8.982663222938868e-09,8.788245954891584e-09,8.788245954891584e-09,6.536407896685273e-08,2.849625704177155e-09,2.8496257041771575e-09,0.9999945114036393,-1.18218647684647e-08,-1.18218647684647e-08,-2.4815418307920177e-24,2397542.8969631847
0.13354993539365467,6.0338472303968615e-09,8.925348828499705e-09,0.999994212555841,-4.7509699885654566e-08,-4.7509699885654566e-08,9.12643044195869e-09,8.925336393758158e-09,8.925336393758158e-09,6.520348313903412e-08,2.8915015981028446e-09,2.8915015981028434e-09,0.9999942393318875,-1.1808304571655746e-08,-1.1808304571655746e-08,1.2407709253113524e-24,2389974.816321637
0.1358525204866487,6.128988039139007e-09,9.062120101198033e-09,0.9999939319999747,-4.78100553393421e-08,-4.78100553393421e-08,9.269760503850087e-09,9.062085157353209e-09,9.062085157353209e-09,6.504311745794668e-08,2.9331320620590265e-09,2.9331320620590257e-09,0.9999939591863349,-1.156157493454997e-08,-1.156157493454997e-08,8.271806186539324e-25,2382411.85851367
0.13815510557964275,6.223845767326057e-09,9.198364393464647e-09,0.9999936433021391,-4.8273435076510515e-08,-4.8273435076510515e-08,9.412655235688563e-09,9.198515726606906e-09,9.198515726606906e-09,6.488298268503592e-08,2.97451862613859e-09,2.9745186261385903e-09,0.9999936708972323,-1.1479977502651926e-08,-1.1479977502651926e-08,-4.1359030055220532e-25,2374854.201539216
0.1404576906726368,6.3184212904024485e-09,9.334084097363982e-09,0.9999933463944836,-4.913618631875318e-08,-4.913618631875318e-08,9.555116453059247e-09,9.334450977893263e-09,9.334450977893263e-09,6.472307956795965e-08,3.015662806961534e-09,3.0156628069615334e-09,0.9999933743967359,-1.1799849929297252e-08,-1.1799849929297252e-08,4.135903116284977e-25,2367302.0219804863
0.14276027576563083,6.412715481152639e-09,9.469281588887562e-09,0.999993041211041,-5.0248278257259884e-08,-5.0248278257259884e-08,9.697145960111767e-09,9.46968639056165e-09,9.46968639056165e-09,6.456340884070466e-08,3.056566107734925e-09,3.0565661077349232e-09,0.9999930696188858,-1.2371151901709636e-08,-1.2371151901709636e-08,1.6543612300899483e-24,2359755.4949995964
0.14506286085862488,6.506729209657112e-09,9.603959228060368e-09,0.9999927276877093,-5.1220079583627095e-08,-5.1220079583627095e-08,9.838745549615299e-09,9.60418778097194e-09,9.60418778097194e-09,6.440397122370394e-08,3.0972300184032603e-09,3.0972300184032566e-09,0.999992756499587,-1.2804242671385622e-08,-1.2804242671385622e-08,3.722312761108623e-24,2352214.79433536
0.14736544595161893,6.60046334319515e-09,9.738119359046707e-09,0.9999924057622299,-5.1795076481606085e-08,-5.1795076481606085e-08,9.979917003013754e-09,9.738124986331632e-09,9.738124986331632e-09,6.424476742395383e-08,3.1376560158515574e-09,3.1376560158515574e-09,0.999992434976588,-1.2842599045419256e-08,-1.2842599045419256e-08,4.260261851298767e-33,2344680.0922986944
0.149668031044613,6.693918746181269e-09,9.87176431025554e-09,0.9999920753741681,-5.20917281993876e-08,-5.20917281993876e-08,1.012066209048114e-08,9.87171153153468e-09,9.87171153153468e-09,6.408579813512884e-08,3.1778455640742754e-09,3.1778455640742713e-09,0.999992104989461,-1.2604670958365436e-08,-1.2604670958365436e-08,4.135903066669785e-24,2337151.559773062
0.15197061613760704,6.787096280188588e-09,1.0004896394445453e-08,0.9999917364648926,-5.248788318863342e-08,-5.248788318863342e-08,1.0260982570977067e-08,1.0005004440195948e-08,1.0005004440195948e-08,6.39270640376984e-08,3.2178001142568646e-09,3.217800114256865e-09,0.9999917664795818,-1.2468297610851609e-08,-1.2468297610851609e-08,-4.1359030272339656e-25,2329629.3662092094
0.15427320123060106,6.879996804029515e-09,1.01375179088294e-08,0.9999913889775557,-5.3262223974705236e-08,-5.3262223974705236e-08,1.0400880192302398e-08,1.0137853629649398e-08,1.0137853629649398e-08,6.376856579904119e-08,3.2575211047998864e-09,3.2575211047998847e-09,0.9999914193901094,-1.2712152339387636e-08,-1.2712152339387636e-08,1.654361228311691e-24,2322113.6796242134
0.15657578632359512,6.972621173811733e-09,1.0269631135179285e-08,0.9999910328570736,-5.433342643829273e-08,-5.433342643829273e-08,1.0540356691155024e-08,1.0270046660780615e-08,1.0270046660780615e-08,6.361030407355986e-08,3.2970099613675548e-09,3.2970099613675523e-09,0.999991063665967,-1.3254901897575589e-08,-1.3254901897575589e-08,2.481541840521249e-24,2314604.6665984234
0.15887837141658917,7.0649702429129336e-09,1.0401238339930246e-08,0.9999906680501063,-5.533988527899392e-08,-5.533988527899392e-08,1.0679413793185766e-08,1.0401510601746341e-08,1.0401510601746341e-08,6.345227950279418e-08,3.3362680970173128e-09,3.3362680970173128e-09,0.9999906992538213,-1.3734931919272938e-08,-1.3734931919272938e-08,2.5226731371971245e-33,2307102.492274848
0.1611809565095832,7.1570448618952206e-09,1.0532341774284423e-08,0.9999902945050386,-5.59802099209676e-08,-5.59802099209676e-08,1.0818053213054404e-08,1.0532381444793515e-08,1.0532381444793515e-08,6.329449271553464e-08,3.3752969123891985e-09,3.3752969123892026e-09,0.999990326102064,-1.3850842823829908e-08,-1.3850842823829908e-08,-4.135903060578018e-24,2299607.320356507
0.16348354160257725,7.248845878435693e-09,1.066294367431421e-08,0.9999899121719601,-5.6293297070967205e-08,-5.6293297070967205e-08,1.0956276654485814e-08,1.0662877983196713e-08,1.0662877983196713e-08,6.313694432793563e-08,3.4140977958785107e-09,3.414097795878517e-09,0.9999899441607911,-1.3641522373710364e-08,-1.3641522373710364e-08,-6.203854592292234e-24,2292119.3131043883
0.1657861266955713,7.3403741373329275e-09,1.079304626106504e-08,0.999989521002646,-5.661886354303981e-08,-5.661886354303981e-08,1.10940858103262e-08,1.0793099885854783e-08,1.0793099885854783e-08,6.297963494362698e-08,3.4526721237321167e-09,3.452672123732112e-09,0.9999895533817849,-1.344667849877965e-08,-1.344667849877965e-08,4.549493370569349e-24,2284638.631337366
0.16808871178856535,7.431630480577745e-09,1.0922651740657923e-08,0.999989120950538,-5.728001730632804e-08,-5.728001730632804e-08,1.1231482362599449e-08,1.0922938149538412e-08,1.0922938149538412e-08,6.282256515382612e-08,3.491021260080177e-09,3.4910212600801782e-09,0.9999891537184933,-1.3589410343696345e-08,-1.3589410343696345e-08,-1.2407709176257863e-24,2277165.434430277
