ln_a,a,Q,H_over_Hd,Q_prime,H_prime_over_Hd,D_over_Hd2,Xi_over_Hd2,Bq_over_Hd,Sigma_A,friedmann_scaled_residual,current_scaled_residual
-26.68395387484604,2.5781375053328903e-12,3.175742420351986,2.2060079801408073e+21,-0.37500000000000033,-4.4120159478234795e+21,4.668439732315959e+35,4.668439732315959e+35,0.0,0.0625,-2.72398853026377e-17,-9.48329384450251e-16
-26.615051922915647,2.762039049503302e-12,3.149904188378088,1.9220275314782443e+21,-0.37500000000000033,-3.844055051434189e+21,3.796649835489081e+35,3.796649835489081e+35,0.0,0.0625,-4.86387326655045e-17,-9.717379728453805e-16
-26.546149970985258,2.9590585045214783e-12,3.1240659564041935,1.674604020070527e+21,-0.37500000000000033,-3.3492080294852024e+21,3.08765900382927e+35,3.08765900382927e+35,0.0,0.0625,6.282740051740422e-17,-8.364084787589891e-16
-26.477248019054866,3.1701315862118302e-12,3.0982277244302954,1.4590314541190912e+21,-0.3750000000000004,-2.918062898384486e+21,2.511065949462145e+35,2.511065949462145e+35,0.0,0.0625,-1.7316546910184253e-16,-8.815416772782434e-16
-26.408346067124477,3.3962607560958255e-12,3.072389492456399,1.2712096463725105e+21,-0.3750000000000003,-2.542419283633902e+21,2.0421465565751864e+35,2.0421465565751864e+35,0.0,0.0625,6.280115528898458e-17,-9.033016760876327e-16
-26.339444115194084,3.638519982440212e-12,3.0465512604825027,1.1075662286208888e+21,-0.37500000000000033,-2.2151324488180436e+21,1.6607937196652114e+35,1.6607937196652114e+35,0.0,0.0625,-1.504085560324727e-16,-8.88574847329172e-16
-26.27054216326369,3.898059840916169e-12,3.0207130285086063,9.649887053013845e+20,-0.3750000000000004,-1.9299774028152824e+21,1.3506551576323447e+35,1.3506551576323447e+35,0.0,0.0625,-7.50473224616288e-17,-9.560338757549529e-16
-26.2016402113333,4.176112979094534e-12,2.9948747965347082,8.407652538750876e+20,-0.3750000000000004,-1.681530500551562e+21,1.0984322334784423e+35,1.0984322334784423e+35,0.0,0.0625,-4.661905669556691e-17,-1.007622146081435e-15
-26.132738259402906,4.473999970729769e-12,2.96903656456081,7.325331459993924e+20,-0.3750000000000003,-1.4650662853451603e+21,8.933097132353819e+34,8.933097132353819e+34,0.0,0.0625,2.1449600655102517e-16,-8.259954548976869e-16
-26.063836307472513,4.793135587636806e-12,2.9431983325869138,6.382338084672071e+20,-0.3750000000000003,-1.2764676107851292e+21,7.264920123780699e+34,7.264920123780699e+34,0.0,0.0625,-1.0910757126358068e-16,-7.61745914314737e-16
-25.994934355542124,5.13503551894815e-12,2.9173601006130174,5.560736691726926e+20,-0.3750000000000004,-1.1121473326627876e+21,5.908260441248195e+34,5.908260441248195e+34,0.0,0.0625,7.463467237117676e-17,-9.366586454918916e-16
-25.926032403611732,5.501323569663483e-12,2.891521868639121,4.844900433943054e+20,-0.3750000000000005,-9.689800815378296e+20,4.804944974873621e+34,4.804944974873621e+34,0.0,0.0625,1.413271463390088e-16,-1.1517349836578336e-15
-25.857130451681343,5.893739372679976e-12,2.8656836366652247,4.2212141155278396e+20,-0.3750000000000003,-8.442428182543075e+20,3.9076639293656025e+34,3.9076639293656025e+34,0.0,0.0625,1.7452754331582804e-16,-8.261151089887237e-16
-25.78822849975095,6.314146650930967e-12,2.8398454046913284,3.6778152312733355e+20,-0.3750000000000004,-7.35563041773022e+20,3.177942195949214e+34,3.177942195949214e+34,0.0,0.0625,1.742711311275627e-17,-1.0158083482493768e-15
-25.719326547820557,6.764542068872303e-12,2.8140071727174303,3.2043683418696443e+20,-0.37500000000000033,-6.408736642342063e+20,2.5844895526709135e+34,2.5844895526709135e+34,0.0,0.0625,-1.218871359117667e-17,-8.921850764808636e-16
-25.650424595890165,7.2470647153557e-12,2.788168940743532,2.7918684939904382e+20,-0.3750000000000004,-5.583736949746473e+20,2.101858950228635e+34,2.101858950228635e+34,0.0,0.0625,-8.090072966427318e-18,-8.776394853566622e-16
-25.581522643959772,7.764006262926389e-12,2.762330708769636,2.4324699462038854e+20,-0.3750000000000003,-4.864939857098808e+20,1.709355351075319e+34,1.709355351075319e+34,0.0,0.0625,-1.1887513417842754e-17,-8.093728461187905e-16
-25.512620692029383,8.31782185179525e-12,2.73649247679574,2.1193369430779527e+20,-0.374999999999999,-4.238673853552628e+20,1.3901483331847746e+34,1.3901483331847746e+34,0.0,0.0625,4.512091569378957e-17,2.8197948536059234e-15
-25.44371874009899,8.911141750177487e-12,2.710654244821843,1.846513699205543e+20,-0.37500000000000033,-3.6930273683100834e+20,1.1305504072284858e+34,1.1305504072284858e+34,0.0,0.0625,-5.313472968385791e-17,-8.158302343604138e-16
-25.3748167881686,9.546783846376455e-12,2.684816012847947,1.608811120247658e+20,-0.3750000000000003,-3.21762221270832e+20,9.194301016470107e+33,9.194301016470107e+33,0.0,0.0625,-3.0624034542379975e-16,-7.523713891082573e-16
-25.30591483623821,1.0227767031942843e-11,2.6589777808740505,1.4017081064299743e+20,-0.3750000000000004,-2.803416187212729e+20,7.477346489016702e+33,7.477346489016702e+33,0.0,0.0625,5.071669335790964e-17,-9.251315340010083e-16
-25.237012884307816,1.0957325539469638e-11,2.6331395489001523,1.2212655612871131e+20,-0.3750000000000004,-2.4425310989055666e+20,6.081018058540242e+33,6.081018058540242e+33,0.0,0.0625,3.06648264054826e-16,-9.479675060228372e-16
-25.168110932377424,1.1738924303119047e-11,2.607301316926254,1.0640514701017529e+20,-0.3750000000000003,-2.1281029183642498e+20,4.9454416326179073e+33,4.9454416326179073e+33,0.0,0.0625,-1.5435294680565104e-16,-8.15948415912834e-16
-25.09920898044703,1.2576275414833478e-11,2.581463084952358,9.270756230317189e+19,-0.3750000000000004,-1.8541512259156122e+20,4.021924076887522e+33,4.021924076887522e+33,0.0,0.0625,-1.1745389181052068e-16,-1.003307170643244e-15
-25.03030702851664,1.3473355754387219e-11,2.5556248529784615,8.077327413597441e+19,-0.3750000000000003,-1.615465464135489e+20,3.2708652698595755e+33,3.2708652698595755e+33,0.0,0.0625,1.2477168106211988e-16,-8.812052847535532e-16
-24.96140507658625,1.4434425877010119e-11,2.529786621004565,7.037529251279693e+19,-0.37500000000000044,-1.4075058331177746e+20,2.6600600630564185e+33,2.6600600630564185e+33,0.0,0.0625,-2.804641739300825e-16,-1.0835483760488238e-15
-24.892503124655857,1.5464050248287692e-11,2.503948389030667,6.131584796718332e+19,-0.3750000000000003,-1.2263169435422646e+20,2.1633173351011802e+33,2.1633173351011802e+33,0.0,0.0625,-1.4927442285878834e-16,-7.994121938792602e-16
-24.823601172725468,1.6567118922439576e-11,2.4781101570567725,5.342262998947008e+19,-0.37500000000000033,-1.0684525852239634e+20,1.7593369252618053e+33,1.7593369252618053e+33,0.0,0.0625,-1.0324184842991777e-16,-9.829738875360221e-16
-24.754699220795075,1.7748870766935585e-11,2.4522719250828744,4.654550968325175e+19,-0.37500000000000033,-9.309101802424395e+19,1.4307962897384207e+33,1.4307962897384207e+33,0.0,0.0625,-5.389424343417807e-17,-8.05790113432307e-16
-24.685797268864683,1.9014918343749796e-11,2.4264336931089763,4.055368431583371e+19,-0.37500000000000033,-8.110736739509314e+19,1.1636077168246732e+33,1.1636077168246732e+33,0.0,0.0625,2.375136021144923e-16,-9.908163102879822e-16
-24.61689531693429,2.0371274565423998e-11,2.40059546113508,3.5333189452049613e+19,-0.3750000000000004,-7.066637776527369e+19,9.463142505782459e+32,9.463142505782459e+32,0.0,0.0625,-7.612310927415765e-17,-9.137462824075242e-16
-24.547993365003897,2.1824381252538882e-11,2.3747572291611836,3.0784731352269435e+19,-0.37500000000000033,-6.156946165614137e+19,7.695984204119869e+32,7.695984204119869e+32,0.0,0.0625,-2.900459701945965e-16,-9.363012205684295e-16
-24.479091413073508,2.3381139728222762e-11,2.3489189971872872,2.682179840683548e+19,-0.3750000000000004,-5.364359584895393e+19,6.258827110959296e+32,6.258827110959296e+32,0.0,0.0625,2.9406297336179405e-16,-9.210363892206448e-16
-24.410189461143116,2.5048943595002605e-11,2.323080765213389,2.336901568643444e+19,-0.3750000000000003,-4.673803048561872e+19,5.090046414584402e+32,5.090046414584402e+32,0.0,0.0625,1.8662561324829335e-16,-8.49394148919304e-16
-24.341287509212727,2.6835713849664983e-11,2.2972425332394946,2.0360711311979266e+19,-0.37500000000000033,-4.072142180845976e+19,4.139525192708707e+32,4.139525192708707e+32,0.0,0.0625,-1.0770177718502824e-17,-8.703606172617208e-16
-24.272385557282334,2.8749936502902195e-11,2.2714043012655964,1.7739667376370524e+19,-0.37500000000000033,-3.5479334003743613e+19,3.366505415740631e+32,3.366505415740631e+32,0.0,0.0625,1.20838655577988e-16,-8.561708375814414e-16
-24.20348360535194,3.080070288241007e-11,2.2455660692916983,1.54560316606917e+19,-0.3750000000000003,-3.0912062634073186e+19,2.7378402562142625e+32,2.7378402562142625e+32,0.0,0.0625,-9.295323682364407e-17,-7.895741237025117e-16
-24.13458165342155,3.299775281085363e-11,2.219727837317802,1.3466369445691007e+19,-0.37500000000000033,-2.6932738261354123e+19,2.2265727640002666e+32,2.2265727640002666e+32,0.0,0.0625,-9.54321142626358e-17,-9.708767914928008e-16
-24.065679701491156,3.5351520863766686e-11,2.1938896053439056,1.1732837384019579e+19,-0.3750000000000004,-2.346567419127407e+19,1.810779961371057e+32,1.810779961371057e+32,0.0,0.0625,-9.911251147565433e-17,-9.948419406984222e-16
-23.996777749560763,3.7873185927081365e-11,2.1680513733700075,1.022246372028641e+19,-0.37500000000000033,-2.044492691341529e+19,1.472632793105758e+32,1.472632793105758e+32,0.0,0.0625,-1.6337958812013079e-16,-9.786227004487603e-16
-23.927875797630374,4.057472428965357e-11,2.142213141396111,8.906521168725549e+18,-0.37500000000000033,-1.7813041856591712e+19,1.1976316226122118e+32,1.1976316226122118e+32,0.0,0.0625,-1.012387234448505e-16,-9.025011448941153e-16
-23.858973845699982,4.346896652294071e-11,2.116374909422215,7.759980520616957e+18,-0.37500000000000044,-1.5519960603693324e+19,9.739844923973198e+31,9.739844923973198e+31,0.0,0.0625,1.2300259029754064e-16,-1.1097342093286618e-15
-23.790071893769593,4.656965841797139e-11,2.0905366774483185,6.761034589082723e+18,-0.3750000000000004,-1.3522068781281217e+19,7.921014889046836e+31,7.921014889046836e+31,0.0,0.0625,1.8618645489521592e-16,-9.097015350592128e-16
-23.7211699418392,4.989152626902216e-11,2.0646984454744204,5.89068343669351e+18,-0.3750000000000003,-1.1781366514803192e+19,6.441835302538479e+31,6.441835302538479e+31,0.0,0.0625,2.80319182080465e-16,-6.991174744246873e-16
-23.652267989908808,5.345034681405245e-11,2.0388602135005245,5.132372996921787e+18,-0.374999999999999,-1.0264745671502897e+19,5.238879442382321e+31,5.238879442382321e+31,0.0,0.0625,1.256917051001204e-16,2.7508781154605293e-15
-23.583366037978415,5.726302216407382e-11,2.0130219815266273,4.471680216025396e+18,-0.3750000000000017,-8.943360144189828e+18,4.26056496678834e+31,4.26056496678834e+31,0.0,0.0625,-3.34413373306713e-17,-4.439579863797834e-15
-23.514464086048022,6.13476600773173e-11,1.9871837495535052,3.8960387267652337e+18,-0.3749999976226658,-7.792077198677582e+18,3.4649421027806187e+31,3.4649421027806187e+31,0.0,0.0625,-3.663262980874889e-18,-7.7985712701644e-16
-23.445562134117633,6.572365995945037e-11,1.9640374063224968,3.394499836247789e+18,-0.2871113887894969,-6.788999450976119e+18,3.6804897680741214e+31,3.6804897680741214e+31,0.0,0.0625,-7.653097721151207e-17,-6.392857132906625e-16
-23.37666018218724,7.041180499829047e-11,1.9441437851827572,2.957524281831044e+18,-0.3103996722197759,-5.915048376736783e+18,2.7686213786844397e+31,2.7686213786844397e+31,0.0,0.0625,2.688540416960389e-16,9.825987889147724e-16
-23.30775823025685,7.543436087059213e-11,1.9189199853735945,2.5768007948152827e+18,-0.42891342126458687,-5.153601434551057e+18,1.6294610113928715e+31,1.6294610113928715e+31,0.0,0.0625,-5.950729943429753e-17,8.457567587485973e-16
-23.23885627832646,8.081518148970753e-11,1.8843722254444149,2.2450880202379456e+18,-0.5781239028980105,-4.4901759126796334e+18,9.831538201506054e+30,9.831538201506054e+30,-2.6110818530089006e-06,0.06269417724894444,-9.962893434245653e-17,1.4856573285477288e-16
-23.169954326396066,8.657982229634685e-11,1.8373190282664307,1.9560767862605432e+18,-0.8593687787544513,-3.9121534660742533e+18,5.378876995320987e+30,5.378876995320987e+30,-0.013087301285765292,0.3787433817026702,1.1558632168510616e-16,-1.6441156813383731e-15
-23.101052374465674,9.275566163050298e-11,1.6885470854746734,1.7042701046320422e+18,-1.7109871877016263,-3.4085400818898765e+18,2.197117151896013e+30,2.197117151896013e+30,-0.653290327795799,1.0,-3.4986820521862716e-16,7.861929029088037e-16
-23.03215042253528,9.937203076097541e-11,1.6121222664492296,1.4848786172584865e+18,-0.8372713972648028,-2.9697571060517417e+18,3.6514260045969125e+30,3.6514260045969125e+30,-0.728232843570901,1.0,6.33598788626628e-17,-2.7620547770408466e-16
-22.96324847060489,1.0646035319005135e-10,1.5612880081306946,1.2937294994807928e+18,-0.6642348740610963,-2.587458875931582e+18,3.743138298160805e+30,3.743138298160805e+30,-0.6383251385154564,1.0,-3.008177425403219e-16,0.0
-22.8943465186745,1.1405429389495138e-10,1.5187742681561558,1.1271870975475382e+18,-0.576479358312871,-2.2543740784129946e+18,3.507539519130526e+30,3.507539519130526e+30,-0.5178157490878467,1.0,-2.5482118116788106e-16,-1.879261541379398e-15
-22.825444566744107,1.2218991921484262e-10,1.481300040887182,9.82083777280738e+17,-0.5135891672419969,-1.964167444250389e+18,3.2018373526279e+30,3.2018373526279e+30,-0.3928513263057976,1.0,1.9178724360584897e-16,-5.135064758751689e-16
-22.756542614813718,1.3090586814277415e-10,1.4477921312285507,8.556596755764317e+17,-0.46004483410007685,-1.711319247024997e+18,2.9069914258908034e+30,2.9069914258908034e+30,-0.27151764712418613,1.0,1.1147719920972383e-16,-2.052109346561947e-15
-22.687640662883325,1.4024353583607123e-10,1.4177951214540472,7.455102078184646e+17,-0.4113525394996332,-1.491020317467278e+18,2.643982119535201e+30,2.643982119535201e+30,-0.15656952091382187,1.0,-2.2661771069549226e-17,7.764050472564697e-16
-22.618738710952933,1.5024727021673291e-10,1.3910144229867114,6.495403327050139e+17,-0.36668355192467195,-1.2990805729762258e+18,2.412181900750419e+30,2.412181900750419e+30,-0.04905492712609402,1.0,1.312683982109174e-16,-1.1933547759343578e-16
-22.54983675902254,1.609645825955692e-10,1.3671670524925814,5.6592470459049344e+17,-0.32626384381310686,-1.1318493222634659e+18,2.204760010094462e+30,2.204760010094462e+30,0.050499999535455364,1.0,1.278086673726551e-16,-8.804243359996519e-16
-22.480934807092147,1.7244637332040053e-10,1.345950546252728,4.9307295543664685e+17,-0.2903375996200333,-9.861458292482403e+17,2.014910578674481e+30,2.014910578674481e+30,0.14177123757999027,1.0,5.47515329305653e-17,1.0825881051917441e-15
-22.41203285516176,1.8474717352000526e-10,1.3270548510553335,4.29599446034528e+17,-0.2588673326038261,-8.591988155043945e+17,1.8378522642683804e+30,1.8378522642683804e+30,0.22460664367529745,1.0,-5.918702386770369e-17,-4.4372429580482075e-16
-22.343130903231366,1.979254040919472e-10,1.3101819844624667,3.742969111656894e+17,-0.2315561057573319,-7.485937505869716e+17,1.670938234736088e+30,1.670938234736088e+30,0.29904927390289776,1.0,-6.7912374684201e-17,-5.456126381121203e-16
-22.274228951300977,2.1204365316429837e-10,1.2950601665740078,3.2611349743402995e+17,-0.20795959811483958,-6.522269276985384e+17,1.513095890807769e+30,1.513095890807769e+30,0.36533786634952803,1.0,1.544272728928138e-16,8.386208330324568e-16
-22.205326999370584,2.2716897334903948e-10,1.281450316287317,2.8413275702824314e+17,-0.18758678723554276,-5.6826545121501843e+17,1.3641808960429982e+30,1.3641808960429982e+30,0.42387775900977503,1.0,-4.6676255677164134e-17,-6.18711388237189e-16
-22.13642504744019,2.4337320019887975e-10,1.269146862848796,2.475562168966941e+17,-0.16996357686808747,-4.951123750353166e+17,1.2244671377489061e+30,1.2244671377489061e+30,0.4751960661114803,1.0,9.368194315727967e-18,2.4091379726842754e-15
-22.0675230955098,2.607332933799802e-10,1.2579753468770085,2.156881918006494e+17,-0.15466414639275905,-4.31376328687159e+17,1.0943144518163322e+30,1.0943144518163322e+30,0.5198946736363503,1.0,-1.5741010495057553e-16,-1.7150309811364098e-15
-21.998621143579406,2.7933170218091967e-10,1.2477886431689067,1.879225523903963e+17,-0.14132146997150566,-3.758450534785873e+17,9.739853508990532e+29,9.739853508990532e+29,0.5586090608902156,1.0,-4.440978629071766e-17,2.1088378231906775e-15
-21.929719191649014,2.9925675709384133e-10,1.238462891580896,1.6373119663321872e+17,-0.12962657564311844,-3.274623453532147e+17,8.635655527548221e+29,8.635655527548221e+29,0.5919760813692266,1.0,-1.7648023595754196e-16,1.1786686001154602e-15
-21.860817239718624,3.206030893275359e-10,1.229893681197429,1.4265400531993827e+17,-0.11932270180758593,-2.8530796590273062e+17,7.629482260345423e+29,7.629482260345423e+29,0.6206108861448284,1.0,-1.317878502010996e-16,-2.1739731983882052e-15
-21.791915287788232,3.4347208024488627e-10,1.2219927083349251,1.2429009060387106e+17,-0.11019778786590809,-2.4858013944436224e+17,6.718526848137364e+29,6.718526848137364e+29,0.6450917853339235,1.0,2.0084698964986357e-16,2.316741036605562e-15
-21.723013335857843,3.679723428591951e-10,1.214684956872049,1.082901711195353e+17,-0.10207700724451017,-2.1658030325795347e+17,5.89858432360387e+29,5.89858432360387e+29,0.6659514028235572,1.0,6.366914477681393e-17,-2.191317725124176e-15
-21.65411138392745,3.9422023767622213e-10,1.2079063687540152,9.434992865593427e+16,-0.09481607557896937,-1.886998209322859e+17,5.16443163089073e+29,5.16443163089073e+29,0.6836725175072728,1.0,-1.8032574572012153e-16,1.347244962976676e-16
-21.585209431997058,4.223404253318154e-10,1.2016019414425687,8.220422002845186e+16,-0.08829556198865074,-1.6440840610869866e+17,4.510185669464261e+29,4.510185669464261e+29,0.6986872188363399,1.0,3.9345980410070495e-16,-5.301121514473422e-15
-21.516307480066665,4.5246645864984074e-10,1.1957241827008669,7.162203405921372e+16,-0.08241619258370618,-1.4324403644169469e+17,3.929610774723226e+29,3.929610774723226e+29,0.7113782882068198,1.0,-2.4327128850676023e-16,-5.296175178981686e-15
-21.447405528136272,4.847414169322848e-10,1.190231857796654,6.240209774775932e+16,-0.0770950370187525,-1.2480416594020787e+17,3.416366459103564e+29,3.416366459103564e+29,0.7220819834329614,1.0,-6.128593567204306e-17,1.8785444232369104e-15
-21.37850357620588,5.193185854940098e-10,1.185088972984084,5.4369048061441576e+16,-0.0722624402299066,-1.0873806854835718e+17,2.9641968063878522e+29,2.9641968063878522e+29,0.731091626677141,1.0,-1.3412171771368436e-16,2.3098973580295714e-15
-21.30960162427549,5.563621836695097e-10,1.180263948627006,4.737009653305988e+16,-0.06785956470102025,-9.474016734068733e+16,2.5670680188928628e+29,2.5670680188928628e+29,0.7386615725690222,1.0,-6.849567286303885e-17,-1.7041787477471107e-15
-21.2406996723451,5.960481447492422e-10,1.1757289440961776,4.127212322641491e+16,-0.06383642448484728,-8.254422245326962e+16,2.2192625227053903e+29,2.2192625227053903e+29,0.7450112673709132,1.0,1.4029367261265006e-16,-3.725322117215053e-15
-21.17179772041471,6.385649515497162e-10,1.1714593040966146,3.595914479705269e+16,-0.06015031147688214,-7.191826720519116e+16,1.9154381804410126e+29,1.9154381804410126e+29,0.750329209256507,1.0,8.778818489113028e-17,1.8609230591147436e-15
-21.102895768484316,6.84114531585764e-10,1.1674331022884796,3.1330108490744316e+16,-0.05676453295897205,-6.266019609552347e+16,1.6506604248261432e+29,1.6506604248261432e+29,0.7547766915243466,1.0,-3.4333889525944943e-16,1.2321237177866446e-15
-21.033993816553924,7.329132160965017e-10,1.1636307630721323,2.7296970121581604e+16,-0.053647395607176955,-5.459392075952766e+16,1.420414025976409e+29,1.420414025976409e+29,0.7584912614015834,1.0,-4.466961807921926e-17,-3.679394980321085e-15
-20.96509186462353,7.851927674797185e-10,1.1600347463940497,2.3783019472860492e+16,-0.050771384615727125,-4.756602077043862e+16,1.2206000276337727e+29,1.2206000276337727e+29,0.7615898623345243,1.0,-4.919534432375922e-17,3.991994752643007e-16
-20.89618991269314,8.412014800143568e-10,1.1566292835793344,2.072142126989845e+16,-0.04811249747786593,-4.144282558511904e+16,1.0475222804373647e+29,1.0475222804373647e+29,0.7641716514741486,1.0,9.927570892966925e-17,-4.581397251216068e-15
-20.82728796076275,9.012053590988019e-10,1.1534001546740098,1.8053943974109148e+16,-0.04564970063168661,-3.610787213222914e+16,8.978670292062081e+28,8.978670292062081e+28,0.7663204996182034,1.0,-1.4386657483656132e-16,5.432189306588122e-15
-20.758386008832357,9.654893846056263e-10,1.1503344997259957,1.5729852220014504e+16,-0.04336448401065795,-3.1459689686271548e+16,7.686781958345477e+28,7.686781958345477e+28,0.7681071905387343,1.0,-1.2100652073598e-16,-1.3606456393727902e-15
-20.689484056901968,1.0343588643528595e-09,1.147420657961499,1.3704941829363402e+16,-0.041240493892376766,-2.7409869895849508e+16,6.573303351536291e+28,6.573303351536291e+28,0.769591342156523,1.0,-9.412930049078947e-17,6.0839208150629305e-16
-20.620582104971575,1.1081408841199871e-09,1.1446480300144013,1.1940699048335718e+16,-0.03926322862199864,-2.3881385258095304e+16,5.6150071204756445e+28,5.6150071204756445e+28,0.7708230747020524,1.0,-3.344987520514767e-16,-2.5622136542764367e-14
-20.551680153041183,1.1871858610952232e-09,1.142006959311882,1.0403568016538554e+16,-0.03741978505056344,-2.080712405668255e+16,4.791415342234932e+28,4.791415342234932e+28,0.7718444517533615,1.0,-8.598399260437257e-17,-1.9547216015570387e-15
-20.48277820111079,1.2718692081320217e-09,1.1394886294659607,9064312535062312.0,-0.03569864607493623,-1.8128613897957428e+16,4.084530561675393e+28,4.084530561675393e+28,0.7726907195300425,1.0,-1.1949170100552228e-16,-1.413862590277035e-16
-20.413876249180397,1.362593116718921e-09,1.137084975111739,7897459994435694.0,-0.03408950165450722,-1.5794909566866954e+16,3.47858027575616e+28,3.47858027575616e+28,0.7733913685226745,1.0,-1.0799631056632374e-16,4.5201387286348955e-15
-20.344974297250005,1.4597884671307015e-09,1.134788604102692,6880816885996509.0,-0.03258309723491686,-1.376162404971795e+16,2.95977778046325e+28,2.95977778046325e+28,0.7739710397805721,1.0,-3.000734727671221e-16,3.8478854406324096e-15
-20.276072345319616,1.563916874832841e-09,1.1325927293479305,5995046681711553.0,-0.031171104727646795,-1.1990084293833302e+16,2.516100958373873e+28,2.516100958373873e+28,0.7744502961978341,1.0,-2.2170294746228483e-16,4.205724533135906e-15
-20.207170393389223,1.6754728828584053e-09,1.1304911088762855,5223302053725432.0,-0.029846012151667923,-1.0446595646665248e+16,2.137089612603155e+28,2.137089612603155e+28,0.774846277084382,1.0,-3.9333262509912673e-16,-1.0019677598956161e-14
-20.138268441458834,1.7949863105696672e-09,1.1284779929533688,4550904438460117.0,-0.028601028797543133,-9101800984009138.0,1.813661262303688e+28,1.813661262303688e+28,0.7751732522878056,1.0,4.908605163841189e-17,-1.4307566298922483e-14
-20.06936648952844,1.9230247699597103e-09,1.1265480772727394,3965064850577811.0,-0.027430003370502023,-7930122337943041.0,1.5379448382339809e+28,1.5379448382339809e+28,0.7754430902083707,1.0,2.5867878252732486e-17,-2.492324891475682e-14
-20.00046453759805,2.0601963614446564e-09,1.1246964614006523,3454640636693960.0,-0.02632735304179726,-6909274404266775.0,1.3031314012653518e+28,1.3031314012653518e+28,0.7756656522616485,1.0,2.0878991012598055e-16,-5.10769101416934e-15
-19.931562585667656,2.207152561949957e-09,1.122918611783079,3009923542298513.5,-0.025288001714106136,-6019840676356637.0,1.1033408110372238e+28,1.1033408110372238e+28,0.7758491247104928,1.0,1.2175017713329512e-16,1.0344391281731548e-14
-19.862660633737264,2.3645913190072026e-09,1.1212103287296808,2622455060921935.0,-0.02430732610765539,-5244904143508874.0,9.335031647148752e+27,9.335031647148752e+27,0.7760002973173135,1.0,-9.941456448102407e-17,-8.063367951431035e-15
-19.793758681806874,2.5332603655564492e-09,1.1195677168767901,2284865553489577.5,-0.023381108515369224,-4569725529659148.0,7.89253782748892e+27,7.89253782748892e+27,0.7761247969571484,1.0,1.0032325458414947e-16,-3.4911567658747835e-15
-19.724856729876482,2.7139607711972955e-09,1.1179871587038537,1990734077916818.2,-0.022505495270195283,-3981462952582857.0,6.668405212463545e+27,6.668405212463545e+27,0.7762272831748396,1.0,1.5357303187664213e-16,9.615869960843106e-15
-19.655954777946093,2.9075507467547217e-09,1.1164652907381065,1734466262906187.0,-0.021676960125634116,-3468927671498761.5,5.630422250623981e+27,5.630422250623981e+27,0.7763116116553557,1.0,-5.867779249016562e-17,-3.040424750242246e-14
-19.5870528260157,3.114949720229174e-09,1.1149989821327049,1511187903107472.0,-0.020892271879048168,-3022371277397979.0,4.7509719147596954e+27,4.7509719147596954e+27,0.776380970692951,1.0,-4.322386405680741e-17,3.375097567526287e-15
-19.518150874085308,3.3371427034887583e-09,1.113585315345998,1316652251822793.8,-0.02014846567250915,-2633300278462328.0,4.0064058345196646e+27,4.0064058345196646e+27,0.7764379949796707,1.0,-7.13778817989428e-17,-3.2402627967426715e-14
-19.449248922154915,3.5751849704427717e-09,1.1122215686855055,1147159247964900.2,-0.019442817492361725,-2294314553988578.0,3.3764980817986457e+27,3.3764980817986457e+27,0.7764848603740655,1.0,9.146186272517438e-17,1.7664360465856277e-14
-19.380346970224522,3.830207068914738e-09,1.110905200510592,999485140966866.0,-0.018772821460194558,-1998966604214997.2,2.843969565427205e+27,2.843969565427205e+27,0.7765233627446438,1.0,-1.3429533468992738e-16,-3.07706596364807e-14
-19.31144501829413,4.103420190018182e-09,1.1096338349138255,870821175109954.0,-0.018136169567146056,-1741638918983750.8,2.394074793434812e+27,2.394074793434812e+27,0.776554983498192,1.0,-1.5109680976841417e-16,5.489964833969156e-15
-19.24254306636374,4.396121920536202e-09,1.1084052487231937,758720167046509.0,-0.017530733553050896,-1517437132792922.5,2.0142435433065973e+27,2.0142435433065973e+27,0.7765809439901167,1.0,-3.7968825854321686e-17,-9.487294778462321e-15
-19.173641114433348,4.709702405625036e-09,1.1072173596864843,661049960423153.0,-0.016954548673330894,-1322096934048715.0,1.6937707286195915e+27,1.6937707286195915e+27,0.776602250662945,1.0,-2.587744442365515e-16,-2.164898686574178e-14
-19.10473916250296,5.045650951110265e-09,1.1060682157155872,575952872312021.4,-0.016405799131538907,-1151902957933348.0,1.4235484547161668e+27,1.4235484547161668e+27,0.7766197324615443,1.0,-9.323212059729878e-17,5.79296321670468e-15
-19.035837210572566,5.4055630967327196e-09,1.104955985082744,501810360121652.9,-0.015882804984963923,-1003618120231899.9,1.195834911158248e+27,1.195834911158248e+27,0.7766340718219822,1.0,-1.5161970902924343e-18,-3.3919753592978858e-15
-18.966935258642174,5.791148193936983e-09,1.103878947473154,437212236952886.4,-0.015384010355811805,-874422048048818.5,1.0040553519404933e+27,1.0040553519404933e+27,0.7766458303186143,1.0,-3.799203142256494e-17,-7.298976240351692e-15
-18.89803330671178,6.204237524192543e-09,1.1028354858091232,380929849876196.44,-0.014907972801883692,-761857436366996.8,8.426309652968547e+26,8.426309652968547e+26,0.7766554698751926,1.0,-6.865548803802684e-17,3.948988226819511e-14
-18.82913135478139,6.646792996404138e-09,1.1018240787703615,331892710981805.44,-0.014453353718978013,-663783310152101.1,7.068319343922437e+26,7.068319343922437e+26,0.7766633702955111,1.0,1.7286039616654514e-16,-1.749964802932606e-14
